$wmc,$dit,$noc,$cbo,$rfc,$lcom,$ca,$ce,$npm,$lcom3,$loc,$dam,$moa,$mfa,$cam,$ic,$cbm,$amc,$max_cc,$avg_cc,$<bug
24.86,2.8,0.0,48.0,50.91,4777.72,41.65,11.72,24.84,0.45,2071.8,0.74,5.57,0.66,0.41,0.98,1.44,19.12,22.37,2.36,1
39.42,4.15,0.0,147.55,239.48,6019.48,84.0,13.7,14.97,0.68,4228.58,0.63,7.02,0.49,0.3,1.06,2.42,29.4,13.63,2.67,2
47.51,4.89,0.0,75.93,113.11,1519.61,48.03,12.68,15.65,0.73,664.38,0.78,0.28,0.78,0.25,1.05,2.07,29.36,8.4,2.38,1
13.89,1.65,0.0,7.08,82.8,531.51,4.62,7.94,10.24,0.82,377.94,0.53,3.51,0.28,0.18,1.73,12.14,28.31,9.42,1.75,1
36.31,2.41,2.58,25.13,115.91,619.73,26.69,15.0,43.77,0.97,735.82,0.24,2.0,0.39,0.13,2.67,3.1,17.65,7.0,1.57,2
79.56,2.64,0.03,55.83,139.15,5046.96,86.31,13.86,86.8,0.9,2807.93,0.58,5.72,0.52,0.27,1.48,7.94,24.5,19.36,2.41,2
24.86,2.8,0.0,48.0,50.91,4777.72,41.65,11.72,24.84,0.45,2071.8,0.74,5.57,0.66,0.41,0.98,1.44,19.12,22.37,2.36,1
89.55,3.69,0.45,107.02,197.63,1823.17,71.1,28.23,40.15,0.95,5473.04,0.68,7.52,0.39,0.14,0.46,2.98,34.31,20.19,2.26,3
83.54,2.25,0.0,124.46,421.29,1350.6,50.67,31.24,65.2,0.95,5069.58,0.57,5.06,0.17,0.14,0.78,10.67,30.18,24.5,3.5,2
11.15,2.21,0.04,45.29,70.93,93.55,93.87,10.9,40.95,0.95,1784.2,0.93,4.33,0.63,0.38,0.99,1.64,31.51,23.99,1.63,1
89.55,3.69,0.45,107.02,197.63,1823.17,71.1,28.23,40.15,0.95,5473.04,0.68,7.52,0.39,0.14,0.46,2.98,34.31,20.19,2.26,3
104.13,4.85,0.0,84.92,97.93,5227.74,53.71,27.97,45.08,0.83,1052.59,0.66,2.37,0.62,0.17,0.9,9.48,52.65,15.82,2.96,2
56.86,2.71,0.1,18.96,49.25,89.34,37.45,17.05,108.06,1.04,3582.98,0.2,8.02,0.11,0.32,1.28,2.41,56.21,5.57,1.88,2
60.4,2.76,0.0,150.27,192.57,451.61,117.09,57.4,18.07,0.81,1358.11,0.89,2.07,0.55,0.15,0.89,4.47,39.75,19.36,2.94,3
85.36,2.73,0.0,111.65,132.12,6750.96,133.36,14.59,91.05,0.91,5103.73,0.7,5.04,0.9,0.26,2.63,15.43,33.01,29.49,2.09,2
109.9,2.15,0.0,151.14,430.01,6354.58,123.11,38.09,74.39,0.96,5474.49,0.55,8.47,0.1,0.14,0.76,2.57,31.19,34.06,3.78,3
47.51,4.89,0.0,75.93,113.11,1519.61,48.03,12.68,15.65,0.73,664.38,0.78,0.28,0.78,0.25,1.05,2.07,29.36,8.4,2.38,1
64.62,4.44,0.0,83.57,115.82,1060.77,44.26,11.49,37.61,0.81,1163.27,0.86,1.85,0.62,0.2,0.38,1.79,21.09,19.16,3.77,2
47.51,4.89,0.0,75.93,113.11,1519.61,48.03,12.68,15.65,0.73,664.38,0.78,0.28,0.78,0.25,1.05,2.07,29.36,8.4,2.38,1
64.62,4.44,0.0,83.57,115.82,1060.77,44.26,11.49,37.61,0.81,1163.27,0.86,1.85,0.62,0.2,0.38,1.79,21.09,19.16,3.77,2
47.97,2.91,0.0,96.67,280.97,5439.35,81.66,22.69,39.54,0.95,2598.3,0.68,6.01,0.21,0.15,0.8,2.21,31.18,30.46,3.04,2
11.15,2.21,0.04,45.29,70.93,93.55,93.87,10.9,40.95,0.95,1784.2,0.93,4.33,0.63,0.38,0.99,1.64,31.51,23.99,1.63,1
61.84,2.52,0.0,62.8,125.0,705.41,102.16,45.05,7.46,0.42,451.27,0.75,4.17,0.75,0.36,1.56,1.67,19.92,14.57,1.43,1
10.93,5.43,0.0,55.32,95.76,330.31,16.44,9.55,8.06,0.9,832.94,0.66,1.74,0.75,0.27,1.16,2.76,29.62,1.32,1.37,1
41.17,2.66,0.0,55.76,212.08,658.15,12.53,28.05,58.25,0.92,967.74,0.68,2.03,0.72,0.24,1.02,8.23,32.69,4.24,3.35,1
39.42,4.15,0.0,147.55,239.48,6019.48,84.0,13.7,14.97,0.68,4228.58,0.63,7.02,0.49,0.3,1.06,2.42,29.4,13.63,2.67,2
24.86,2.8,0.0,48.0,50.91,4777.72,41.65,11.72,24.84,0.45,2071.8,0.74,5.57,0.66,0.41,0.98,1.44,19.12,22.37,2.36,1
83.54,2.25,0.0,124.46,421.29,1350.6,50.67,31.24,65.2,0.95,5069.58,0.57,5.06,0.17,0.14,0.78,10.67,30.18,24.5,3.5,2
39.42,4.15,0.0,147.55,239.48,6019.48,84.0,13.7,14.97,0.68,4228.58,0.63,7.02,0.49,0.3,1.06,2.42,29.4,13.63,2.67,2
79.56,2.64,0.03,55.83,139.15,5046.96,86.31,13.86,86.8,0.9,2807.93,0.58,5.72,0.52,0.27,1.48,7.94,24.5,19.36,2.41,2
47.51,4.89,0.0,75.93,113.11,1519.61,48.03,12.68,15.65,0.73,664.38,0.78,0.28,0.78,0.25,1.05,2.07,29.36,8.4,2.38,1
81.99,3.77,0.0,188.41,203.19,3071.5,106.86,19.97,54.02,0.93,1443.68,0.49,4.1,0.2,0.11,1.41,1.34,25.99,21.73,3.47,3
104.13,4.85,0.0,84.92,97.93,5227.74,53.71,27.97,45.08,0.83,1052.59,0.66,2.37,0.62,0.17,0.9,9.48,52.65,15.82,2.96,2
89.55,3.69,0.45,107.02,197.63,1823.17,71.1,28.23,40.15,0.95,5473.04,0.68,7.52,0.39,0.14,0.46,2.98,34.31,20.19,2.26,3
109.9,2.15,0.0,151.14,430.01,6354.58,123.11,38.09,74.39,0.96,5474.49,0.55,8.47,0.1,0.14,0.76,2.57,31.19,34.06,3.78,3
101.06,3.6,0.0,51.99,345.12,2860.07,38.12,23.24,57.57,0.9,2535.84,0.47,7.25,0.28,0.16,2.42,8.16,24.55,26.12,3.09,3
61.84,2.52,0.0,62.8,125.0,705.41,102.16,45.05,7.46,0.42,451.27,0.75,4.17,0.75,0.36,1.56,1.67,19.92,14.57,1.43,1
39.42,4.15,0.0,147.55,239.48,6019.48,84.0,13.7,14.97,0.68,4228.58,0.63,7.02,0.49,0.3,1.06,2.42,29.4,13.63,2.67,2
85.36,2.73,0.0,111.65,132.12,6750.96,133.36,14.59,91.05,0.91,5103.73,0.7,5.04,0.9,0.26,2.63,15.43,33.01,29.49,2.09,2
104.13,4.85,0.0,84.92,97.93,5227.74,53.71,27.97,45.08,0.83,1052.59,0.66,2.37,0.62,0.17,0.9,9.48,52.65,15.82,2.96,2
66.96,1.74,0.0,70.35,237.52,3744.19,26.28,33.8,26.98,0.18,3969.13,0.75,5.62,0.6,0.41,0.8,1.0,34.52,12.6,2.62,2
72.58,2.2,0.2,77.45,116.3,1867.61,123.32,35.08,61.33,0.89,3760.75,0.92,4.32,0.78,0.2,0.93,9.31,42.67,35.09,3.18,2
81.99,3.77,0.0,188.41,203.19,3071.5,106.86,19.97,54.02,0.93,1443.68,0.49,4.1,0.2,0.11,1.41,1.34,25.99,21.73,3.47,3
40.73,4.08,0.0,19.92,122.81,435.56,9.61,33.19,17.37,0.79,1732.49,0.95,3.81,0.78,0.14,0.95,10.73,32.62,17.52,2.3,2
49.89,2.8,0.0,19.91,187.58,561.82,27.38,25.64,5.18,0.88,1539.1,0.58,2.36,0.68,0.21,0.46,2.73,33.67,4.16,3.85,1
59.49,2.04,0.63,49.92,140.5,1515.95,37.3,17.37,48.0,0.95,1369.36,0.17,5.0,0.26,0.13,2.38,12.49,17.25,6.64,1.61,1
60.4,2.76,0.0,150.27,192.57,451.61,117.09,57.4,18.07,0.81,1358.11,0.89,2.07,0.55,0.15,0.89,4.47,39.75,19.36,2.94,3
61.84,2.52,0.0,62.8,125.0,705.41,102.16,45.05,7.46,0.42,451.27,0.75,4.17,0.75,0.36,1.56,1.67,19.92,14.57,1.43,1
47.51,4.89,0.0,75.93,113.11,1519.61,48.03,12.68,15.65,0.73,664.38,0.78,0.28,0.78,0.25,1.05,2.07,29.36,8.4,2.38,1
104.13,4.85,0.0,84.92,97.93,5227.74,53.71,27.97,45.08,0.83,1052.59,0.66,2.37,0.62,0.17,0.9,9.48,52.65,15.82,2.96,2
41.17,2.66,0.0,55.76,212.08,658.15,12.53,28.05,58.25,0.92,967.74,0.68,2.03,0.72,0.24,1.02,8.23,32.69,4.24,3.35,1
51.94,3.67,0.0,50.86,219.1,1333.39,33.18,18.88,21.09,0.81,2771.47,0.66,4.86,0.93,0.12,1.12,8.04,35.32,50.07,2.54,3
41.17,2.66,0.0,55.76,212.08,658.15,12.53,28.05,58.25,0.92,967.74,0.68,2.03,0.72,0.24,1.02,8.23,32.69,4.24,3.35,1
47.97,2.91,0.0,96.67,280.97,5439.35,81.66,22.69,39.54,0.95,2598.3,0.68,6.01,0.21,0.15,0.8,2.21,31.18,30.46,3.04,2
75.1,3.77,0.0,18.25,97.7,1875.46,35.15,10.28,11.99,0.79,4223.24,0.05,3.53,0.5,0.23,2.19,8.26,44.64,29.17,2.48,1
61.84,2.52,0.0,62.8,125.0,705.41,102.16,45.05,7.46,0.42,451.27,0.75,4.17,0.75,0.36,1.56,1.67,19.92,14.57,1.43,1
106.28,2.19,0.01,24.31,239.22,3026.52,106.73,34.16,26.05,0.92,3227.18,0.61,8.35,0.19,0.21,0.93,4.71,31.13,25.52,2.95,2
104.13,4.85,0.0,84.92,97.93,5227.74,53.71,27.97,45.08,0.83,1052.59,0.66,2.37,0.62,0.17,0.9,9.48,52.65,15.82,2.96,2
47.51,4.89,0.0,75.93,113.11,1519.61,48.03,12.68,15.65,0.73,664.38,0.78,0.28,0.78,0.25,1.05,2.07,29.36,8.4,2.38,1
81.99,3.77,0.0,188.41,203.19,3071.5,106.86,19.97,54.02,0.93,1443.68,0.49,4.1,0.2,0.11,1.41,1.34,25.99,21.73,3.47,3
47.51,4.89,0.0,75.93,113.11,1519.61,48.03,12.68,15.65,0.73,664.38,0.78,0.28,0.78,0.25,1.05,2.07,29.36,8.4,2.38,1
94.62,3.68,0.0,55.03,76.37,4281.93,125.68,7.99,13.72,0.95,3289.34,0.93,4.04,0.27,0.19,0.4,3.63,30.42,17.1,2.19,2
109.9,2.15,0.0,151.14,430.01,6354.58,123.11,38.09,74.39,0.96,5474.49,0.55,8.47,0.1,0.14,0.76,2.57,31.19,34.06,3.78,3
60.4,2.76,0.0,150.27,192.57,451.61,117.09,57.4,18.07,0.81,1358.11,0.89,2.07,0.55,0.15,0.89,4.47,39.75,19.36,2.94,3
61.84,2.52,0.0,62.8,125.0,705.41,102.16,45.05,7.46,0.42,451.27,0.75,4.17,0.75,0.36,1.56,1.67,19.92,14.57,1.43,1
30.17,5.02,0.0,98.18,100.55,3530.19,84.19,20.61,68.94,0.9,980.3,0.48,2.54,0.71,0.21,1.46,12.47,36.87,19.95,2.0,2
47.51,4.89,0.0,75.93,113.11,1519.61,48.03,12.68,15.65,0.73,664.38,0.78,0.28,0.78,0.25,1.05,2.07,29.36,8.4,2.38,1
66.96,1.74,0.0,70.35,237.52,3744.19,26.28,33.8,26.98,0.18,3969.13,0.75,5.62,0.6,0.41,0.8,1.0,34.52,12.6,2.62,2
24.79,2.74,0.28,46.63,172.86,2094.46,97.19,10.51,8.84,0.85,572.15,0.87,4.17,0.36,0.26,2.65,11.34,27.14,7.67,1.46,1
47.97,2.91,0.0,96.67,280.97,5439.35,81.66,22.69,39.54,0.95,2598.3,0.68,6.01,0.21,0.15,0.8,2.21,31.18,30.46,3.04,2
47.51,4.89,0.0,75.93,113.11,1519.61,48.03,12.68,15.65,0.73,664.38,0.78,0.28,0.78,0.25,1.05,2.07,29.36,8.4,2.38,1
106.28,2.19,0.01,24.31,239.22,3026.52,106.73,34.16,26.05,0.92,3227.18,0.61,8.35,0.19,0.21,0.93,4.71,31.13,25.52,2.95,2
47.97,2.91,0.0,96.67,280.97,5439.35,81.66,22.69,39.54,0.95,2598.3,0.68,6.01,0.21,0.15,0.8,2.21,31.18,30.46,3.04,2
47.97,2.91,0.0,96.67,280.97,5439.35,81.66,22.69,39.54,0.95,2598.3,0.68,6.01,0.21,0.15,0.8,2.21,31.18,30.46,3.04,2
47.97,2.91,0.0,96.67,280.97,5439.35,81.66,22.69,39.54,0.95,2598.3,0.68,6.01,0.21,0.15,0.8,2.21,31.18,30.46,3.04,2
24.79,2.74,0.28,46.63,172.86,2094.46,97.19,10.51,8.84,0.85,572.15,0.87,4.17,0.36,0.26,2.65,11.34,27.14,7.67,1.46,1
106.28,2.19,0.01,24.31,239.22,3026.52,106.73,34.16,26.05,0.92,3227.18,0.61,8.35,0.19,0.21,0.93,4.71,31.13,25.52,2.95,2
11.15,2.21,0.04,45.29,70.93,93.55,93.87,10.9,40.95,0.95,1784.2,0.93,4.33,0.63,0.38,0.99,1.64,31.51,23.99,1.63,1
30.17,5.02,0.0,98.18,100.55,3530.19,84.19,20.61,68.94,0.9,980.3,0.48,2.54,0.71,0.21,1.46,12.47,36.87,19.95,2.0,2
47.51,4.89,0.0,75.93,113.11,1519.61,48.03,12.68,15.65,0.73,664.38,0.78,0.28,0.78,0.25,1.05,2.07,29.36,8.4,2.38,1
106.28,2.19,0.01,24.31,239.22,3026.52,106.73,34.16,26.05,0.92,3227.18,0.61,8.35,0.19,0.21,0.93,4.71,31.13,25.52,2.95,2
104.13,4.85,0.0,84.92,97.93,5227.74,53.71,27.97,45.08,0.83,1052.59,0.66,2.37,0.62,0.17,0.9,9.48,52.65,15.82,2.96,2
83.54,2.25,0.0,124.46,421.29,1350.6,50.67,31.24,65.2,0.95,5069.58,0.57,5.06,0.17,0.14,0.78,10.67,30.18,24.5,3.5,2
83.54,2.25,0.0,124.46,421.29,1350.6,50.67,31.24,65.2,0.95,5069.58,0.57,5.06,0.17,0.14,0.78,10.67,30.18,24.5,3.5,2
50.46,5.21,0.0,60.8,307.41,1474.5,106.79,30.47,43.49,0.9,961.97,0.78,2.04,0.9,0.17,1.21,7.31,23.98,22.89,3.5,1
51.94,3.67,0.0,50.86,219.1,1333.39,33.18,18.88,21.09,0.81,2771.47,0.66,4.86,0.93,0.12,1.12,8.04,35.32,50.07,2.54,3
11.15,2.21,0.04,45.29,70.93,93.55,93.87,10.9,40.95,0.95,1784.2,0.93,4.33,0.63,0.38,0.99,1.64,31.51,23.99,1.63,1
47.97,2.91,0.0,96.67,280.97,5439.35,81.66,22.69,39.54,0.95,2598.3,0.68,6.01,0.21,0.15,0.8,2.21,31.18,30.46,3.04,2
41.17,2.66,0.0,55.76,212.08,658.15,12.53,28.05,58.25,0.92,967.74,0.68,2.03,0.72,0.24,1.02,8.23,32.69,4.24,3.35,1
41.17,2.66,0.0,55.76,212.08,658.15,12.53,28.05,58.25,0.92,967.74,0.68,2.03,0.72,0.24,1.02,8.23,32.69,4.24,3.35,1
26.73,1.24,0.0,24.52,162.99,4018.37,59.14,13.45,3.07,0.83,1206.36,0.8,4.71,0.7,0.19,1.69,0.22,41.16,29.5,4.07,1
26.73,1.24,0.0,24.52,162.99,4018.37,59.14,13.45,3.07,0.83,1206.36,0.8,4.71,0.7,0.19,1.69,0.22,41.16,29.5,4.07,1
42.81,2.71,0.0,53.55,150.68,817.91,18.59,10.74,8.92,0.85,652.98,0.54,0.71,0.39,0.14,1.64,8.0,50.78,20.1,3.16,1
106.28,2.19,0.01,24.31,239.22,3026.52,106.73,34.16,26.05,0.92,3227.18,0.61,8.35,0.19,0.21,0.93,4.71,31.13,25.52,2.95,2
89.55,3.69,0.45,107.02,197.63,1823.17,71.1,28.23,40.15,0.95,5473.04,0.68,7.52,0.39,0.14,0.46,2.98,34.31,20.19,2.26,3
101.06,3.6,0.0,51.99,345.12,2860.07,38.12,23.24,57.57,0.9,2535.84,0.47,7.25,0.28,0.16,2.42,8.16,24.55,26.12,3.09,3
47.51,4.89,0.0,75.93,113.11,1519.61,48.03,12.68,15.65,0.73,664.38,0.78,0.28,0.78,0.25,1.05,2.07,29.36,8.4,2.38,1
66.96,1.74,0.0,70.35,237.52,3744.19,26.28,33.8,26.98,0.18,3969.13,0.75,5.62,0.6,0.41,0.8,1.0,34.52,12.6,2.62,2
47.51,4.89,0.0,75.93,113.11,1519.61,48.03,12.68,15.65,0.73,664.38,0.78,0.28,0.78,0.25,1.05,2.07,29.36,8.4,2.38,1
24.86,2.8,0.0,48.0,50.91,4777.72,41.65,11.72,24.84,0.45,2071.8,0.74,5.57,0.66,0.41,0.98,1.44,19.12,22.37,2.36,1
97.6,2.35,0.0,144.15,184.9,2136.61,58.92,29.61,72.36,0.93,4074.74,0.54,6.47,0.36,0.11,1.19,13.05,34.28,22.38,3.69,3
61.84,2.52,0.0,62.8,125.0,705.41,102.16,45.05,7.46,0.42,451.27,0.75,4.17,0.75,0.36,1.56,1.67,19.92,14.57,1.43,1
26.73,1.24,0.0,24.52,162.99,4018.37,59.14,13.45,3.07,0.83,1206.36,0.8,4.71,0.7,0.19,1.69,0.22,41.16,29.5,4.07,1
47.51,4.89,0.0,75.93,113.11,1519.61,48.03,12.68,15.65,0.73,664.38,0.78,0.28,0.78,0.25,1.05,2.07,29.36,8.4,2.38,1
47.97,2.91,0.0,96.67,280.97,5439.35,81.66,22.69,39.54,0.95,2598.3,0.68,6.01,0.21,0.15,0.8,2.21,31.18,30.46,3.04,2
79.56,2.64,0.03,55.83,139.15,5046.96,86.31,13.86,86.8,0.9,2807.93,0.58,5.72,0.52,0.27,1.48,7.94,24.5,19.36,2.41,2
72.58,2.2,0.2,77.45,116.3,1867.61,123.32,35.08,61.33,0.89,3760.75,0.92,4.32,0.78,0.2,0.93,9.31,42.67,35.09,3.18,2
49.89,2.8,0.0,19.91,187.58,561.82,27.38,25.64,5.18,0.88,1539.1,0.58,2.36,0.68,0.21,0.46,2.73,33.67,4.16,3.85,1
