$wmc,$dit,$noc,$cbo,$rfc,$lcom,$ca,$ce,$npm,$lcom3,$loc,$dam,$moa,$mfa,$cam,$ic,$cbm,$amc,$max_cc,$avg_cc,$<bug
63.44,3.64,0.0,51.7,468.85,7977.8,5.61,13.91,154.38,1.25,5739.24,0.4,4.06,0.05,0.54,0.9,3.23,36.0,19.34,4.41,8
3,1,0,9,19,3,0,9,1,1,54,0,0,0,0.333333333,0,0,16.66666667,3,1.3333,9
19,5,0,20,83,105,8,17,4,0.822222222,477,1,3,0.973174367,0.336842105,2,5,23.57894737,10,1.4211,1
40,7,0,28,162,542,8,26,9,0.831501832,1807,0.892857143,5,0.946608947,0.186813187,2,3,43.475,15,2.175,7
17.8,3.65,0.0,57.67,54.27,1406.94,54.95,11.42,34.79,1.75,387.95,0.34,6.67,0.32,0.77,1.73,0.13,9.7,12.23,2.33,4
34,1,4,37,83,471,29,15,28,0.96969697,679,0.333333333,0,0,0.242424242,0,0,18.61764706,5,1.5588,1
11.63,3.46,0.0,3.74,19.64,16.63,4.37,10.21,1.23,1.7,60.98,0.95,0.46,0.34,0.61,0.59,8.99,20.34,1.14,1.03,1
13.62,1.99,0.0,9.06,186.73,1736.1,11.57,27.08,3.54,0.87,788.65,0.48,0.16,0.13,0.26,3.55,3.24,25.19,7.82,1.62,7
16.81,2.72,0.01,52.41,87.3,507.59,36.89,16.78,78.22,1.24,271.4,0.82,2.39,0.05,0.3,0.42,0.55,30.36,5.45,1.33,3
122.35,3.4,0.02,41.51,264.1,2415.13,48.91,14.82,113.53,1.05,1120.05,0.68,2.04,0.33,0.19,1.26,4.79,37.59,27.73,2.29,7
23,5,0,37,128,153,29,18,12,0.897306397,1181,0.888888889,3,0.967407407,0.173913043,1,7,49.17391304,18,2.913,3
6,6,0,12,36,3,7,5,4,0.7,263,0.3,0,0.994482759,0.314285714,2,2,41.16666667,11,3.3333,1
13.19,4.9,0.0,47.96,71.96,982.13,9.5,36.19,99.49,0.77,370.74,0.96,1.44,0.34,0.24,1.73,3.66,24.96,24.87,2.12,3
11.5,1.01,0.0,12.82,110.12,380.82,3.84,5.14,6.92,0.49,472.21,0.94,3.78,0.07,0.13,0.66,0.89,27.95,9.42,2.0,2
76.09,1.78,0.11,28.96,187.51,858.27,41.44,12.98,91.3,0.67,925.67,0.36,2.82,0.58,0.17,0.75,0.81,37.05,24.18,4.02,5
11,6,0,9,53,25,3,8,1,0.716666667,349,1,0,0.985272459,0.5,3,5,30.18181818,6,1.9091,1
16,2,0,15,77,78,1,15,8,0.875268817,1296,1,5,0.464285714,0.265625,1,3,78.0625,35,6,1
126.46,2.28,0.0,40.65,100.74,3100.3,47.24,12.05,23.22,0.93,4203.53,0.95,5.86,0.73,0.19,1.96,2.66,12.03,16.11,1.79,5
7.84,1.25,0.0,6.97,72.98,35.53,34.15,2.14,5.8,1.38,334.56,0.41,0.15,0.31,0.74,0.04,7.01,17.2,22.55,5.55,4
13,1,0,15,65,30,5,13,7,0.796875,1525,0.9375,4,0,0.215384615,0,0,115.0769231,42,8.8462,2
12.51,1.57,0.69,9.79,42.08,45.93,13.84,3.5,8.4,0.82,216.82,0.41,0.6,0.69,0.33,1.81,2.67,25.24,5.0,1.27,1
58.56,3.23,0.0,48.9,404.63,2559.67,10.47,13.43,41.28,0.64,2376.81,0.7,3.71,0.38,0.42,2.04,1.94,28.83,8.23,4.26,5
118,1,0,7,180,6075,6,1,27,0.921125975,5207,0.717391304,1,0,0.138067061,0,0,42.34745763,9,1.5678,2
21,1,0,14,50,90,13,5,9,0.8625,660,0.6875,5,0,0.169312169,0,0,29.66666667,14,3.1429,1
4,1,0,3,13,4,1,3,3,0.666666667,62,1,0,0,0.333333333,0,0,14.25,4,2.25,3
181.57,4.02,0.03,13.74,282.1,10606.15,31.39,14.16,31.42,1.07,2107.31,0.48,5.91,0.35,0.29,2.34,7.23,31.82,31.07,4.15,6
13.79,3.15,0.0,78.24,149.92,889.91,26.41,32.96,28.57,0.96,563.52,0.68,4.3,0.46,0.08,1.15,0.14,21.22,9.54,2.08,3
22,1,0,21,89,97,12,15,10,0.857142857,623,0.846153846,3,0,0.25,0,0,26.72727273,6,1.7727,2
31,5,0,29,83,267,21,16,23,0.921428571,751,0.571428571,5,0.957478006,0.20952381,0,0,22.77419355,12,2.3548,5
9,2,0,15,64,6,3,13,2,0.788043478,727,0.956521739,4,0.461538462,0.25,0,0,77.22222222,14,3.1111,1
17.63,6.49,0.25,10.12,80.88,110.75,5.02,9.2,9.68,0.75,830.58,0.9,0.56,0.7,0.34,2.23,5.15,47.53,17.16,3.59,3
135.35,3.65,0.0,37.61,211.94,4947.98,24.12,8.59,12.46,1.1,314.55,0.39,0.69,0.22,0.29,0.39,0.88,29.97,19.84,2.09,4
13,1,0,12,26,0,11,1,12,0.458333333,110,1,0,0,0.384615385,0,0,7.307692308,2,1,3
3,1,0,9,19,3,1,9,1,2,110,0,0,0,0.555555556,0,0,35.66666667,17,6.3333,1
7.71,1.48,0.0,24.75,68.74,1599.59,51.49,45.49,63.42,1.11,1175.85,0.46,6.96,0.46,0.43,0.52,5.88,35.21,17.81,4.74,5
6,2,0,5,33,9,1,4,4,0.74,439,0.6,0,0.886363636,0.5,2,3,70.5,13,4.1667,3
13,1,0,11,60,44,4,10,6,0.833333333,487,0.6,0,0,0.180555556,0,0,36.07692308,6,2.6923,3
8,6,0,6,42,10,4,4,4,0.571428571,207,1,1,0.99086758,0.291666667,2,2,24.375,2,1,1
19,7,1,10,108,137,4,8,10,0.767676768,767,0.909090909,0,0.97473997,0.194736842,4,8,38.78947368,10,2.4211,2
87.6,2.53,0.26,12.73,245.52,2534.14,11.5,9.14,13.64,1.83,1674.72,0.44,5.06,0.56,0.53,0.82,6.82,38.44,10.27,3.22,4
56.56,3.58,0.12,13.12,54.98,60.13,1.46,10.91,24.66,1.98,849.3,0.34,0.92,0.01,0.53,2.66,2.53,30.64,7.5,2.12,2
43,4,0,13,108,737,6,12,36,0.940952381,956,0.88,3,0.938953488,0.121645796,3,17,20.65116279,29,1.8837,3
14.58,2.88,0.01,41.65,102.93,1209.52,11.83,10.87,25.42,0.72,2027.06,0.9,1.23,0.92,0.15,3.57,0.61,31.23,8.49,1.64,5
13.19,4.9,0.0,47.96,71.96,982.13,9.5,36.19,99.49,0.77,370.74,0.96,1.44,0.34,0.24,1.73,3.66,24.96,24.87,2.12,3
56.56,3.58,0.12,13.12,54.98,60.13,1.46,10.91,24.66,1.98,849.3,0.34,0.92,0.01,0.53,2.66,2.53,30.64,7.5,2.12,2
91.25,3.32,0.16,17.38,121.59,2037.34,7.18,19.98,29.5,0.77,1472.29,0.45,0.18,0.97,0.2,1.8,6.64,35.69,28.76,2.89,4
112.27,1.55,0.36,12.72,271.47,3075.0,41.82,8.96,79.14,0.78,1180.34,0.77,3.86,0.18,0.36,2.43,7.1,33.81,4.77,2.1,4
196.91,3.89,0.04,20.06,365.84,11570.61,38.68,18.11,43.21,0.88,4180.75,0.66,8.11,0.39,0.27,2.52,10.18,36.71,34.77,4.82,9
122.35,3.4,0.02,41.51,264.1,2415.13,48.91,14.82,113.53,1.05,1120.05,0.68,2.04,0.33,0.19,1.26,4.79,37.59,27.73,2.29,7
87.6,2.53,0.26,12.73,245.52,2534.14,11.5,9.14,13.64,1.83,1674.72,0.44,5.06,0.56,0.53,0.82,6.82,38.44,10.27,3.22,4
7.84,1.25,0.0,6.97,72.98,35.53,34.15,2.14,5.8,1.38,334.56,0.41,0.15,0.31,0.74,0.04,7.01,17.2,22.55,5.55,4
11.5,1.01,0.0,12.82,110.12,380.82,3.84,5.14,6.92,0.49,472.21,0.94,3.78,0.07,0.13,0.66,0.89,27.95,9.42,2.0,2
135.35,3.65,0.0,37.61,211.94,4947.98,24.12,8.59,12.46,1.1,314.55,0.39,0.69,0.22,0.29,0.39,0.88,29.97,19.84,2.09,4
73.07,4.12,0.0,13.43,76.96,767.92,15.05,8.09,27.28,1.69,6266.3,0.45,1.06,0.54,0.42,0.42,0.1,11.85,5.03,0.89,5
126.46,2.28,0.0,40.65,100.74,3100.3,47.24,12.05,23.22,0.93,4203.53,0.95,5.86,0.73,0.19,1.96,2.66,12.03,16.11,1.79,5
102.39,2.91,0.14,12.58,32.52,9963.58,49.46,8.2,34.08,0.61,3524.59,0.99,7.8,0.45,0.31,0.33,16.24,24.39,18.92,3.41,8
51.02,3.79,0.28,29.2,233.78,461.79,23.15,26.47,31.85,0.82,2294.16,0.95,1.95,0.96,0.26,2.93,2.69,62.95,33.57,3.4,5
7.84,1.25,0.0,6.97,72.98,35.53,34.15,2.14,5.8,1.38,334.56,0.41,0.15,0.31,0.74,0.04,7.01,17.2,22.55,5.55,4
13.79,3.15,0.0,78.24,149.92,889.91,26.41,32.96,28.57,0.96,563.52,0.68,4.3,0.46,0.08,1.15,0.14,21.22,9.54,2.08,3
56.56,3.58,0.12,13.12,54.98,60.13,1.46,10.91,24.66,1.98,849.3,0.34,0.92,0.01,0.53,2.66,2.53,30.64,7.5,2.12,2
112.27,1.55,0.36,12.72,271.47,3075.0,41.82,8.96,79.14,0.78,1180.34,0.77,3.86,0.18,0.36,2.43,7.1,33.81,4.77,2.1,4
196.91,3.89,0.04,20.06,365.84,11570.61,38.68,18.11,43.21,0.88,4180.75,0.66,8.11,0.39,0.27,2.52,10.18,36.71,34.77,4.82,9
45.99,2.12,0.0,56.06,170.54,4183.5,86.29,13.85,29.9,1.33,1920.96,0.59,1.03,0.79,0.29,0.34,4.4,37.94,7.09,4.96,2
69.6,2.67,0.0,27.34,122.26,6623.42,43.14,13.75,63.25,0.85,930.02,0.89,1.01,0.74,0.29,3.71,3.69,41.51,13.44,1.47,3
6.38,1.39,0.0,12.57,50.59,9.0,12.16,13.87,2.2,1.98,264.42,0.14,0.09,0.11,0.52,1.62,0.25,28.82,10.12,5.7,2
13.62,1.99,0.0,9.06,186.73,1736.1,11.57,27.08,3.54,0.87,788.65,0.48,0.16,0.13,0.26,3.55,3.24,25.19,7.82,1.62,7
14.49,3.07,0.0,23.43,46.83,29.01,6.41,4.79,13.21,1.58,273.11,0.5,2.2,0.27,0.56,1.39,3.28,16.89,2.85,1.09,1
7.71,1.48,0.0,24.75,68.74,1599.59,51.49,45.49,63.42,1.11,1175.85,0.46,6.96,0.46,0.43,0.52,5.88,35.21,17.81,4.74,5
45.99,2.12,0.0,56.06,170.54,4183.5,86.29,13.85,29.9,1.33,1920.96,0.59,1.03,0.79,0.29,0.34,4.4,37.94,7.09,4.96,2
196.91,3.89,0.04,20.06,365.84,11570.61,38.68,18.11,43.21,0.88,4180.75,0.66,8.11,0.39,0.27,2.52,10.18,36.71,34.77,4.82,9
69.6,2.67,0.0,27.34,122.26,6623.42,43.14,13.75,63.25,0.85,930.02,0.89,1.01,0.74,0.29,3.71,3.69,41.51,13.44,1.47,3
13.62,1.99,0.0,9.06,186.73,1736.1,11.57,27.08,3.54,0.87,788.65,0.48,0.16,0.13,0.26,3.55,3.24,25.19,7.82,1.62,7
16.81,2.72,0.01,52.41,87.3,507.59,36.89,16.78,78.22,1.24,271.4,0.82,2.39,0.05,0.3,0.42,0.55,30.36,5.45,1.33,3
61.43,3.06,0.0,13.79,100.55,1175.58,3.43,12.8,24.38,1.46,245.17,0.81,1.31,0.43,0.54,2.35,6.18,34.16,7.11,4.83,2
45.99,2.12,0.0,56.06,170.54,4183.5,86.29,13.85,29.9,1.33,1920.96,0.59,1.03,0.79,0.29,0.34,4.4,37.94,7.09,4.96,2
76.09,1.78,0.11,28.96,187.51,858.27,41.44,12.98,91.3,0.67,925.67,0.36,2.82,0.58,0.17,0.75,0.81,37.05,24.18,4.02,5
16.81,2.72,0.01,52.41,87.3,507.59,36.89,16.78,78.22,1.24,271.4,0.82,2.39,0.05,0.3,0.42,0.55,30.36,5.45,1.33,3
63.44,3.64,0.0,51.7,468.85,7977.8,5.61,13.91,154.38,1.25,5739.24,0.4,4.06,0.05,0.54,0.9,3.23,36.0,19.34,4.41,8
7.84,1.25,0.0,6.97,72.98,35.53,34.15,2.14,5.8,1.38,334.56,0.41,0.15,0.31,0.74,0.04,7.01,17.2,22.55,5.55,4
73.07,4.12,0.0,13.43,76.96,767.92,15.05,8.09,27.28,1.69,6266.3,0.45,1.06,0.54,0.42,0.42,0.1,11.85,5.03,0.89,5
61.43,3.06,0.0,13.79,100.55,1175.58,3.43,12.8,24.38,1.46,245.17,0.81,1.31,0.43,0.54,2.35,6.18,34.16,7.11,4.83,2
56.56,3.58,0.12,13.12,54.98,60.13,1.46,10.91,24.66,1.98,849.3,0.34,0.92,0.01,0.53,2.66,2.53,30.64,7.5,2.12,2
12.51,1.57,0.69,9.79,42.08,45.93,13.84,3.5,8.4,0.82,216.82,0.41,0.6,0.69,0.33,1.81,2.67,25.24,5.0,1.27,1
181.57,4.02,0.03,13.74,282.1,10606.15,31.39,14.16,31.42,1.07,2107.31,0.48,5.91,0.35,0.29,2.34,7.23,31.82,31.07,4.15,6
50.71,2.11,0.0,14.9,55.09,5887.27,18.91,3.62,3.2,1.16,1605.03,0.39,0.06,0.72,0.2,0.63,2.04,43.06,59.75,6.03,6
50.82,1.04,0.0,127.71,60.06,1544.66,4.53,45.63,29.28,0.84,2766.43,1.0,6.38,0.83,0.19,0.05,0.32,44.48,40.51,3.79,5
13.19,4.9,0.0,47.96,71.96,982.13,9.5,36.19,99.49,0.77,370.74,0.96,1.44,0.34,0.24,1.73,3.66,24.96,24.87,2.12,3
91.25,3.32,0.16,17.38,121.59,2037.34,7.18,19.98,29.5,0.77,1472.29,0.45,0.18,0.97,0.2,1.8,6.64,35.69,28.76,2.89,4
45.99,2.12,0.0,56.06,170.54,4183.5,86.29,13.85,29.9,1.33,1920.96,0.59,1.03,0.79,0.29,0.34,4.4,37.94,7.09,4.96,2
17.63,6.49,0.25,10.12,80.88,110.75,5.02,9.2,9.68,0.75,830.58,0.9,0.56,0.7,0.34,2.23,5.15,47.53,17.16,3.59,3
7.71,1.48,0.0,24.75,68.74,1599.59,51.49,45.49,63.42,1.11,1175.85,0.46,6.96,0.46,0.43,0.52,5.88,35.21,17.81,4.74,5
11.5,1.01,0.0,12.82,110.12,380.82,3.84,5.14,6.92,0.49,472.21,0.94,3.78,0.07,0.13,0.66,0.89,27.95,9.42,2.0,2
122.35,3.4,0.02,41.51,264.1,2415.13,48.91,14.82,113.53,1.05,1120.05,0.68,2.04,0.33,0.19,1.26,4.79,37.59,27.73,2.29,7
23.28,5.07,0.02,93.73,118.88,553.49,31.01,21.06,39.62,0.85,1102.61,0.83,1.47,0.13,0.18,3.46,1.37,44.53,11.37,2.67,2
56.56,3.58,0.12,13.12,54.98,60.13,1.46,10.91,24.66,1.98,849.3,0.34,0.92,0.01,0.53,2.66,2.53,30.64,7.5,2.12,2
17.8,3.65,0.0,57.67,54.27,1406.94,54.95,11.42,34.79,1.75,387.95,0.34,6.67,0.32,0.77,1.73,0.13,9.7,12.23,2.33,4
181.57,4.02,0.03,13.74,282.1,10606.15,31.39,14.16,31.42,1.07,2107.31,0.48,5.91,0.35,0.29,2.34,7.23,31.82,31.07,4.15,6
58.56,3.23,0.0,48.9,404.63,2559.67,10.47,13.43,41.28,0.64,2376.81,0.7,3.71,0.38,0.42,2.04,1.94,28.83,8.23,4.26,5
11.5,1.01,0.0,12.82,110.12,380.82,3.84,5.14,6.92,0.49,472.21,0.94,3.78,0.07,0.13,0.66,0.89,27.95,9.42,2.0,2
122.35,3.4,0.02,41.51,264.1,2415.13,48.91,14.82,113.53,1.05,1120.05,0.68,2.04,0.33,0.19,1.26,4.79,37.59,27.73,2.29,7
23.28,5.07,0.02,93.73,118.88,553.49,31.01,21.06,39.62,0.85,1102.61,0.83,1.47,0.13,0.18,3.46,1.37,44.53,11.37,2.67,2
61.43,3.06,0.0,13.79,100.55,1175.58,3.43,12.8,24.38,1.46,245.17,0.81,1.31,0.43,0.54,2.35,6.18,34.16,7.11,4.83,2
61.43,3.06,0.0,13.79,100.55,1175.58,3.43,12.8,24.38,1.46,245.17,0.81,1.31,0.43,0.54,2.35,6.18,34.16,7.11,4.83,2
122.35,3.4,0.02,41.51,264.1,2415.13,48.91,14.82,113.53,1.05,1120.05,0.68,2.04,0.33,0.19,1.26,4.79,37.59,27.73,2.29,7
14.49,3.07,0.0,23.43,46.83,29.01,6.41,4.79,13.21,1.58,273.11,0.5,2.2,0.27,0.56,1.39,3.28,16.89,2.85,1.09,1
11.62,4.75,0.0,2.48,11.84,13.47,0.05,4.02,4.19,1.48,78.83,0.75,0.93,0.85,0.56,1.79,6.55,20.89,3.04,1.34,1
58.56,3.23,0.0,48.9,404.63,2559.67,10.47,13.43,41.28,0.64,2376.81,0.7,3.71,0.38,0.42,2.04,1.94,28.83,8.23,4.26,5
122.35,3.4,0.02,41.51,264.1,2415.13,48.91,14.82,113.53,1.05,1120.05,0.68,2.04,0.33,0.19,1.26,4.79,37.59,27.73,2.29,7
11.63,3.46,0.0,3.74,19.64,16.63,4.37,10.21,1.23,1.7,60.98,0.95,0.46,0.34,0.61,0.59,8.99,20.34,1.14,1.03,1
61.43,3.06,0.0,13.79,100.55,1175.58,3.43,12.8,24.38,1.46,245.17,0.81,1.31,0.43,0.54,2.35,6.18,34.16,7.11,4.83,2
14.58,2.88,0.01,41.65,102.93,1209.52,11.83,10.87,25.42,0.72,2027.06,0.9,1.23,0.92,0.15,3.57,0.61,31.23,8.49,1.64,5
11.16,3.16,0.02,10.75,108.0,83.23,3.56,8.32,7.5,0.81,1671.23,0.88,2.95,0.61,0.23,1.68,5.92,45.98,17.59,3.27,3
56.56,3.58,0.12,13.12,54.98,60.13,1.46,10.91,24.66,1.98,849.3,0.34,0.92,0.01,0.53,2.66,2.53,30.64,7.5,2.12,2
122.35,3.4,0.02,41.51,264.1,2415.13,48.91,14.82,113.53,1.05,1120.05,0.68,2.04,0.33,0.19,1.26,4.79,37.59,27.73,2.29,7
122.35,3.4,0.02,41.51,264.1,2415.13,48.91,14.82,113.53,1.05,1120.05,0.68,2.04,0.33,0.19,1.26,4.79,37.59,27.73,2.29,7
9.63,3.07,0.0,10.45,41.8,13.17,0.09,10.96,1.0,0.92,66.0,0.52,0.85,0.6,0.27,2.02,10.25,19.54,3.0,1.34,5
27.68,5.3,0.0,79.4,109.93,546.6,18.11,22.28,39.83,0.8,1841.33,0.79,1.6,0.46,0.2,1.44,0.39,42.77,16.46,3.41,2
135.35,3.65,0.0,37.61,211.94,4947.98,24.12,8.59,12.46,1.1,314.55,0.39,0.69,0.22,0.29,0.39,0.88,29.97,19.84,2.09,4
51.02,3.79,0.28,29.2,233.78,461.79,23.15,26.47,31.85,0.82,2294.16,0.95,1.95,0.96,0.26,2.93,2.69,62.95,33.57,3.4,5
4,2,0,2,6,0,2,0,3,2,83,0,0,0.842105263,0.5625,1,11,19.75,3,1.25,0
7,2,0,16,17,19,8,8,6,0.333333333,53,0,0,0.75,0.457142857,1,1,6.428571429,1,0.8571,0
4,8,0,13,30,6,3,13,4,2,119,0,0,0.996515679,0.875,0,0,28.75,7,2.25,0
6,1,0,3,11,9,1,3,5,0.488888889,135,1,3,0,0.333333333,0,0,20,6,1.6667,0
3,2,0,11,14,1,2,10,2,0.875,134,0,2,0.9,0.555555556,1,3,42.33333333,1,0.6667,0
4,2,0,4,9,0,1,3,0,0.444444444,80,1,0,0.7,0.357142857,1,2,18.25,5,1.75,0
5,1,0,9,20,0,6,3,5,0.59375,112,0,1,0,0.533333333,0,0,19.8,2,1,0
5,2,0,6,13,4,4,3,4,0.875,52,0.25,0,0.5,0.5,1,1,8.6,1,0.6,0
2,2,0,10,9,1,1,9,2,2,106,0,0,0.947368421,0.625,2,2,52,1,0.5,0
5,1,4,5,11,10,4,1,5,2,48,0,0,0,0.45,0,0,8.6,2,1.6,0
5,2,0,5,29,2,1,4,4,0.5625,198,0.75,0,0.935483871,0.466666667,1,7,37.8,8,2.2,0
6,5,0,9,29,5,5,6,3,0.666666667,141,1,2,0.992401216,0.5,1,7,22,1,0.8333,0
5,1,0,12,27,0,5,8,0,0.5,158,0,0,0,0.466666667,0,0,30,5,1.8,0
2,2,0,13,25,1,1,12,1,2,214,0,0,0.947368421,0.625,1,2,106,1,0.5,0
6,2,0,4,22,3,1,3,0,1.0625,283,0,0,0.636363636,0.285714286,1,2,43.5,24,5,0
21,1,0,14,52,0,9,7,21,0.492857143,1738,1,3,0,0.25170068,0,0,81.42857143,35,9.0952,0
2,1,0,3,2,1,3,1,2,2,2,0,0,0,1,0,0,0,1,1,0
1,2,0,8,2,0,6,2,1,2,5,0,0,1,1,0,0,4,0,0,0
2,2,0,10,9,1,2,8,1,2,40,0,0,0.947368421,0.6,1,2,18.5,1,0.5,0
2,2,0,7,6,1,1,6,1,2,36,0,0,0.947368421,0.625,1,1,17,1,0.5,0
28,6,0,21,91,206,18,6,15,0.772486772,615,1,1,0.970588235,0.219387755,3,7,20.71428571,13,2.3571,0
11,1,0,2,14,49,2,1,11,0.8,50,1,1,0,0.454545455,0,0,3.363636364,1,0.9091,0
10,2,0,6,30,1,4,4,9,0.694444444,246,0.75,1,0.829787234,0.444444444,1,1,23.2,3,1.6,0
3,1,0,5,4,3,5,0,2,1.4375,23,0,2,0,0.5,0,0,4,2,1,0
5,3,0,4,18,8,0,4,5,0.375,176,1,2,0.818181818,0.366666667,2,3,33,7,2.6,0
8,2,0,18,38,28,1,17,1,2,273,0,0,0.72,0.363636364,1,1,33.125,1,0.875,0
15,1,0,12,50,105,8,5,14,1.071428571,913,0.428571429,0,0,0.237037037,0,0,59.4,29,7.2667,0
5,3,0,4,18,8,0,4,5,0.375,176,1,2,0.818181818,0.366666667,2,3,33,7,2.6,0
8,1,13,15,9,12,13,2,0,0.761904762,65,1,2,0,0.354166667,0,0,6.75,3,1.25,0
4,2,0,7,20,0,1,6,3,0,79,1,0,0.7,0.5,1,1,18.5,3,1.25,0
45,1,0,41,77,898,36,5,28,0.795454545,1472,0.25,2,0,0.083333333,0,0,31.62222222,12,2.0222,0
1,2,0,4,2,0,2,2,1,2,5,0,0,1,1,0,0,4,0,0,0
8,1,2,11,11,26,10,2,7,0.857142857,28,1,1,0,0.275,0,0,2.375,1,0.875,0
2,2,0,6,9,1,1,5,1,2,24,0,0,0.954545455,0.75,0,0,11,1,0.5,0
