$wmc,$dit,$noc,$cbo,$rfc,$lcom,$ca,$ce,$npm,$lcom3,$loc,$dam,$moa,$mfa,$cam,$ic,$cbm,$amc,$max_cc,$avg_cc,$<bug
28.33,1.33,0.39,11.77,59.11,1059.95,6.05,16.03,19.16,0.9,2435.18,0.52,0.85,0.1,0.33,0.35,1.34,51.02,4.25,1.15,1
24.54,1.47,1.08,11.11,69.07,1258.48,5.62,19.13,15.35,1.0,852.89,0.75,0.87,0.41,0.25,1.0,1.14,46.46,3.53,0.9,1
24.45,1.84,0.44,18.36,58.38,1398.92,4.06,10.57,17.11,0.84,1770.84,0.39,0.86,0.07,0.34,0.16,0.38,40.95,4.42,1.01,1
24.45,1.84,0.44,18.36,58.38,1398.92,4.06,10.57,17.11,0.84,1770.84,0.39,0.86,0.07,0.34,0.16,0.38,40.95,4.42,1.01,1
28.33,1.33,0.39,11.77,59.11,1059.95,6.05,16.03,19.16,0.9,2435.18,0.52,0.85,0.1,0.33,0.35,1.34,51.02,4.25,1.15,1
20.57,3.34,0.29,13.38,77.3,1389.19,5.06,16.92,14.64,1.38,1477.75,0.52,0.85,0.14,0.36,0.53,1.27,86.58,2.7,1.3,1
16.73,2.5,1.04,17.7,70.14,2768.95,4.88,7.4,7.74,0.96,946.6,0.5,1.05,0.05,0.33,0.83,0.64,175.78,4.15,1.55,1
24.45,1.84,0.44,18.36,58.38,1398.92,4.06,10.57,17.11,0.84,1770.84,0.39,0.86,0.07,0.34,0.16,0.38,40.95,4.42,1.01,1
12.53,2.07,0.41,11.93,59.99,1469.1,6.87,14.04,20.71,0.95,302.61,0.42,0.88,0.22,0.38,0.93,0.98,60.72,2.51,0.95,1
14.75,2.38,1.96,28.33,92.82,5296.89,5.78,13.98,17.66,1.17,1296.65,0.53,1.08,0.17,0.4,0.83,1.2,130.97,9.61,1.75,1
20.57,3.34,0.29,13.38,77.3,1389.19,5.06,16.92,14.64,1.38,1477.75,0.52,0.85,0.14,0.36,0.53,1.27,86.58,2.7,1.3,1
26.21,1.82,7.55,14.79,82.78,5521.07,10.42,10.1,9.68,0.97,2784.31,0.56,0.74,0.35,0.24,0.18,0.51,85.92,2.76,2.08,1
24.45,1.84,0.44,18.36,58.38,1398.92,4.06,10.57,17.11,0.84,1770.84,0.39,0.86,0.07,0.34,0.16,0.38,40.95,4.42,1.01,1
18.56,2.21,0.97,19.83,73.83,874.99,2.12,24.21,26.92,1.09,1175.23,0.58,0.11,0.37,0.4,0.5,1.36,68.29,7.1,1.49,1
24.45,1.84,0.44,18.36,58.38,1398.92,4.06,10.57,17.11,0.84,1770.84,0.39,0.86,0.07,0.34,0.16,0.38,40.95,4.42,1.01,1
24.54,1.47,1.08,11.11,69.07,1258.48,5.62,19.13,15.35,1.0,852.89,0.75,0.87,0.41,0.25,1.0,1.14,46.46,3.53,0.9,1
18.56,2.21,0.97,19.83,73.83,874.99,2.12,24.21,26.92,1.09,1175.23,0.58,0.11,0.37,0.4,0.5,1.36,68.29,7.1,1.49,1
20.57,3.34,0.29,13.38,77.3,1389.19,5.06,16.92,14.64,1.38,1477.75,0.52,0.85,0.14,0.36,0.53,1.27,86.58,2.7,1.3,1
20.57,3.34,0.29,13.38,77.3,1389.19,5.06,16.92,14.64,1.38,1477.75,0.52,0.85,0.14,0.36,0.53,1.27,86.58,2.7,1.3,1
21.66,1.04,0.3,10.8,56.55,1222.6,5.48,16.03,13.88,0.96,196.11,0.1,0.85,0.14,0.37,0.03,0.17,46.26,1.83,0.77,1
24.45,1.84,0.44,18.36,58.38,1398.92,4.06,10.57,17.11,0.84,1770.84,0.39,0.86,0.07,0.34,0.16,0.38,40.95,4.42,1.01,1
24.45,1.84,0.44,18.36,58.38,1398.92,4.06,10.57,17.11,0.84,1770.84,0.39,0.86,0.07,0.34,0.16,0.38,40.95,4.42,1.01,1
24.45,1.84,0.44,18.36,58.38,1398.92,4.06,10.57,17.11,0.84,1770.84,0.39,0.86,0.07,0.34,0.16,0.38,40.95,4.42,1.01,1
28.33,1.33,0.39,11.77,59.11,1059.95,6.05,16.03,19.16,0.9,2435.18,0.52,0.85,0.1,0.33,0.35,1.34,51.02,4.25,1.15,1
24.45,1.84,0.44,18.36,58.38,1398.92,4.06,10.57,17.11,0.84,1770.84,0.39,0.86,0.07,0.34,0.16,0.38,40.95,4.42,1.01,1
24.54,1.47,1.08,11.11,69.07,1258.48,5.62,19.13,15.35,1.0,852.89,0.75,0.87,0.41,0.25,1.0,1.14,46.46,3.53,0.9,1
25.46,1.89,1.19,17.83,69.61,1787.58,2.33,10.29,19.49,0.69,2255.58,0.86,0.99,0.04,0.22,0.3,0.48,35.29,4.44,1.54,1
28.33,1.33,0.39,11.77,59.11,1059.95,6.05,16.03,19.16,0.9,2435.18,0.52,0.85,0.1,0.33,0.35,1.34,51.02,4.25,1.15,1
12.53,2.07,0.41,11.93,59.99,1469.1,6.87,14.04,20.71,0.95,302.61,0.42,0.88,0.22,0.38,0.93,0.98,60.72,2.51,0.95,1
9.12,2.85,0.0,10.84,60.0,267.96,2.04,3.94,26.02,0.87,407.08,0.57,0.0,0.58,0.4,0.09,1.36,14.92,2.69,1.03,1
24.45,1.84,0.44,18.36,58.38,1398.92,4.06,10.57,17.11,0.84,1770.84,0.39,0.86,0.07,0.34,0.16,0.38,40.95,4.42,1.01,1
24.45,1.84,0.44,18.36,58.38,1398.92,4.06,10.57,17.11,0.84,1770.84,0.39,0.86,0.07,0.34,0.16,0.38,40.95,4.42,1.01,1
14.75,2.38,1.96,28.33,92.82,5296.89,5.78,13.98,17.66,1.17,1296.65,0.53,1.08,0.17,0.4,0.83,1.2,130.97,9.61,1.75,1
24.45,1.84,0.44,18.36,58.38,1398.92,4.06,10.57,17.11,0.84,1770.84,0.39,0.86,0.07,0.34,0.16,0.38,40.95,4.42,1.01,1
21.66,1.04,0.3,10.8,56.55,1222.6,5.48,16.03,13.88,0.96,196.11,0.1,0.85,0.14,0.37,0.03,0.17,46.26,1.83,0.77,1
24.45,1.84,0.44,18.36,58.38,1398.92,4.06,10.57,17.11,0.84,1770.84,0.39,0.86,0.07,0.34,0.16,0.38,40.95,4.42,1.01,1
16.89,3.37,2.68,13.45,71.6,3075.49,5.0,16.78,16.0,1.03,1313.13,0.68,0.93,0.09,0.34,1.33,1.5,109.48,2.96,1.15,1
18.56,2.21,0.97,19.83,73.83,874.99,2.12,24.21,26.92,1.09,1175.23,0.58,0.11,0.37,0.4,0.5,1.36,68.29,7.1,1.49,1
16.89,3.37,2.68,13.45,71.6,3075.49,5.0,16.78,16.0,1.03,1313.13,0.68,0.93,0.09,0.34,1.33,1.5,109.48,2.96,1.15,1
24.45,1.84,0.44,18.36,58.38,1398.92,4.06,10.57,17.11,0.84,1770.84,0.39,0.86,0.07,0.34,0.16,0.38,40.95,4.42,1.01,1
16.63,1.15,2.99,13.72,42.23,92.42,5.02,3.46,7.89,0.69,533.64,0.55,0.64,0.06,0.2,0.56,0.96,26.57,2.27,0.73,1
24.45,1.84,0.44,18.36,58.38,1398.92,4.06,10.57,17.11,0.84,1770.84,0.39,0.86,0.07,0.34,0.16,0.38,40.95,4.42,1.01,1
21.66,1.04,0.3,10.8,56.55,1222.6,5.48,16.03,13.88,0.96,196.11,0.1,0.85,0.14,0.37,0.03,0.17,46.26,1.83,0.77,1
21.66,1.04,0.3,10.8,56.55,1222.6,5.48,16.03,13.88,0.96,196.11,0.1,0.85,0.14,0.37,0.03,0.17,46.26,1.83,0.77,1
12.53,2.07,0.41,11.93,59.99,1469.1,6.87,14.04,20.71,0.95,302.61,0.42,0.88,0.22,0.38,0.93,0.98,60.72,2.51,0.95,1
16.89,3.37,2.68,13.45,71.6,3075.49,5.0,16.78,16.0,1.03,1313.13,0.68,0.93,0.09,0.34,1.33,1.5,109.48,2.96,1.15,1
14.75,2.38,1.96,28.33,92.82,5296.89,5.78,13.98,17.66,1.17,1296.65,0.53,1.08,0.17,0.4,0.83,1.2,130.97,9.61,1.75,1
24.45,1.84,0.44,18.36,58.38,1398.92,4.06,10.57,17.11,0.84,1770.84,0.39,0.86,0.07,0.34,0.16,0.38,40.95,4.42,1.01,1
16.63,1.15,2.99,13.72,42.23,92.42,5.02,3.46,7.89,0.69,533.64,0.55,0.64,0.06,0.2,0.56,0.96,26.57,2.27,0.73,1
24.45,1.84,0.44,18.36,58.38,1398.92,4.06,10.57,17.11,0.84,1770.84,0.39,0.86,0.07,0.34,0.16,0.38,40.95,4.42,1.01,1
21.66,1.04,0.3,10.8,56.55,1222.6,5.48,16.03,13.88,0.96,196.11,0.1,0.85,0.14,0.37,0.03,0.17,46.26,1.83,0.77,1
24.54,1.47,1.08,11.11,69.07,1258.48,5.62,19.13,15.35,1.0,852.89,0.75,0.87,0.41,0.25,1.0,1.14,46.46,3.53,0.9,1
24.45,1.84,0.44,18.36,58.38,1398.92,4.06,10.57,17.11,0.84,1770.84,0.39,0.86,0.07,0.34,0.16,0.38,40.95,4.42,1.01,1
25.46,1.89,1.19,17.83,69.61,1787.58,2.33,10.29,19.49,0.69,2255.58,0.86,0.99,0.04,0.22,0.3,0.48,35.29,4.44,1.54,1
24.45,1.84,0.44,18.36,58.38,1398.92,4.06,10.57,17.11,0.84,1770.84,0.39,0.86,0.07,0.34,0.16,0.38,40.95,4.42,1.01,1
28.33,1.33,0.39,11.77,59.11,1059.95,6.05,16.03,19.16,0.9,2435.18,0.52,0.85,0.1,0.33,0.35,1.34,51.02,4.25,1.15,1
28.33,1.33,0.39,11.77,59.11,1059.95,6.05,16.03,19.16,0.9,2435.18,0.52,0.85,0.1,0.33,0.35,1.34,51.02,4.25,1.15,1
20.57,3.34,0.29,13.38,77.3,1389.19,5.06,16.92,14.64,1.38,1477.75,0.52,0.85,0.14,0.36,0.53,1.27,86.58,2.7,1.3,1
40.86,1.07,0.94,36.26,65.37,5698.21,6.28,16.76,22.03,0.95,2085.97,0.43,1.02,0.12,0.31,0.03,0.27,40.59,10.33,1.3,1
12.53,2.07,0.41,11.93,59.99,1469.1,6.87,14.04,20.71,0.95,302.61,0.42,0.88,0.22,0.38,0.93,0.98,60.72,2.51,0.95,1
18.56,2.21,0.97,19.83,73.83,874.99,2.12,24.21,26.92,1.09,1175.23,0.58,0.11,0.37,0.4,0.5,1.36,68.29,7.1,1.49,1
16.73,2.5,1.04,17.7,70.14,2768.95,4.88,7.4,7.74,0.96,946.6,0.5,1.05,0.05,0.33,0.83,0.64,175.78,4.15,1.55,1
10.83,2.52,1.22,11.97,47.48,799.67,2.65,10.58,25.28,0.8,706.24,0.63,0.59,0.31,0.38,0.76,1.3,41.78,1.42,1.12,1
24.45,1.84,0.44,18.36,58.38,1398.92,4.06,10.57,17.11,0.84,1770.84,0.39,0.86,0.07,0.34,0.16,0.38,40.95,4.42,1.01,1
24.45,1.84,0.44,18.36,58.38,1398.92,4.06,10.57,17.11,0.84,1770.84,0.39,0.86,0.07,0.34,0.16,0.38,40.95,4.42,1.01,1
10.83,2.52,1.22,11.97,47.48,799.67,2.65,10.58,25.28,0.8,706.24,0.63,0.59,0.31,0.38,0.76,1.3,41.78,1.42,1.12,1
10.83,2.52,1.22,11.97,47.48,799.67,2.65,10.58,25.28,0.8,706.24,0.63,0.59,0.31,0.38,0.76,1.3,41.78,1.42,1.12,1
5,1,0,14,21,0,11,3,5,0,75,1,0,0,0.4,0,0,13.8,2,1,0
3,1,0,10,4,0,10,1,3,0.5,20,1,1,0,0.555555556,0,0,5,1,0.6667,0
9,2,0,11,28,22,4,8,7,0.5,127,1,1,0.125,0.25,1,1,12.88888889,2,1,0
3,1,3,4,4,1,3,1,2,0,16,1,0,0,0.666666667,0,0,4,1,0.6667,0
22,4,0,9,54,149,0,9,18,0.851190476,558,1,0,0.743902439,0.53030303,0,0,24,13,2.0455,0
15,2,0,11,39,0,1,0,15,0.547619048,217,1,2,0.735849057,0.222222222,1,2,13.26666667,3,1.2,0
6,1,0,4,6,15,4,0,6,2,6,0,0,0,0.75,0,0,0,1,1,0
7,1,2,4,13,21,2,0,7,2,43,0,0,0,0.761904762,0,0,5.142857143,1,0.8571,0
4,2,0,4,13,0,1,0,3,0.333333333,41,1,1,0.8125,0.583333333,1,2,9,1,0.75,0
10,1,2,5,41,45,2,3,10,2,173,0,0,0,0.466666667,1,1,16.3,9,1.8,0
10,2,0,7,30,25,2,6,8,0.518518519,189,1,1,0.703703704,0.55,1,2,17.6,2,0.9,0
3,2,0,3,6,3,1,0,3,2,15,0,0,0.777777778,0.833333333,2,2,4,1,0.6667,0
2,1,0,24,2,1,23,1,2,2,7,0,0,0,0.75,0,0,0,1,1,0
3,1,0,4,13,0,1,3,3,0.5,60,1,4,0,0.666666667,0,0,17.66666667,3,1.3333,0
5,1,0,9,20,2,3,6,5,0.625,89,1,1,0,0.533333333,0,0,16.4,2,1.2,0
1,1,0,6,1,0,6,1,1,2,1,0,0,0,1,0,0,0,1,1,0
8,1,0,26,8,28,24,3,8,2,8,0,0,0,1,0,0,0,1,1,0
12,5,0,3,25,66,0,0,12,2,67,0,0,0.917910448,0.472222222,1,1,4.583333333,1,0.9167,0
9,1,6,11,12,28,6,0,9,0.75,45,1,1,0,0.333333333,0,0,3.777777778,1,0.7778,0
5,1,0,5,6,8,4,1,3,0.75,20,1,1,0,0.5,0,0,2.8,1,0.6,0
17,4,0,15,78,84,0,15,15,0.8515625,413,1,0,0.792207792,0.254901961,1,1,22.82352941,6,1.2353,0
32,4,0,15,86,348,0,15,27,0.888337469,660,1,0,0.663043478,0.35,2,3,19.21875,1,0.9688,0
3,1,0,8,20,1,2,0,3,0,155,1,0,0,0.444444444,0,0,50,4,2,0
3,1,0,5,31,3,1,0,3,2,223,0,0,0,0.555555556,0,0,73.33333333,8,5.3333,0
6,1,0,10,47,7,1,9,4,0.466666667,258,1,0,0,0.416666667,0,0,41.5,5,2.1667,0
15,1,0,14,20,49,12,4,15,0.765306122,127,1,2,0,0.26,0,0,7,1,0.7333,0
13,2,0,10,33,52,6,4,13,0.333333333,206,1,2,0.45,0.282051282,1,1,14.69230769,5,1.1538,0
21,1,0,72,47,168,70,0,19,0.95,382,0.5,0,0,0.1375,0,0,16.71428571,8,1.8571,0
13,6,0,17,61,72,1,0,11,0.666666667,380,1,0,0.920289855,0.207692308,4,6,28.15384615,5,1.3846,0
11,1,0,11,24,17,7,4,10,0.54,107,1,0,0,0.393939394,0,0,8.272727273,2,1.1818,0
21,4,0,15,86,138,0,15,17,0.85625,570,1,0,0.75308642,0.176190476,2,3,25.76190476,4,1.1905,0
9,1,0,6,18,0,2,0,9,0.5,65,0.5,2,0,0.407407407,0,0,6,1,0.8889,0
1,1,0,8,1,0,7,1,1,2,1,0,0,0,1,0,0,0,1,1,0
3,1,0,1,4,1,1,0,3,0.5,14,1,0,0,0.666666667,0,0,3.333333333,1,0.6667,0
2,4,0,4,4,0,2,2,2,0,14,1,1,0.944444444,0.75,0,0,5.5,1,0.5,0
5,1,0,9,8,0,8,2,5,0.5,30,1,1,0,0.466666667,0,0,4.6,1,0.8,0
12,2,0,7,31,10,3,0,9,1.01010101,303,1,1,0.5,0.393939394,1,1,22,6,1.6667,0
56,1,0,33,146,1146,12,23,56,0.853535354,1086,1,5,0,0.079545455,0,0,18.07142857,6,1.4107,0
5,2,0,5,14,10,1,0,5,2,43,0,0,0.636363636,0.666666667,2,2,7.6,2,1.2,0
1,3,0,5,2,0,1,4,1,2,9,0,0,1,1,0,0,7,0,0,0
3,1,0,13,23,0,4,11,2,1,201,1,3,0,0.583333333,0,0,64,6,3.3333,0
4,1,0,6,17,0,4,0,2,0.666666667,58,0.5,1,0,0.833333333,0,0,13,2,0.75,0
2,1,0,22,2,1,22,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
4,3,0,2,8,6,2,0,4,1.333333333,21,1,0,1,0.666666667,0,0,4,0,0,0
7,1,0,3,33,17,2,0,4,0.666666667,274,1,0,0,0.375,0,0,37.85714286,4,1.2857,0
6,1,0,6,38,13,2,4,5,0.2,180,1,0,0,0.666666667,0,0,28.83333333,1,0.6667,0
12,1,0,3,24,0,1,3,11,0.303030303,222,1,1,0,0.316666667,0,0,17,2,1,0
28,1,0,20,83,374,15,0,25,1.012345679,926,0.166666667,0,0,0.226337449,0,0,31.64285714,22,2.4643,0
3,1,0,11,3,3,10,1,3,2,3,0,0,0,0.666666667,0,0,0,1,1,0
2,2,0,8,3,0,5,0,2,0,14,1,1,0.8,0.625,0,0,5.5,1,0.5,0
5,2,0,4,21,0,0,0,4,0.166666667,144,1,0,0.636363636,0.533333333,1,1,27.2,5,2.4,0
103,1,0,47,260,4423,21,33,71,0.903313049,3559,1,6,0,0.098039216,1,1,33.27184466,26,2.5631,0
2,2,0,3,3,0,1,3,2,1,15,0.5,1,0.923076923,0.666666667,0,0,5.5,1,0.5,0
4,4,0,9,37,0,0,9,4,0,190,1,0,0.953125,0.625,3,5,46.25,1,0.75,0
27,6,0,14,67,273,1,0,20,0.730769231,483,0.666666667,0,0.826666667,0.145061728,4,6,16.66666667,8,1.8519,0
24,6,0,14,57,222,0,0,19,0.695652174,349,0.6,0,0.843537415,0.139880952,5,10,13.33333333,8,1.8333,0
2,3,0,3,5,0,1,2,1,0,15,1,0,1,1,0,0,6,0,0,0
9,1,0,41,17,6,41,0,9,0.59375,148,0.75,0,0,0.407407407,1,1,15,4,1.3333,0
2,1,0,4,2,1,4,0,2,2,2,0,0,0,0.666666667,0,0,0,1,1,0
1,1,0,6,1,0,5,1,1,2,1,0,0,0,1,0,0,0,1,1,0
7,1,0,3,8,15,3,0,6,0.5,51,1,0,0,0.535714286,0,0,5.857142857,1,0.5714,0
11,1,0,16,16,31,14,4,8,0.8,77,0.833333333,3,0,0.26,0,0,5.454545455,1,0.8182,0
10,1,0,6,17,31,6,0,10,0.611111111,107,1,0,0,0.4,1,1,9.3,3,1.3,0
3,1,0,4,4,0,4,0,3,0.5,20,1,0,0,0.666666667,0,0,5,1,0.6667,0
10,2,3,5,21,0,4,0,9,0,83,1,1,0.968253968,0.5,0,0,7.2,1,0.2,0
20,2,0,102,55,174,99,4,20,0.729323308,548,1,1,0.36,0.283333333,1,1,26.05,10,2,0
5,1,0,5,9,8,1,4,3,0.75,29,1,1,0,0.5,0,0,4.6,2,0.8,0
4,4,0,2,8,6,2,0,4,2,20,0,0,1,0.666666667,0,0,4,0,0,0
3,2,3,7,8,1,3,4,2,0.5,28,1,1,0.857142857,0.583333333,0,0,8,1,0.6667,0
2,6,0,9,9,1,0,9,1,2,27,0,0,0.961538462,0.666666667,1,1,12.5,1,0.5,0
12,1,0,8,30,54,1,0,10,0.840909091,169,1,0,0,0.5,0,0,12.75,3,1.4167,0
