$wmc,$dit,$noc,$cbo,$rfc,$lcom,$ca,$ce,$npm,$lcom3,$loc,$dam,$moa,$mfa,$cam,$ic,$cbm,$amc,$max_cc,$avg_cc,$<bug
26.62,1.0,0.0,11.38,48.68,2095.01,5.85,31.55,7.2,0.98,378.92,0.6,5.13,0.0,0.39,0.64,0.56,16.98,12.47,2.34,1
35.76,1.19,0.0,37.58,126.16,543.99,11.23,25.03,9.97,1.22,1376.25,0.68,1.68,0.73,0.24,0.34,0.9,28.03,10.16,1.57,1
79.97,1.15,0.0,39.04,160.02,1772.41,16.1,28.75,66.54,0.89,950.77,0.7,7.36,0.58,0.29,0.29,0.0,18.07,6.2,1.28,1
15.62,1.25,0.01,37.45,41.59,28.46,10.89,17.32,9.39,1.83,1115.88,0.11,0.07,0.09,0.28,0.31,0.13,35.49,1.64,1.01,1
27.07,1.97,0.91,44.08,218.68,878.87,9.88,21.19,15.04,1.02,1502.96,0.74,2.31,0.36,0.12,1.29,2.58,23.27,3.15,1.32,1
38.1,2.2,0.01,26.26,258.47,204.72,7.43,17.03,20.02,0.77,2128.39,0.93,3.04,0.19,0.2,0.71,2.07,57.82,16.78,1.52,1
77,1,0,50,243,2706,4,49,49,0.947916667,2480,1,4,0,0.087550607,0,0,30.8961039,11,1.9481,3
13.33,1.61,0.0,22.49,137.93,62.11,0.0,0.0,3.52,0.87,960.9,0.41,0.0,0.81,0.24,0.23,0.96,35.85,5.23,1.58,1
43.48,1.0,0.0,40.32,131.14,154.95,9.31,26.75,4.87,0.94,1351.1,0.52,2.7,0.03,0.3,0.23,0.01,86.16,7.14,1.41,2
86.73,1.0,0.0,56.59,208.06,928.22,32.91,18.09,11.44,1.89,2111.96,0.34,6.58,0.0,0.15,0.7,0.02,3.51,11.93,1.36,2
63.06,1.53,0.0,41.4,198.38,3085.48,17.36,8.71,11.38,1.46,1813.73,0.55,5.91,0.09,0.26,0.7,0.09,27.25,11.02,1.78,1
33,1,0,54,277,194,9,48,20,0.75625,2591,1,4,0,0.10955711,0,0,77.36363636,19,4,1
22,2,0,20,143,0,2,20,5,0.761904762,1648,1,2,0.447368421,0.331168831,1,2,73.36363636,16,2.8636,1
47.81,2.24,0.0,18.02,61.33,905.21,15.71,29.98,20.49,1.13,897.59,0.86,2.39,0.21,0.31,0.61,0.67,22.25,3.84,1.42,1
33.02,3.15,0.09,30.68,152.13,370.19,0.38,30.06,22.06,0.91,934.96,0.43,1.33,0.08,0.25,0.74,1.23,21.72,5.21,1.04,1
65,1,3,41,131,2010,5,37,39,0.911057692,810,1,5,0,0.077591973,0,0,11.26153846,5,1.4,2
55,1,0,31,123,1255,17,15,41,0.87037037,1167,1,6,0,0.108932462,0,0,19.94545455,9,1.7091,1
28.24,1.54,0.18,20.67,126.28,624.6,6.08,23.53,24.7,0.93,1597.07,0.69,2.7,0.28,0.34,0.59,0.25,45.19,5.43,1.39,1
20.41,1.31,0.01,38.9,134.42,33.76,9.98,33.3,14.86,1.71,1166.39,0.6,0.73,0.05,0.23,0.84,1.05,48.06,4.75,1.57,1
24.48,1.25,0.01,47.33,55.14,85.65,24.64,18.11,9.74,0.9,1201.54,0.39,1.76,0.05,0.15,0.37,0.17,32.66,13.05,2.47,1
57.88,3.15,0.03,52.89,71.6,713.78,21.69,10.4,19.07,1.77,1656.79,0.45,0.98,0.13,0.22,0.47,1.54,18.32,7.02,1.25,1
15.62,1.25,0.01,37.45,41.59,28.46,10.89,17.32,9.39,1.83,1115.88,0.11,0.07,0.09,0.28,0.31,0.13,35.49,1.64,1.01,1
20.41,1.31,0.01,38.9,134.42,33.76,9.98,33.3,14.86,1.71,1166.39,0.6,0.73,0.05,0.23,0.84,1.05,48.06,4.75,1.57,1
28.24,1.54,0.18,20.67,126.28,624.6,6.08,23.53,24.7,0.93,1597.07,0.69,2.7,0.28,0.34,0.59,0.25,45.19,5.43,1.39,1
19.1,1.37,0.0,36.71,118.9,23.95,8.33,17.54,8.81,1.16,969.97,0.18,0.89,0.08,0.29,0.35,0.68,41.89,1.58,1.18,1
52.42,2.07,0.0,50.79,158.66,1332.22,15.38,46.36,48.02,1.18,269.72,0.94,4.56,0.01,0.09,0.63,0.06,28.35,7.66,1.79,2
24.48,1.25,0.01,47.33,55.14,85.65,24.64,18.11,9.74,0.9,1201.54,0.39,1.76,0.05,0.15,0.37,0.17,32.66,13.05,2.47,1
35.76,1.19,0.0,37.58,126.16,543.99,11.23,25.03,9.97,1.22,1376.25,0.68,1.68,0.73,0.24,0.34,0.9,28.03,10.16,1.57,1
81.57,2.7,0.0,54.1,98.54,990.48,14.41,24.32,6.28,1.13,1635.37,0.55,1.72,0.3,0.32,0.93,0.31,9.48,7.06,1.61,2
24.48,1.25,0.01,47.33,55.14,85.65,24.64,18.11,9.74,0.9,1201.54,0.39,1.76,0.05,0.15,0.37,0.17,32.66,13.05,2.47,1
57.88,3.15,0.03,52.89,71.6,713.78,21.69,10.4,19.07,1.77,1656.79,0.45,0.98,0.13,0.22,0.47,1.54,18.32,7.02,1.25,1
49.87,1.48,0.0,27.76,174.9,667.98,13.89,13.03,12.83,1.14,1280.12,0.72,2.23,0.36,0.2,1.43,1.02,8.0,10.84,1.31,1
33.02,3.15,0.09,30.68,152.13,370.19,0.38,30.06,22.06,0.91,934.96,0.43,1.33,0.08,0.25,0.74,1.23,21.72,5.21,1.04,1
20.41,1.31,0.01,38.9,134.42,33.76,9.98,33.3,14.86,1.71,1166.39,0.6,0.73,0.05,0.23,0.84,1.05,48.06,4.75,1.57,1
43.48,1.0,0.0,40.32,131.14,154.95,9.31,26.75,4.87,0.94,1351.1,0.52,2.7,0.03,0.3,0.23,0.01,86.16,7.14,1.41,2
49.87,1.48,0.0,27.76,174.9,667.98,13.89,13.03,12.83,1.14,1280.12,0.72,2.23,0.36,0.2,1.43,1.02,8.0,10.84,1.31,1
24.48,1.25,0.01,47.33,55.14,85.65,24.64,18.11,9.74,0.9,1201.54,0.39,1.76,0.05,0.15,0.37,0.17,32.66,13.05,2.47,1
27.07,1.97,0.91,44.08,218.68,878.87,9.88,21.19,15.04,1.02,1502.96,0.74,2.31,0.36,0.12,1.29,2.58,23.27,3.15,1.32,1
47.26,1.93,0.11,47.45,137.73,963.36,8.21,45.1,34.22,0.99,328.26,0.92,3.71,0.1,0.62,0.49,0.2,29.03,5.64,1.68,1
49.87,1.48,0.0,27.76,174.9,667.98,13.89,13.03,12.83,1.14,1280.12,0.72,2.23,0.36,0.2,1.43,1.02,8.0,10.84,1.31,1
31.71,2.0,0.58,34.19,239.88,321.44,9.64,30.1,19.36,1.46,1702.91,0.48,1.04,0.49,0.19,0.44,2.04,16.97,1.9,1.48,1
38.1,2.2,0.01,26.26,258.47,204.72,7.43,17.03,20.02,0.77,2128.39,0.93,3.04,0.19,0.2,0.71,2.07,57.82,16.78,1.52,1
33.02,3.15,0.09,30.68,152.13,370.19,0.38,30.06,22.06,0.91,934.96,0.43,1.33,0.08,0.25,0.74,1.23,21.72,5.21,1.04,1
39.08,1.37,0.0,119.48,89.53,954.14,50.24,20.86,17.44,0.94,571.56,0.79,1.54,0.18,0.18,0.75,0.82,29.98,8.82,0.85,2
63.06,1.53,0.0,41.4,198.38,3085.48,17.36,8.71,11.38,1.46,1813.73,0.55,5.91,0.09,0.26,0.7,0.09,27.25,11.02,1.78,1
63.06,1.53,0.0,41.4,198.38,3085.48,17.36,8.71,11.38,1.46,1813.73,0.55,5.91,0.09,0.26,0.7,0.09,27.25,11.02,1.78,1
10.27,1.05,0.0,39.07,89.02,117.29,13.59,19.25,9.38,0.89,723.76,0.28,3.56,0.02,0.24,0.13,0.02,13.75,7.27,1.36,1
47.26,1.93,0.11,47.45,137.73,963.36,8.21,45.1,34.22,0.99,328.26,0.92,3.71,0.1,0.62,0.49,0.2,29.03,5.64,1.68,1
49.87,1.48,0.0,27.76,174.9,667.98,13.89,13.03,12.83,1.14,1280.12,0.72,2.23,0.36,0.2,1.43,1.02,8.0,10.84,1.31,1
24.48,1.25,0.01,47.33,55.14,85.65,24.64,18.11,9.74,0.9,1201.54,0.39,1.76,0.05,0.15,0.37,0.17,32.66,13.05,2.47,1
24.48,1.25,0.01,47.33,55.14,85.65,24.64,18.11,9.74,0.9,1201.54,0.39,1.76,0.05,0.15,0.37,0.17,32.66,13.05,2.47,1
38.1,2.2,0.01,26.26,258.47,204.72,7.43,17.03,20.02,0.77,2128.39,0.93,3.04,0.19,0.2,0.71,2.07,57.82,16.78,1.52,1
13.33,1.61,0.0,22.49,137.93,62.11,0.0,0.0,3.52,0.87,960.9,0.41,0.0,0.81,0.24,0.23,0.96,35.85,5.23,1.58,1
24.48,1.25,0.01,47.33,55.14,85.65,24.64,18.11,9.74,0.9,1201.54,0.39,1.76,0.05,0.15,0.37,0.17,32.66,13.05,2.47,1
23.39,1.69,0.0,37.07,215.73,281.11,14.96,26.58,40.04,0.82,390.89,0.89,2.57,0.1,0.28,0.66,0.85,57.55,11.85,1.99,1
24.48,1.25,0.01,47.33,55.14,85.65,24.64,18.11,9.74,0.9,1201.54,0.39,1.76,0.05,0.15,0.37,0.17,32.66,13.05,2.47,1
24.48,1.25,0.01,47.33,55.14,85.65,24.64,18.11,9.74,0.9,1201.54,0.39,1.76,0.05,0.15,0.37,0.17,32.66,13.05,2.47,1
15.62,1.25,0.01,37.45,41.59,28.46,10.89,17.32,9.39,1.83,1115.88,0.11,0.07,0.09,0.28,0.31,0.13,35.49,1.64,1.01,1
33.02,3.15,0.09,30.68,152.13,370.19,0.38,30.06,22.06,0.91,934.96,0.43,1.33,0.08,0.25,0.74,1.23,21.72,5.21,1.04,1
81.57,2.7,0.0,54.1,98.54,990.48,14.41,24.32,6.28,1.13,1635.37,0.55,1.72,0.3,0.32,0.93,0.31,9.48,7.06,1.61,2
57.88,3.15,0.03,52.89,71.6,713.78,21.69,10.4,19.07,1.77,1656.79,0.45,0.98,0.13,0.22,0.47,1.54,18.32,7.02,1.25,1
31.71,2.0,0.58,34.19,239.88,321.44,9.64,30.1,19.36,1.46,1702.91,0.48,1.04,0.49,0.19,0.44,2.04,16.97,1.9,1.48,1
15.62,1.25,0.01,37.45,41.59,28.46,10.89,17.32,9.39,1.83,1115.88,0.11,0.07,0.09,0.28,0.31,0.13,35.49,1.64,1.01,1
20.41,1.31,0.01,38.9,134.42,33.76,9.98,33.3,14.86,1.71,1166.39,0.6,0.73,0.05,0.23,0.84,1.05,48.06,4.75,1.57,1
47.81,2.24,0.0,18.02,61.33,905.21,15.71,29.98,20.49,1.13,897.59,0.86,2.39,0.21,0.31,0.61,0.67,22.25,3.84,1.42,1
63.06,1.53,0.0,41.4,198.38,3085.48,17.36,8.71,11.38,1.46,1813.73,0.55,5.91,0.09,0.26,0.7,0.09,27.25,11.02,1.78,1
49.87,1.48,0.0,27.76,174.9,667.98,13.89,13.03,12.83,1.14,1280.12,0.72,2.23,0.36,0.2,1.43,1.02,8.0,10.84,1.31,1
24.48,1.25,0.01,47.33,55.14,85.65,24.64,18.11,9.74,0.9,1201.54,0.39,1.76,0.05,0.15,0.37,0.17,32.66,13.05,2.47,1
49.87,1.48,0.0,27.76,174.9,667.98,13.89,13.03,12.83,1.14,1280.12,0.72,2.23,0.36,0.2,1.43,1.02,8.0,10.84,1.31,1
38.1,2.2,0.01,26.26,258.47,204.72,7.43,17.03,20.02,0.77,2128.39,0.93,3.04,0.19,0.2,0.71,2.07,57.82,16.78,1.52,1
52.42,2.07,0.0,50.79,158.66,1332.22,15.38,46.36,48.02,1.18,269.72,0.94,4.56,0.01,0.09,0.63,0.06,28.35,7.66,1.79,2
49.87,1.48,0.0,27.76,174.9,667.98,13.89,13.03,12.83,1.14,1280.12,0.72,2.23,0.36,0.2,1.43,1.02,8.0,10.84,1.31,1
81.57,2.7,0.0,54.1,98.54,990.48,14.41,24.32,6.28,1.13,1635.37,0.55,1.72,0.3,0.32,0.93,0.31,9.48,7.06,1.61,2
57.88,3.15,0.03,52.89,71.6,713.78,21.69,10.4,19.07,1.77,1656.79,0.45,0.98,0.13,0.22,0.47,1.54,18.32,7.02,1.25,1
24.48,1.25,0.01,47.33,55.14,85.65,24.64,18.11,9.74,0.9,1201.54,0.39,1.76,0.05,0.15,0.37,0.17,32.66,13.05,2.47,1
31.71,2.0,0.58,34.19,239.88,321.44,9.64,30.1,19.36,1.46,1702.91,0.48,1.04,0.49,0.19,0.44,2.04,16.97,1.9,1.48,1
20.41,1.31,0.01,38.9,134.42,33.76,9.98,33.3,14.86,1.71,1166.39,0.6,0.73,0.05,0.23,0.84,1.05,48.06,4.75,1.57,1
86.73,1.0,0.0,56.59,208.06,928.22,32.91,18.09,11.44,1.89,2111.96,0.34,6.58,0.0,0.15,0.7,0.02,3.51,11.93,1.36,2
33.02,3.15,0.09,30.68,152.13,370.19,0.38,30.06,22.06,0.91,934.96,0.43,1.33,0.08,0.25,0.74,1.23,21.72,5.21,1.04,1
49.87,1.48,0.0,27.76,174.9,667.98,13.89,13.03,12.83,1.14,1280.12,0.72,2.23,0.36,0.2,1.43,1.02,8.0,10.84,1.31,1
24.48,1.25,0.01,47.33,55.14,85.65,24.64,18.11,9.74,0.9,1201.54,0.39,1.76,0.05,0.15,0.37,0.17,32.66,13.05,2.47,1
24.48,1.25,0.01,47.33,55.14,85.65,24.64,18.11,9.74,0.9,1201.54,0.39,1.76,0.05,0.15,0.37,0.17,32.66,13.05,2.47,1
57.88,3.15,0.03,52.89,71.6,713.78,21.69,10.4,19.07,1.77,1656.79,0.45,0.98,0.13,0.22,0.47,1.54,18.32,7.02,1.25,1
10.27,1.05,0.0,39.07,89.02,117.29,13.59,19.25,9.38,0.89,723.76,0.28,3.56,0.02,0.24,0.13,0.02,13.75,7.27,1.36,1
57.88,3.15,0.03,52.89,71.6,713.78,21.69,10.4,19.07,1.77,1656.79,0.45,0.98,0.13,0.22,0.47,1.54,18.32,7.02,1.25,1
57.88,3.15,0.03,52.89,71.6,713.78,21.69,10.4,19.07,1.77,1656.79,0.45,0.98,0.13,0.22,0.47,1.54,18.32,7.02,1.25,1
10.27,1.05,0.0,39.07,89.02,117.29,13.59,19.25,9.38,0.89,723.76,0.28,3.56,0.02,0.24,0.13,0.02,13.75,7.27,1.36,1
57.88,3.15,0.03,52.89,71.6,713.78,21.69,10.4,19.07,1.77,1656.79,0.45,0.98,0.13,0.22,0.47,1.54,18.32,7.02,1.25,1
47.81,2.24,0.0,18.02,61.33,905.21,15.71,29.98,20.49,1.13,897.59,0.86,2.39,0.21,0.31,0.61,0.67,22.25,3.84,1.42,1
57.88,3.15,0.03,52.89,71.6,713.78,21.69,10.4,19.07,1.77,1656.79,0.45,0.98,0.13,0.22,0.47,1.54,18.32,7.02,1.25,1
79.97,1.15,0.0,39.04,160.02,1772.41,16.1,28.75,66.54,0.89,950.77,0.7,7.36,0.58,0.29,0.29,0.0,18.07,6.2,1.28,1
49.87,1.48,0.0,27.76,174.9,667.98,13.89,13.03,12.83,1.14,1280.12,0.72,2.23,0.36,0.2,1.43,1.02,8.0,10.84,1.31,1
81.57,2.7,0.0,54.1,98.54,990.48,14.41,24.32,6.28,1.13,1635.37,0.55,1.72,0.3,0.32,0.93,0.31,9.48,7.06,1.61,2
43.48,1.0,0.0,40.32,131.14,154.95,9.31,26.75,4.87,0.94,1351.1,0.52,2.7,0.03,0.3,0.23,0.01,86.16,7.14,1.41,2
27.07,1.97,0.91,44.08,218.68,878.87,9.88,21.19,15.04,1.02,1502.96,0.74,2.31,0.36,0.12,1.29,2.58,23.27,3.15,1.32,1
31.71,2.0,0.58,34.19,239.88,321.44,9.64,30.1,19.36,1.46,1702.91,0.48,1.04,0.49,0.19,0.44,2.04,16.97,1.9,1.48,1
42.5,2.98,0.0,26.86,131.63,639.87,10.31,5.16,22.83,1.62,1382.36,0.84,1.21,0.44,0.31,0.23,0.03,20.78,3.44,1.49,1
49.87,1.48,0.0,27.76,174.9,667.98,13.89,13.03,12.83,1.14,1280.12,0.72,2.23,0.36,0.2,1.43,1.02,8.0,10.84,1.31,1
27.07,1.97,0.91,44.08,218.68,878.87,9.88,21.19,15.04,1.02,1502.96,0.74,2.31,0.36,0.12,1.29,2.58,23.27,3.15,1.32,1
38.1,2.2,0.01,26.26,258.47,204.72,7.43,17.03,20.02,0.77,2128.39,0.93,3.04,0.19,0.2,0.71,2.07,57.82,16.78,1.52,1
57.88,3.15,0.03,52.89,71.6,713.78,21.69,10.4,19.07,1.77,1656.79,0.45,0.98,0.13,0.22,0.47,1.54,18.32,7.02,1.25,1
20.41,1.31,0.01,38.9,134.42,33.76,9.98,33.3,14.86,1.71,1166.39,0.6,0.73,0.05,0.23,0.84,1.05,48.06,4.75,1.57,1
24.48,1.25,0.01,47.33,55.14,85.65,24.64,18.11,9.74,0.9,1201.54,0.39,1.76,0.05,0.15,0.37,0.17,32.66,13.05,2.47,1
26.62,1.0,0.0,11.38,48.68,2095.01,5.85,31.55,7.2,0.98,378.92,0.6,5.13,0.0,0.39,0.64,0.56,16.98,12.47,2.34,1
20.41,1.31,0.01,38.9,134.42,33.76,9.98,33.3,14.86,1.71,1166.39,0.6,0.73,0.05,0.23,0.84,1.05,48.06,4.75,1.57,1
20.41,1.31,0.01,38.9,134.42,33.76,9.98,33.3,14.86,1.71,1166.39,0.6,0.73,0.05,0.23,0.84,1.05,48.06,4.75,1.57,1
47.81,2.24,0.0,18.02,61.33,905.21,15.71,29.98,20.49,1.13,897.59,0.86,2.39,0.21,0.31,0.61,0.67,22.25,3.84,1.42,1
35.76,1.19,0.0,37.58,126.16,543.99,11.23,25.03,9.97,1.22,1376.25,0.68,1.68,0.73,0.24,0.34,0.9,28.03,10.16,1.57,1
79.97,1.15,0.0,39.04,160.02,1772.41,16.1,28.75,66.54,0.89,950.77,0.7,7.36,0.58,0.29,0.29,0.0,18.07,6.2,1.28,1
23.5,2.37,0.0,16.9,177.06,2435.62,2.39,42.25,23.32,0.95,1882.87,1.0,3.04,0.12,0.21,0.21,1.6,28.83,9.02,1.47,2
20.41,1.31,0.01,38.9,134.42,33.76,9.98,33.3,14.86,1.71,1166.39,0.6,0.73,0.05,0.23,0.84,1.05,48.06,4.75,1.57,1
47.81,2.24,0.0,18.02,61.33,905.21,15.71,29.98,20.49,1.13,897.59,0.86,2.39,0.21,0.31,0.61,0.67,22.25,3.84,1.42,1
47.81,2.24,0.0,18.02,61.33,905.21,15.71,29.98,20.49,1.13,897.59,0.86,2.39,0.21,0.31,0.61,0.67,22.25,3.84,1.42,1
24.48,1.25,0.01,47.33,55.14,85.65,24.64,18.11,9.74,0.9,1201.54,0.39,1.76,0.05,0.15,0.37,0.17,32.66,13.05,2.47,1
15.62,1.25,0.01,37.45,41.59,28.46,10.89,17.32,9.39,1.83,1115.88,0.11,0.07,0.09,0.28,0.31,0.13,35.49,1.64,1.01,1
63.06,1.53,0.0,41.4,198.38,3085.48,17.36,8.71,11.38,1.46,1813.73,0.55,5.91,0.09,0.26,0.7,0.09,27.25,11.02,1.78,1
35.76,1.19,0.0,37.58,126.16,543.99,11.23,25.03,9.97,1.22,1376.25,0.68,1.68,0.73,0.24,0.34,0.9,28.03,10.16,1.57,1
27.0,1.06,0.0,100.46,96.57,45.49,10.61,26.25,13.49,0.81,1407.62,0.99,0.83,0.01,0.3,0.27,0.54,34.18,7.89,1.52,1
24.48,1.25,0.01,47.33,55.14,85.65,24.64,18.11,9.74,0.9,1201.54,0.39,1.76,0.05,0.15,0.37,0.17,32.66,13.05,2.47,1
57.88,3.15,0.03,52.89,71.6,713.78,21.69,10.4,19.07,1.77,1656.79,0.45,0.98,0.13,0.22,0.47,1.54,18.32,7.02,1.25,1
43.48,1.0,0.0,40.32,131.14,154.95,9.31,26.75,4.87,0.94,1351.1,0.52,2.7,0.03,0.3,0.23,0.01,86.16,7.14,1.41,2
29.71,1.0,0.0,53.71,225.54,93.05,18.62,31.03,15.33,0.86,265.29,0.9,3.57,0.0,0.39,0.0,0.0,77.27,12.17,1.89,1
23.39,1.69,0.0,37.07,215.73,281.11,14.96,26.58,40.04,0.82,390.89,0.89,2.57,0.1,0.28,0.66,0.85,57.55,11.85,1.99,1
63.06,1.53,0.0,41.4,198.38,3085.48,17.36,8.71,11.38,1.46,1813.73,0.55,5.91,0.09,0.26,0.7,0.09,27.25,11.02,1.78,1
43.48,1.0,0.0,40.32,131.14,154.95,9.31,26.75,4.87,0.94,1351.1,0.52,2.7,0.03,0.3,0.23,0.01,86.16,7.14,1.41,2
38.1,2.2,0.01,26.26,258.47,204.72,7.43,17.03,20.02,0.77,2128.39,0.93,3.04,0.19,0.2,0.71,2.07,57.82,16.78,1.52,1
33.02,3.15,0.09,30.68,152.13,370.19,0.38,30.06,22.06,0.91,934.96,0.43,1.33,0.08,0.25,0.74,1.23,21.72,5.21,1.04,1
49.87,1.48,0.0,27.76,174.9,667.98,13.89,13.03,12.83,1.14,1280.12,0.72,2.23,0.36,0.2,1.43,1.02,8.0,10.84,1.31,1
39.08,1.37,0.0,119.48,89.53,954.14,50.24,20.86,17.44,0.94,571.56,0.79,1.54,0.18,0.18,0.75,0.82,29.98,8.82,0.85,2
52.42,2.07,0.0,50.79,158.66,1332.22,15.38,46.36,48.02,1.18,269.72,0.94,4.56,0.01,0.09,0.63,0.06,28.35,7.66,1.79,2
27.38,1.84,0.85,51.53,21.32,914.49,16.08,53.96,26.12,1.4,1740.95,0.78,1.54,0.32,0.22,0.93,2.53,42.55,6.66,1.56,1
69.14,1.28,0.0,29.48,174.47,483.41,10.42,11.18,8.22,0.88,1228.74,0.64,0.14,0.01,0.18,0.09,0.57,29.03,5.49,1.52,1
81.57,2.7,0.0,54.1,98.54,990.48,14.41,24.32,6.28,1.13,1635.37,0.55,1.72,0.3,0.32,0.93,0.31,9.48,7.06,1.61,2
10.27,1.05,0.0,39.07,89.02,117.29,13.59,19.25,9.38,0.89,723.76,0.28,3.56,0.02,0.24,0.13,0.02,13.75,7.27,1.36,1
43.48,1.0,0.0,40.32,131.14,154.95,9.31,26.75,4.87,0.94,1351.1,0.52,2.7,0.03,0.3,0.23,0.01,86.16,7.14,1.41,2
57.88,3.15,0.03,52.89,71.6,713.78,21.69,10.4,19.07,1.77,1656.79,0.45,0.98,0.13,0.22,0.47,1.54,18.32,7.02,1.25,1
24.48,1.25,0.01,47.33,55.14,85.65,24.64,18.11,9.74,0.9,1201.54,0.39,1.76,0.05,0.15,0.37,0.17,32.66,13.05,2.47,1
42.5,2.98,0.0,26.86,131.63,639.87,10.31,5.16,22.83,1.62,1382.36,0.84,1.21,0.44,0.31,0.23,0.03,20.78,3.44,1.49,1
35.76,1.19,0.0,37.58,126.16,543.99,11.23,25.03,9.97,1.22,1376.25,0.68,1.68,0.73,0.24,0.34,0.9,28.03,10.16,1.57,1
49.87,1.48,0.0,27.76,174.9,667.98,13.89,13.03,12.83,1.14,1280.12,0.72,2.23,0.36,0.2,1.43,1.02,8.0,10.84,1.31,1
49.87,1.48,0.0,27.76,174.9,667.98,13.89,13.03,12.83,1.14,1280.12,0.72,2.23,0.36,0.2,1.43,1.02,8.0,10.84,1.31,1
20.41,1.31,0.01,38.9,134.42,33.76,9.98,33.3,14.86,1.71,1166.39,0.6,0.73,0.05,0.23,0.84,1.05,48.06,4.75,1.57,1
15.62,1.25,0.01,37.45,41.59,28.46,10.89,17.32,9.39,1.83,1115.88,0.11,0.07,0.09,0.28,0.31,0.13,35.49,1.64,1.01,1
57.88,3.15,0.03,52.89,71.6,713.78,21.69,10.4,19.07,1.77,1656.79,0.45,0.98,0.13,0.22,0.47,1.54,18.32,7.02,1.25,1
10.27,1.05,0.0,39.07,89.02,117.29,13.59,19.25,9.38,0.89,723.76,0.28,3.56,0.02,0.24,0.13,0.02,13.75,7.27,1.36,1
19.1,1.37,0.0,36.71,118.9,23.95,8.33,17.54,8.81,1.16,969.97,0.18,0.89,0.08,0.29,0.35,0.68,41.89,1.58,1.18,1
20.41,1.31,0.01,38.9,134.42,33.76,9.98,33.3,14.86,1.71,1166.39,0.6,0.73,0.05,0.23,0.84,1.05,48.06,4.75,1.57,1
