$wmc,$dit,$noc,$cbo,$rfc,$lcom,$ca,$ce,$npm,$lcom3,$loc,$dam,$moa,$mfa,$cam,$ic,$cbm,$amc,$max_cc,$avg_cc,$<bug
15,1,0,20,63,103,17,6,12,0.910714286,757,0,0,0,0.154761905,0,0,48.93333333,11,3,3
4,1,0,2,10,0,1,1,3,0.666666667,43,1,1,0,0.666666667,0,0,9,2,0.75,2
16,3,1,8,40,0,1,7,13,0.666666667,306,0.6,0,0.755555556,0.322916667,1,13,17.8125,6,1.375,3
19,2,1,9,43,85,2,7,13,0.703703704,285,0.666666667,1,0.529411765,0.190789474,1,3,13.84210526,5,1.8947,4
19.25,1.89,1.05,38.47,48.59,104.78,13.06,7.18,13.84,0.68,495.03,0.6,0.38,0.23,0.26,0.99,11.13,25.39,6.36,1.66,4
50,1,2,46,90,637,38,12,43,0.814868805,778,0.5,5,0,0.149136578,0,0,14.28,6,2.08,9
22,2,0,9,51,95,3,7,18,0.888888889,414,0.133333333,1,0.486486486,0.198863636,2,3,17.13636364,6,1.5455,1
16.92,1.6,0.0,7.7,27.67,67.0,0.11,1.51,8.79,1.39,34.87,0.04,0.33,0.29,0.54,0.73,1.72,18.26,4.28,1.17,1
14,1,1,17,36,91,6,11,10,1.057692308,161,0,0,0,0.138461538,0,0,10.21428571,3,1,2
31.38,1.03,1.56,27.18,61.57,490.5,21.23,6.24,22.51,0.7,437.49,0.74,2.31,0.33,0.39,0.02,0.71,17.57,3.28,2.01,5
15,3,0,10,44,3,0,10,13,0.767857143,334,0.5,0,0.733333333,0.241666667,1,10,21,5,1.3333,1
25.19,1.6,0.11,12.45,53.94,221.16,3.96,9.77,21.74,0.93,306.12,0.36,4.89,0.06,0.23,1.25,2.57,11.98,8.9,1.85,3
16.92,1.6,0.0,7.7,27.67,67.0,0.11,1.51,8.79,1.39,34.87,0.04,0.33,0.29,0.54,0.73,1.72,18.26,4.28,1.17,1
43.21,1.0,1.21,37.31,81.69,183.67,32.24,5.16,21.27,0.77,642.98,0.42,4.54,0.0,0.15,0.0,0.0,35.67,6.02,2.42,5
30.02,1.0,0.31,9.55,52.41,107.59,19.83,4.48,16.11,0.77,513.73,0.12,3.53,0.0,0.19,0.0,0.0,30.14,5.38,1.66,4
31.38,1.03,1.56,27.18,61.57,490.5,21.23,6.24,22.51,0.7,437.49,0.74,2.31,0.33,0.39,0.02,0.71,17.57,3.28,2.01,5
31.38,1.03,1.56,27.18,61.57,490.5,21.23,6.24,22.51,0.7,437.49,0.74,2.31,0.33,0.39,0.02,0.71,17.57,3.28,2.01,5
15.55,1.36,0.0,20.82,64.09,88.5,5.22,14.93,8.43,1.37,128.37,0.22,0.31,0.33,0.88,0.05,0.97,33.7,1.13,1.29,3
14.6,1.55,0.6,26.33,74.27,104.43,23.16,6.76,18.19,0.84,293.85,0.41,4.36,0.44,0.2,0.95,2.15,25.22,3.47,2.01,3
13.59,1.89,0.72,27.25,28.5,7.16,7.49,6.99,12.58,0.67,314.79,0.38,0.12,0.68,0.32,1.13,12.96,18.51,13.11,2.23,3
19.25,1.89,1.05,38.47,48.59,104.78,13.06,7.18,13.84,0.68,495.03,0.6,0.38,0.23,0.26,0.99,11.13,25.39,6.36,1.66,4
37.8,1.0,0.22,14.83,72.78,30.86,3.03,5.87,7.41,1.4,201.52,0.29,2.81,0.0,0.55,0.0,0.0,7.59,4.3,2.37,3
25.19,1.6,0.11,12.45,53.94,221.16,3.96,9.77,21.74,0.93,306.12,0.36,4.89,0.06,0.23,1.25,2.57,11.98,8.9,1.85,3
31.38,1.03,1.56,27.18,61.57,490.5,21.23,6.24,22.51,0.7,437.49,0.74,2.31,0.33,0.39,0.02,0.71,17.57,3.28,2.01,5
19.25,1.89,1.05,38.47,48.59,104.78,13.06,7.18,13.84,0.68,495.03,0.6,0.38,0.23,0.26,0.99,11.13,25.39,6.36,1.66,4
13.59,1.89,0.72,27.25,28.5,7.16,7.49,6.99,12.58,0.67,314.79,0.38,0.12,0.68,0.32,1.13,12.96,18.51,13.11,2.23,3
13.97,2.72,0.0,10.35,42.37,2.78,8.49,7.54,11.12,0.7,294.01,0.32,0.0,0.65,0.15,0.41,9.79,21.04,5.82,1.91,1
21.09,1.0,0.44,32.16,80.66,133.61,29.45,5.02,12.21,0.67,610.97,0.27,3.31,0.0,0.25,0.0,0.0,29.51,3.72,1.51,3
6.22,1.57,0.0,3.07,53.21,108.6,0.47,2.27,21.32,0.7,285.63,0.38,1.82,0.4,0.33,0.94,0.18,19.88,9.46,2.06,2
3,2,0,5,17,0,1,5,1,0.25,131,0,3,0.968253968,0.555555556,0,0,41.33333333,6,2.6667,0
4,4,0,3,15,4,2,1,4,0.333333333,80,0,0,0.953488372,0.357142857,1,3,18.75,2,0.75,0
2,1,0,4,4,1,2,2,1,2,10,0,0,0,0.75,0,0,4,1,0.5,0
1,4,0,2,3,0,1,1,0,2,7,0,0,1,1,0,0,6,0,0,0
5,1,0,0,14,4,0,0,2,0.25,80,0,0,0,0.25,0,0,14.8,2,1,0
6,1,0,4,6,15,3,1,6,2,6,0,0,0,0.555555556,0,0,0,1,1,0
9,1,0,3,34,34,0,3,2,0.875,167,0,1,0,0.175,0,0,17.33333333,3,1.4444,0
7,1,0,2,13,0,1,1,7,0.333333333,246,0,1,0,0.523809524,0,0,33.42857143,7,2.7143,0
3,1,0,0,14,3,0,0,2,2,133,0,0,0,0.333333333,0,0,43.33333333,4,1.6667,0
2,1,0,14,2,1,13,1,2,2,2,0,0,0,0.75,0,0,0,1,1,0
6,2,0,3,8,15,0,3,6,1,34,0,0,0.818181818,0.5,1,1,4.333333333,2,0.8333,0
8,1,0,6,22,0,3,3,8,0.142857143,176,1,0,0,0.40625,0,0,20.875,5,3.125,0
5,1,0,1,17,0,0,1,2,0.5,163,0,1,0,0.25,0,0,30.8,3,1.4,0
4,1,0,1,11,2,1,0,2,0.777777778,61,0,0,0,0.5,1,1,13.5,6,2,0
7,1,0,6,30,17,0,6,2,0.75,144,0,1,0,0.277777778,0,0,19.28571429,2,0.8571,0
6,1,5,9,10,7,7,2,2,0.72,174,0,1,0,0.44,0,0,27.16666667,6,1.8333,0
2,1,0,3,22,1,1,2,2,2,128,0,0,0,0.75,0,0,63,5,2.5,0
2,1,0,2,4,1,1,1,1,2,8,0,0,0,0.75,0,0,3,1,0.5,0
9,1,0,5,19,10,3,2,7,0.375,120,0,1,0,0.4375,0,0,12.11111111,4,1.6667,0
1,1,0,7,1,0,7,0,1,2,1,0,0,0,1,0,0,0,1,1,0
10,1,0,7,42,39,1,6,6,0.644444444,328,1,0,0,0.314285714,0,0,31.3,9,2.8,0
4,4,0,3,8,0,1,2,4,0.333333333,38,1,0,0.875,0.4,2,2,8.25,1,0.75,0
6,3,0,2,15,0,1,1,5,0,66,1,0,0.919354839,0.375,0,0,9.833333333,2,1,0
5,2,0,2,17,0,1,1,2,0.607142857,120,0.285714286,0,0.938461538,0.466666667,1,1,21.6,3,1.4,0
0,1,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0
3,2,0,4,6,3,2,3,3,2,25,0,0,0.959183673,0.833333333,1,5,7.333333333,2,1,0
4,3,2,4,12,6,4,0,4,1.333333333,111,0,0,0.951219512,0.357142857,1,3,26,6,1.75,0
10,1,4,26,13,45,24,2,9,1,28,0,0,0,0.407407407,0,0,1.6,1,0.8,0
2,1,0,3,20,1,0,3,2,2,85,0,0,0,0.5,0,0,41.5,6,3,0
4,4,0,3,10,0,1,2,4,0.5,41,0,0,0.875,0.5,2,2,8.75,1,0.75,0
4,4,0,3,12,6,2,1,4,2,99,0,0,0.953488372,0.357142857,1,3,23.75,3,1,0
4,1,0,3,20,6,0,3,2,0.666666667,69,0,0,0,0.333333333,0,0,16,2,1.25,0
1,1,0,3,1,0,2,1,1,2,1,0,0,0,1,0,0,0,1,1,0
1,1,0,6,1,0,6,1,1,2,1,0,0,0,1,0,0,0,1,1,0
5,1,0,8,26,10,0,8,2,2,508,0,0,0,0.266666667,0,0,100.6,3,1.4,0
3,2,0,1,15,1,0,1,2,0.833333333,105,0.333333333,0,0.818181818,0.5,0,0,33,1,0.6667,0
10,1,0,34,19,0,34,1,9,0.920634921,146,0.714285714,0,0,0.333333333,0,0,12.9,4,1.9,0
5,1,0,4,6,10,2,2,5,1.25,13,0,1,0,0.466666667,0,0,0.8,1,0.8,0
4,3,2,6,12,0,5,1,4,0,57,1,1,0.857142857,0.5,2,2,13,2,1,0
5,1,0,0,15,8,0,0,1,0.833333333,479,0,0,0,0.3125,0,0,94.2,7,2,0
3,1,0,9,10,0,8,1,1,0,49,0,0,0,1,0,0,14.33333333,1,0.6667,0
7,1,0,4,32,17,0,4,2,0.666666667,155,0,1,0,0.277777778,0,0,20.85714286,2,1,0
7,1,0,3,25,17,0,3,2,0.833333333,105,0,1,0,0.277777778,0,0,13.57142857,2,1.1429,0
7,1,0,4,29,17,0,4,2,0.666666667,154,0,1,0,0.333333333,0,0,20.71428571,2,1,0
5,1,0,1,14,8,0,1,2,0.875,45,0,1,0,0.333333333,0,0,7.6,1,0.6,0
4,1,0,7,27,4,0,7,2,0.666666667,134,0,0,0,0.333333333,0,0,32.25,3,1.5,0
5,1,0,1,7,8,1,0,3,0.75,22,1,1,0,0.75,0,0,3.2,1,0.6,0
2,1,0,4,4,1,1,3,1,2,10,0,0,0,0.75,0,0,4,1,0.5,0
6,1,0,3,9,9,1,2,6,0.866666667,44,0,0,0,0.458333333,0,0,5.833333333,2,1.1667,0
7,1,0,2,21,17,0,2,2,0.666666667,90,0,1,0,0.277777778,0,0,11.57142857,2,1,0
5,1,0,0,16,0,0,0,2,0.208333333,268,0,0,0,0.333333333,0,0,51.4,4,2,0
10,2,0,2,37,23,0,2,7,0.833333333,301,0,1,0.884057971,0.2,0,0,28.1,4,1.7,0
6,2,0,6,13,13,3,3,6,0.8,54,0,0,0.615384615,0.444444444,0,0,7.833333333,1,0.8333,0
12,1,0,21,12,66,17,4,12,2,12,0,0,0,0.236111111,0,0,0,1,1,0
