$wmc,$dit,$noc,$cbo,$rfc,$lcom,$ca,$ce,$npm,$lcom3,$loc,$dam,$moa,$mfa,$cam,$ic,$cbm,$amc,$max_cc,$avg_cc,$<bug
8,2,0,2,17,8,1,1,6,0.666666667,112,1,1,0.76,0.375,1,1,12.625,1,0.75,3
22.36,4.7,0.0,3.57,10.58,335.37,1.1,3.23,11.46,0.77,296.98,0.52,0.0,0.15,0.45,1.8,1.58,32.87,24.46,1.56,3
13.77,3.23,0.04,30.59,15.81,455.48,5.28,29.21,38.56,0.56,1443.54,0.51,1.63,0.79,0.22,0.42,2.72,252.95,4.95,0.58,4
79.28,1.99,0.0,14.97,48.72,140.47,6.38,20.7,30.11,1.31,50.12,0.8,9.35,0.48,0.5,1.26,2.58,25.69,3.61,1.08,7
10,4,1,5,15,37,4,2,10,0.933333333,93,0.8,0,0.897727273,0.4,2,6,7.8,2,1.6,1
1,1,0,4,1,0,4,1,1,2,1,0,0,0,1,0,0,0,1,1,1
45.77,3.58,0.0,16.66,46.56,198.28,1.34,16.61,15.45,0.69,4079.72,0.83,10.6,0.52,0.24,0.74,1.28,47.15,7.23,1.43,6
15.4,1.8,0.14,29.24,137.83,1324.5,5.11,39.83,16.64,1.17,1647.14,0.55,14.46,0.23,0.61,0.26,1.71,48.75,6.39,1.32,7
1,1,0,16,1,0,16,0,1,2,1,0,0,0,1,0,0,0,1,1,2
3,3,0,5,12,0,1,5,1,0.75,59,0.5,0,0.961538462,0.555555556,2,3,18,1,0.6667,2
36.48,3.34,0.25,7.55,29.51,11.43,8.22,26.31,34.1,0.75,1097.23,0.51,9.2,0.9,0.29,2.43,1.84,19.05,5.33,1.66,7
9.63,1.04,0.0,11.84,64.8,701.76,4.27,46.18,8.15,0.9,8.75,0.78,0.22,0.02,0.47,0.62,2.46,37.81,6.15,1.02,6
37.06,1.21,0.07,34.61,224.08,908.75,9.91,29.38,16.87,1.08,5588.75,0.68,9.56,0.2,0.53,0.06,0.66,51.52,16.17,1.21,17
19.75,1.0,0.09,44.59,204.04,1658.26,8.16,11.8,24.44,1.37,3835.03,0.78,22.53,0.01,0.09,0.02,0.05,186.54,15.28,1.14,11
52.84,1.98,0.0,24.25,218.07,881.12,1.84,19.33,41.13,0.84,5046.8,0.75,2.47,0.62,0.34,0.0,0.0,105.75,11.4,1.31,11
22.36,4.7,0.0,3.57,10.58,335.37,1.1,3.23,11.46,0.77,296.98,0.52,0.0,0.15,0.45,1.8,1.58,32.87,24.46,1.56,3
51.06,1.25,0.62,16.26,53.72,576.91,15.29,7.23,9.18,1.03,1410.34,0.21,0.61,0.04,0.43,0.49,0.43,12.18,4.07,1.96,6
9.63,1.04,0.0,11.84,64.8,701.76,4.27,46.18,8.15,0.9,8.75,0.78,0.22,0.02,0.47,0.62,2.46,37.81,6.15,1.02,6
20.98,3.32,0.01,18.58,131.24,251.7,18.43,18.32,16.55,0.67,382.4,0.36,8.46,0.94,0.48,2.56,6.98,52.96,9.99,1.52,5
33.53,1.86,0.07,20.53,96.93,915.26,10.75,13.32,13.24,0.82,5283.1,0.6,14.28,0.15,0.76,1.09,0.73,62.42,14.83,1.81,9
19.75,1.0,0.09,44.59,204.04,1658.26,8.16,11.8,24.44,1.37,3835.03,0.78,22.53,0.01,0.09,0.02,0.05,186.54,15.28,1.14,11
45.77,3.58,0.0,16.66,46.56,198.28,1.34,16.61,15.45,0.69,4079.72,0.83,10.6,0.52,0.24,0.74,1.28,47.15,7.23,1.43,6
29.94,1.69,0.05,22.26,241.19,1623.72,10.15,41.91,40.65,0.91,6805.38,0.64,39.3,0.23,0.1,0.21,0.25,71.03,15.22,1.43,13
9.63,1.04,0.0,11.84,64.8,701.76,4.27,46.18,8.15,0.9,8.75,0.78,0.22,0.02,0.47,0.62,2.46,37.81,6.15,1.02,6
51.06,1.25,0.62,16.26,53.72,576.91,15.29,7.23,9.18,1.03,1410.34,0.21,0.61,0.04,0.43,0.49,0.43,12.18,4.07,1.96,6
61.27,2.64,0.0,25.12,196.86,1676.81,9.35,8.17,36.48,0.91,3906.69,0.29,8.11,0.52,0.57,0.41,1.63,364.63,5.14,1.11,9
9.63,1.04,0.0,11.84,64.8,701.76,4.27,46.18,8.15,0.9,8.75,0.78,0.22,0.02,0.47,0.62,2.46,37.81,6.15,1.02,6
52.84,1.98,0.0,24.25,218.07,881.12,1.84,19.33,41.13,0.84,5046.8,0.75,2.47,0.62,0.34,0.0,0.0,105.75,11.4,1.31,11
41.65,1.82,0.0,18.09,139.95,1417.78,1.62,24.91,10.17,0.83,10582.66,0.78,9.58,0.25,0.76,0.0,0.0,258.09,12.71,1.03,16
13.77,3.23,0.04,30.59,15.81,455.48,5.28,29.21,38.56,0.56,1443.54,0.51,1.63,0.79,0.22,0.42,2.72,252.95,4.95,0.58,4
38.92,1.07,0.03,22.18,81.37,629.53,15.12,15.11,7.13,1.62,3335.58,0.62,9.66,0.05,0.77,0.64,0.09,10.4,9.68,1.48,6
61.27,2.64,0.0,25.12,196.86,1676.81,9.35,8.17,36.48,0.91,3906.69,0.29,8.11,0.52,0.57,0.41,1.63,364.63,5.14,1.11,9
9.9,1.25,0.0,24.08,135.45,12.01,4.58,23.03,32.49,1.92,82.58,0.05,1.52,0.53,0.83,0.63,1.33,64.26,3.68,4.64,4
29.94,1.69,0.05,22.26,241.19,1623.72,10.15,41.91,40.65,0.91,6805.38,0.64,39.3,0.23,0.1,0.21,0.25,71.03,15.22,1.43,13
12.67,3.47,0.19,14.05,9.11,1100.45,3.62,19.36,34.48,0.99,233.49,0.39,5.86,0.32,0.79,0.34,5.25,13.66,10.37,1.14,4
9.63,1.04,0.0,11.84,64.8,701.76,4.27,46.18,8.15,0.9,8.75,0.78,0.22,0.02,0.47,0.62,2.46,37.81,6.15,1.02,6
9.63,1.04,0.0,11.84,64.8,701.76,4.27,46.18,8.15,0.9,8.75,0.78,0.22,0.02,0.47,0.62,2.46,37.81,6.15,1.02,6
13.77,3.23,0.04,30.59,15.81,455.48,5.28,29.21,38.56,0.56,1443.54,0.51,1.63,0.79,0.22,0.42,2.72,252.95,4.95,0.58,4
19.75,1.0,0.09,44.59,204.04,1658.26,8.16,11.8,24.44,1.37,3835.03,0.78,22.53,0.01,0.09,0.02,0.05,186.54,15.28,1.14,11
20.98,3.32,0.01,18.58,131.24,251.7,18.43,18.32,16.55,0.67,382.4,0.36,8.46,0.94,0.48,2.56,6.98,52.96,9.99,1.52,5
21.62,3.16,0.0,1.72,76.53,315.31,1.25,39.94,4.52,0.57,1491.22,0.25,12.77,0.55,0.94,1.25,2.82,670.4,8.35,1.3,3
33.53,1.86,0.07,20.53,96.93,915.26,10.75,13.32,13.24,0.82,5283.1,0.6,14.28,0.15,0.76,1.09,0.73,62.42,14.83,1.81,9
37.06,1.21,0.07,34.61,224.08,908.75,9.91,29.38,16.87,1.08,5588.75,0.68,9.56,0.2,0.53,0.06,0.66,51.52,16.17,1.21,17
48.54,2.18,0.31,27.51,91.0,331.99,17.39,12.35,42.38,0.85,5113.84,0.88,11.43,0.55,0.17,0.14,1.31,36.74,9.04,1.32,9
19.75,1.0,0.09,44.59,204.04,1658.26,8.16,11.8,24.44,1.37,3835.03,0.78,22.53,0.01,0.09,0.02,0.05,186.54,15.28,1.14,11
21.62,3.16,0.0,1.72,76.53,315.31,1.25,39.94,4.52,0.57,1491.22,0.25,12.77,0.55,0.94,1.25,2.82,670.4,8.35,1.3,3
38.1,2.08,1.02,2.07,95.36,656.52,4.98,37.7,24.5,0.59,2150.87,0.31,3.17,0.54,0.45,1.25,3.15,523.09,7.33,2.04,5
38.1,2.08,1.02,2.07,95.36,656.52,4.98,37.7,24.5,0.59,2150.87,0.31,3.17,0.54,0.45,1.25,3.15,523.09,7.33,2.04,5
38.92,1.07,0.03,22.18,81.37,629.53,15.12,15.11,7.13,1.62,3335.58,0.62,9.66,0.05,0.77,0.64,0.09,10.4,9.68,1.48,6
21.62,3.16,0.0,1.72,76.53,315.31,1.25,39.94,4.52,0.57,1491.22,0.25,12.77,0.55,0.94,1.25,2.82,670.4,8.35,1.3,3
5.27,4.19,0.01,44.3,29.08,314.6,2.43,4.51,7.32,1.1,1836.16,0.35,9.7,0.96,0.54,2.14,3.15,18.63,7.42,1.04,5
24.34,1.81,0.02,13.41,51.95,324.19,3.32,20.45,14.65,1.51,5783.42,0.38,14.22,0.15,0.57,0.35,0.1,144.57,10.89,1.14,6
15.4,1.8,0.14,29.24,137.83,1324.5,5.11,39.83,16.64,1.17,1647.14,0.55,14.46,0.23,0.61,0.26,1.71,48.75,6.39,1.32,7
19.75,1.0,0.09,44.59,204.04,1658.26,8.16,11.8,24.44,1.37,3835.03,0.78,22.53,0.01,0.09,0.02,0.05,186.54,15.28,1.14,11
12.67,3.47,0.19,14.05,9.11,1100.45,3.62,19.36,34.48,0.99,233.49,0.39,5.86,0.32,0.79,0.34,5.25,13.66,10.37,1.14,4
15.4,1.8,0.14,29.24,137.83,1324.5,5.11,39.83,16.64,1.17,1647.14,0.55,14.46,0.23,0.61,0.26,1.71,48.75,6.39,1.32,7
70.65,1.12,0.01,48.97,252.57,1343.98,7.42,33.36,44.01,1.08,1310.8,0.7,16.89,0.0,0.85,0.04,0.68,66.08,12.38,1.53,12
37.06,1.21,0.07,34.61,224.08,908.75,9.91,29.38,16.87,1.08,5588.75,0.68,9.56,0.2,0.53,0.06,0.66,51.52,16.17,1.21,17
38.92,1.07,0.03,22.18,81.37,629.53,15.12,15.11,7.13,1.62,3335.58,0.62,9.66,0.05,0.77,0.64,0.09,10.4,9.68,1.48,6
5.27,4.19,0.01,44.3,29.08,314.6,2.43,4.51,7.32,1.1,1836.16,0.35,9.7,0.96,0.54,2.14,3.15,18.63,7.42,1.04,5
15.4,1.8,0.14,29.24,137.83,1324.5,5.11,39.83,16.64,1.17,1647.14,0.55,14.46,0.23,0.61,0.26,1.71,48.75,6.39,1.32,7
38.92,1.07,0.03,22.18,81.37,629.53,15.12,15.11,7.13,1.62,3335.58,0.62,9.66,0.05,0.77,0.64,0.09,10.4,9.68,1.48,6
45.77,3.58,0.0,16.66,46.56,198.28,1.34,16.61,15.45,0.69,4079.72,0.83,10.6,0.52,0.24,0.74,1.28,47.15,7.23,1.43,6
23.03,1.13,0.02,23.39,25.17,66.61,11.87,3.28,20.81,1.99,1533.52,0.08,2.37,0.15,0.67,0.0,0.03,348.68,1.38,1.19,5
14.19,2.94,0.19,12.83,18.14,628.33,16.76,12.87,9.5,0.77,1786.4,0.14,2.85,0.86,0.93,0.05,5.35,65.77,11.73,0.8,4
36.48,3.34,0.25,7.55,29.51,11.43,8.22,26.31,34.1,0.75,1097.23,0.51,9.2,0.9,0.29,2.43,1.84,19.05,5.33,1.66,7
70.65,1.12,0.01,48.97,252.57,1343.98,7.42,33.36,44.01,1.08,1310.8,0.7,16.89,0.0,0.85,0.04,0.68,66.08,12.38,1.53,12
9.63,1.04,0.0,11.84,64.8,701.76,4.27,46.18,8.15,0.9,8.75,0.78,0.22,0.02,0.47,0.62,2.46,37.81,6.15,1.02,6
79.28,1.99,0.0,14.97,48.72,140.47,6.38,20.7,30.11,1.31,50.12,0.8,9.35,0.48,0.5,1.26,2.58,25.69,3.61,1.08,7
24.52,2.14,0.44,17.63,107.74,444.0,19.06,22.21,24.46,1.81,320.92,0.21,15.55,0.02,0.73,0.28,1.74,32.05,1.47,1.31,4
13.77,3.23,0.04,30.59,15.81,455.48,5.28,29.21,38.56,0.56,1443.54,0.51,1.63,0.79,0.22,0.42,2.72,252.95,4.95,0.58,4
70.64,4.23,0.0,23.89,44.66,98.11,1.82,12.51,7.43,0.87,447.42,0.89,8.31,0.8,0.3,2.22,5.53,103.82,11.01,1.3,6
37.06,1.21,0.07,34.61,224.08,908.75,9.91,29.38,16.87,1.08,5588.75,0.68,9.56,0.2,0.53,0.06,0.66,51.52,16.17,1.21,17
23.03,1.13,0.02,23.39,25.17,66.61,11.87,3.28,20.81,1.99,1533.52,0.08,2.37,0.15,0.67,0.0,0.03,348.68,1.38,1.19,5
24.69,1.73,0.06,41.8,46.37,1563.23,11.37,34.92,24.95,1.12,1483.99,0.87,4.22,0.29,0.51,0.76,3.1,90.52,8.4,1.64,8
41.65,1.82,0.0,18.09,139.95,1417.78,1.62,24.91,10.17,0.83,10582.66,0.78,9.58,0.25,0.76,0.0,0.0,258.09,12.71,1.03,16
15.4,1.8,0.14,29.24,137.83,1324.5,5.11,39.83,16.64,1.17,1647.14,0.55,14.46,0.23,0.61,0.26,1.71,48.75,6.39,1.32,7
79.28,1.99,0.0,14.97,48.72,140.47,6.38,20.7,30.11,1.31,50.12,0.8,9.35,0.48,0.5,1.26,2.58,25.69,3.61,1.08,7
9.63,1.04,0.0,11.84,64.8,701.76,4.27,46.18,8.15,0.9,8.75,0.78,0.22,0.02,0.47,0.62,2.46,37.81,6.15,1.02,6
48.54,2.18,0.31,27.51,91.0,331.99,17.39,12.35,42.38,0.85,5113.84,0.88,11.43,0.55,0.17,0.14,1.31,36.74,9.04,1.32,9
79.28,1.99,0.0,14.97,48.72,140.47,6.38,20.7,30.11,1.31,50.12,0.8,9.35,0.48,0.5,1.26,2.58,25.69,3.61,1.08,7
19.75,1.0,0.09,44.59,204.04,1658.26,8.16,11.8,24.44,1.37,3835.03,0.78,22.53,0.01,0.09,0.02,0.05,186.54,15.28,1.14,11
62.35,1.91,0.0,49.15,224.28,1682.17,11.77,52.29,44.22,0.94,5174.0,0.9,11.16,0.22,0.12,0.08,0.38,135.83,8.47,1.53,14
9.9,1.25,0.0,24.08,135.45,12.01,4.58,23.03,32.49,1.92,82.58,0.05,1.52,0.53,0.83,0.63,1.33,64.26,3.68,4.64,4
9.63,1.04,0.0,11.84,64.8,701.76,4.27,46.18,8.15,0.9,8.75,0.78,0.22,0.02,0.47,0.62,2.46,37.81,6.15,1.02,6
19.75,1.0,0.09,44.59,204.04,1658.26,8.16,11.8,24.44,1.37,3835.03,0.78,22.53,0.01,0.09,0.02,0.05,186.54,15.28,1.14,11
29.94,1.69,0.05,22.26,241.19,1623.72,10.15,41.91,40.65,0.91,6805.38,0.64,39.3,0.23,0.1,0.21,0.25,71.03,15.22,1.43,13
19.22,1.55,0.29,30.53,64.54,209.7,12.92,2.78,14.05,1.07,1452.09,0.72,0.08,0.15,0.38,0.12,0.78,451.49,9.09,1.02,4
9.63,1.04,0.0,11.84,64.8,701.76,4.27,46.18,8.15,0.9,8.75,0.78,0.22,0.02,0.47,0.62,2.46,37.81,6.15,1.02,6
5.27,4.19,0.01,44.3,29.08,314.6,2.43,4.51,7.32,1.1,1836.16,0.35,9.7,0.96,0.54,2.14,3.15,18.63,7.42,1.04,5
19.22,1.55,0.29,30.53,64.54,209.7,12.92,2.78,14.05,1.07,1452.09,0.72,0.08,0.15,0.38,0.12,0.78,451.49,9.09,1.02,4
24.69,1.73,0.06,41.8,46.37,1563.23,11.37,34.92,24.95,1.12,1483.99,0.87,4.22,0.29,0.51,0.76,3.1,90.52,8.4,1.64,8
38.1,2.08,1.02,2.07,95.36,656.52,4.98,37.7,24.5,0.59,2150.87,0.31,3.17,0.54,0.45,1.25,3.15,523.09,7.33,2.04,5
33.53,1.86,0.07,20.53,96.93,915.26,10.75,13.32,13.24,0.82,5283.1,0.6,14.28,0.15,0.76,1.09,0.73,62.42,14.83,1.81,9
20.98,3.32,0.01,18.58,131.24,251.7,18.43,18.32,16.55,0.67,382.4,0.36,8.46,0.94,0.48,2.56,6.98,52.96,9.99,1.52,5
12.67,3.47,0.19,14.05,9.11,1100.45,3.62,19.36,34.48,0.99,233.49,0.39,5.86,0.32,0.79,0.34,5.25,13.66,10.37,1.14,4
38.1,2.08,1.02,2.07,95.36,656.52,4.98,37.7,24.5,0.59,2150.87,0.31,3.17,0.54,0.45,1.25,3.15,523.09,7.33,2.04,5
37.06,1.21,0.07,34.61,224.08,908.75,9.91,29.38,16.87,1.08,5588.75,0.68,9.56,0.2,0.53,0.06,0.66,51.52,16.17,1.21,17
7.82,1.27,0.18,28.83,7.81,376.62,3.4,6.71,13.64,1.71,2573.14,0.05,15.37,0.92,0.81,0.11,0.07,362.74,1.22,0.62,3
7.82,1.91,0.15,20.68,45.19,93.07,2.99,18.79,40.18,0.68,494.53,0.55,27.39,0.92,0.47,0.37,2.58,52.63,12.82,2.13,7
24.2,1.09,0.0,7.7,141.07,286.27,6.5,11.77,22.82,1.95,103.95,0.5,4.38,0.06,0.4,0.0,0.0,23.33,3.78,1.42,5
21.79,2.39,0.16,9.71,82.03,1875.99,3.2,38.21,12.06,0.7,1983.41,0.77,17.57,0.66,0.36,0.22,7.42,51.76,7.76,1.49,7
7.0,1.11,0.02,6.26,99.19,323.99,5.43,5.15,34.98,0.79,1298.29,0.91,6.09,0.06,0.12,0.14,0.19,104.55,10.85,0.98,7
19.22,1.55,0.29,30.53,64.54,209.7,12.92,2.78,14.05,1.07,1452.09,0.72,0.08,0.15,0.38,0.12,0.78,451.49,9.09,1.02,4
3.24,2.62,0.06,6.83,100.38,718.84,3.21,2.29,9.23,1.0,79.98,0.49,0.82,0.95,0.5,1.37,5.08,484.14,5.92,0.95,3
61.27,2.64,0.0,25.12,196.86,1676.81,9.35,8.17,36.48,0.91,3906.69,0.29,8.11,0.52,0.57,0.41,1.63,364.63,5.14,1.11,9
24.34,1.81,0.02,13.41,51.95,324.19,3.32,20.45,14.65,1.51,5783.42,0.38,14.22,0.15,0.57,0.35,0.1,144.57,10.89,1.14,6
29.94,1.69,0.05,22.26,241.19,1623.72,10.15,41.91,40.65,0.91,6805.38,0.64,39.3,0.23,0.1,0.21,0.25,71.03,15.22,1.43,13
27.24,1.71,4.86,29.05,124.83,467.0,5.01,22.61,19.31,0.99,2370.89,0.49,4.26,0.59,0.62,0.13,0.14,133.39,2.65,0.82,4
7.82,1.27,0.18,28.83,7.81,376.62,3.4,6.71,13.64,1.71,2573.14,0.05,15.37,0.92,0.81,0.11,0.07,362.74,1.22,0.62,3
79.28,1.99,0.0,14.97,48.72,140.47,6.38,20.7,30.11,1.31,50.12,0.8,9.35,0.48,0.5,1.26,2.58,25.69,3.61,1.08,7
9.63,1.04,0.0,11.84,64.8,701.76,4.27,46.18,8.15,0.9,8.75,0.78,0.22,0.02,0.47,0.62,2.46,37.81,6.15,1.02,6
15.4,1.8,0.14,29.24,137.83,1324.5,5.11,39.83,16.64,1.17,1647.14,0.55,14.46,0.23,0.61,0.26,1.71,48.75,6.39,1.32,7
24.2,1.09,0.0,7.7,141.07,286.27,6.5,11.77,22.82,1.95,103.95,0.5,4.38,0.06,0.4,0.0,0.0,23.33,3.78,1.42,5
38.92,1.07,0.03,22.18,81.37,629.53,15.12,15.11,7.13,1.62,3335.58,0.62,9.66,0.05,0.77,0.64,0.09,10.4,9.68,1.48,6
5.27,4.19,0.01,44.3,29.08,314.6,2.43,4.51,7.32,1.1,1836.16,0.35,9.7,0.96,0.54,2.14,3.15,18.63,7.42,1.04,5
5.27,4.19,0.01,44.3,29.08,314.6,2.43,4.51,7.32,1.1,1836.16,0.35,9.7,0.96,0.54,2.14,3.15,18.63,7.42,1.04,5
49.99,1.21,1.28,35.98,98.48,575.23,8.18,22.09,5.49,0.93,2338.16,0.29,10.57,0.08,0.47,0.23,1.47,48.51,18.28,2.64,8
20.27,2.84,0.01,9.55,35.09,217.17,1.82,26.46,47.25,0.65,2728.36,0.21,1.59,0.76,0.41,0.34,1.97,54.46,1.51,0.88,4
