$wmc,$dit,$noc,$cbo,$rfc,$lcom,$ca,$ce,$npm,$lcom3,$loc,$dam,$moa,$mfa,$cam,$ic,$cbm,$amc,$max_cc,$avg_cc,$<bug
3,1,0,7,14,3,1,6,1,2,88,0,0,0,0.444444444,0,0,28.33333333,1,0.6667,1
18.85,3.94,0.0,15.13,23.71,304.77,1.63,17.05,19.03,0.98,239.38,0.56,3.02,0.37,0.3,1.11,3.7,77.99,3.61,3.06,2
17,1,0,8,74,14,3,5,16,0.866071429,599,0.285714286,1,0,0.163398693,1,1,33.41176471,8,1.5294,1
48,3,0,22,151,498,0,22,38,0.860883797,1000,1,4,0.44047619,0.122222222,1,3,19.5625,2,1.125,3
21.56,3.08,1.11,4.02,60.31,48.54,2.0,7.64,13.62,0.8,679.11,0.97,0.53,0.45,0.17,1.84,4.83,36.98,4.59,1.03,2
18.22,3.0,0.65,20.78,148.85,1245.62,4.24,34.37,54.99,0.89,1915.16,0.97,2.83,0.39,0.17,2.07,2.45,29.83,11.12,1.53,4
37,1,0,51,146,654,46,8,33,0.941358025,2046,0.777777778,0,0,0.283333333,0,0,54.05405405,29,2.8108,8
28,3,0,26,89,246,17,14,16,0.771604938,817,1,0,0.578125,0.241071429,1,5,27.96428571,16,2.4286,4
63.34,1.2,2.85,32.71,75.6,721.05,2.5,28.14,55.86,1.52,728.22,0.13,5.83,0.45,0.29,1.93,0.93,26.79,7.37,1.31,2
30.73,2.46,0.0,21.7,140.27,142.44,2.18,18.3,3.44,0.95,1158.03,0.37,0.63,0.75,0.62,0.3,0.63,53.12,6.74,2.2,3
8,1,0,3,38,6,0,3,8,0.619047619,233,1,0,0,0.375,0,0,27.75,6,1.75,1
29.55,1.94,22.2,118.78,102.76,361.9,12.55,17.52,27.67,1.51,1150.43,0.62,3.54,0.16,0.07,0.42,2.56,10.32,7.98,0.7,2
32.84,3.52,0.0,8.02,56.89,781.55,2.28,18.38,25.71,0.97,323.43,0.17,3.47,0.43,0.39,1.71,2.98,86.57,10.74,3.47,2
4.35,1.2,0.0,8.41,21.1,2.8,0.27,7.44,3.13,1.59,257.33,0.72,0.06,0.81,0.43,0.0,0.0,36.02,1.0,0.8,1
31,2,0,8,77,317,5,3,22,0.858333333,615,0.916666667,0,0.469387755,0.14,1,1,18.4516129,5,1.5161,2
4.33,2.26,0.0,7.0,27.69,15.14,1.52,6.41,5.08,1.67,516.75,0.32,0.0,0.16,0.46,1.48,0.22,66.37,11.75,5.57,2
0.39,3.44,0.0,6.51,11.03,0.0,0.16,3.19,0.37,0.47,118.87,0.25,0.14,0.22,0.21,1.18,1.38,29.64,1.32,1.1,1
7,3,0,9,36,1,0,9,7,0.708333333,250,1,2,0.860465116,0.285714286,2,2,34.14285714,1,0.8571,1
15,3,0,3,37,41,1,2,14,0.696428571,437,0.75,1,0.454545455,0.311111111,1,2,27.33333333,1,0.8,2
43.37,1.03,0.0,14.76,115.88,1500.21,2.31,8.8,22.82,0.82,1691.18,1.0,4.33,0.38,0.22,1.07,1.38,23.43,10.43,1.25,2
82.12,3.0,0.0,21.81,160.12,1878.71,1.06,19.77,77.65,0.82,1708.06,0.97,5.03,0.77,0.15,2.24,1.74,22.63,12.88,1.49,3
19,3,0,8,52,119,2,8,9,0.869047619,523,0.928571429,2,0.672727273,0.169590643,0,0,25.78947368,7,1.4737,1
18.23,1.96,0.87,9.8,132.9,2318.29,4.53,20.04,9.46,0.13,1552.55,0.99,3.89,0.11,0.43,1.49,0.51,28.43,8.28,1.08,2
4.66,2.56,0.0,7.95,25.19,2.36,0.01,7.03,4.16,1.54,183.18,0.71,0.0,0.12,0.54,0.19,0.31,47.69,1.0,0.83,1
58.2,3.0,0.0,15.15,179.43,2647.75,2.6,28.17,34.71,0.94,1999.79,0.98,5.49,0.55,0.19,2.25,2.92,35.73,15.41,2.48,4
4.88,2.75,0.0,8.02,92.55,73.26,6.2,6.2,8.26,1.33,872.43,0.39,0.19,0.22,0.46,2.4,0.7,71.19,10.02,3.97,2
5,1,0,1,11,6,1,0,5,0.65,153,1,0,0,0.5,0,0,28.6,5,1.4,1
85,3,0,35,227,2766,7,35,78,0.944444444,2412,0.96969697,10,0.308333333,0.136904762,3,3,26.98823529,13,1.6706,6
7,3,0,5,53,19,0,5,1,0.916666667,404,0.5,1,0.93258427,0.485714286,3,11,56.42857143,12,2.4286,1
20,4,0,11,91,108,1,10,15,0.776315789,962,1,0,0.804123711,0.2125,0,0,46.3,3,1.1,2
8.05,1.01,0.0,7.09,27.62,1.56,2.36,5.27,6.52,1.45,327.66,0.26,0.0,0.1,0.45,0.7,3.07,54.65,10.32,4.6,2
38.43,2.86,0.0,10.98,70.93,2394.53,1.69,15.44,5.34,0.99,906.61,0.83,0.92,0.53,0.2,1.59,0.44,35.55,14.41,1.71,2
30,1,0,34,111,363,14,22,22,0.845735027,1004,0.789473684,6,0,0.108374384,0,0,31.83333333,11,1.9333,3
20.69,1.4,0.0,31.33,48.03,137.96,9.46,6.23,17.23,0.67,442.01,0.87,0.83,0.5,0.3,2.72,7.98,17.93,6.21,1.86,2
42.54,2.81,0.0,14.3,142.27,66.83,1.03,10.63,30.92,1.1,1392.5,0.44,4.71,0.75,0.83,0.78,0.59,43.88,12.08,1.11,2
30,2,59,138,52,361,135,7,20,0.86637931,318,1,4,0.236842105,0.195833333,1,3,9.333333333,4,1.2,1
16.77,2.79,0.0,13.7,24.35,1288.46,1.75,12.84,15.6,1.22,792.67,0.93,0.53,0.51,0.08,0.66,0.94,30.64,8.5,1.67,2
2,1,0,7,22,1,2,5,2,2,222,0,0,0,0.5,0,0,110,12,6,2
21,1,8,23,98,112,8,15,4,0.730434783,951,1,9,0,0.242857143,0,0,43.19047619,30,4.0476,1
15,3,0,8,49,33,1,8,9,0.428571429,463,1,1,0.725490196,0.25,1,1,29.8,7,1.9333,3
23.14,1.86,30.38,87.82,51.08,36.15,100.87,10.82,4.72,1.11,636.51,0.74,3.89,0.55,0.16,0.88,2.92,11.67,3.22,1.32,1
40.04,2.75,0.0,12.34,53.82,798.34,2.04,13.03,26.07,1.06,456.95,0.72,8.47,0.48,0.24,1.55,1.89,40.69,11.28,2.1,3
23,5,2,15,99,165,2,13,10,0.814935065,1007,1,6,0.850340136,0.158385093,3,13,42.17391304,5,1.3913,3
10.15,2.63,0.0,8.99,36.92,0.0,0.66,16.21,29.84,1.04,799.56,0.63,0.0,0.2,0.06,1.13,0.93,13.75,0.49,0.52,2
20.41,3.23,0.0,15.08,80.82,1208.07,3.12,19.37,30.92,1.63,1307.15,0.47,1.04,0.22,0.09,2.75,3.97,21.1,7.81,1.43,3
5,1,19,128,8,4,128,1,5,0.25,37,1,1,0,0.45,0,0,6.2,3,1.2,1
38.54,3.0,0.0,53.04,197.74,603.42,38.67,13.86,61.84,1.1,1493.93,0.76,1.56,0.34,0.17,2.46,2.96,29.74,10.14,1.7,4
11,1,0,17,26,31,16,2,7,0.892307692,362,0.615384615,1,0,0.3,0,0,30.72727273,5,2.1818,3
23.73,1.72,0.0,24.79,131.61,127.47,47.88,19.09,38.75,1.05,446.55,0.19,0.4,0.83,0.26,0.42,3.67,24.05,4.4,2.03,3
16,1,0,6,36,58,1,5,13,0.633333333,366,1,0,0,0.2421875,0,0,21.5,5,1.75,2
19.11,3.25,0.0,3.4,81.58,333.34,2.5,13.37,52.29,1.42,217.95,0.61,0.38,0.35,0.08,0.41,0.59,8.5,0.21,1.15,2
17.08,1.32,10.05,5.23,21.73,71.89,83.53,9.85,14.91,1.12,188.79,0.84,0.11,0.81,0.21,1.86,12.59,5.02,2.99,1.67,2
12.52,2.61,0.0,20.14,82.26,1088.11,2.24,13.43,17.56,1.41,401.89,0.73,2.49,0.05,0.4,1.36,2.76,29.98,1.7,0.88,2
71.5,2.65,0.0,16.8,72.65,1742.47,1.42,27.38,43.51,1.07,1997.57,0.73,9.24,0.66,0.15,0.26,2.79,41.63,11.83,2.04,4
6,3,0,5,15,1,0,5,6,0.7,75,1,0,0.880952381,0.555555556,0,0,10.83333333,1,0.8333,1
22,3,0,12,68,133,7,6,16,0.571428571,677,1,0,0.588235294,0.266233766,2,3,29.59090909,9,2.9545,3
21.2,2.93,0.54,14.26,41.82,42.03,1.87,12.73,3.07,0.96,542.96,0.54,3.16,0.71,0.16,2.99,11.23,43.32,4.04,1.17,2
26,3,1,9,56,225,1,8,20,0.872727273,537,1,2,0.606557377,0.24,0,0,19.23076923,7,1.1923,1
4,1,0,13,18,0,6,7,4,0.222222222,137,1,2,0,0.5,0,0,32.5,3,1.5,1
11,1,0,8,27,55,2,7,9,1.1,218,0.5,0,0,0.284090909,0,0,18.63636364,8,1.9091,1
25,3,0,8,99,112,5,3,15,0.802884615,1445,0.923076923,8,0.3125,0.213541667,1,7,55.76,2,1,1
7.26,2.48,0.17,24.31,67.49,330.99,1.31,14.17,25.4,1.04,639.3,0.94,4.89,0.53,0.48,1.68,2.32,39.93,2.83,1.0,1
6.84,1.5,0.0,14.66,149.11,272.97,1.72,6.69,6.48,1.25,1088.37,0.28,2.8,0.56,0.21,0.82,1.05,33.7,8.14,3.15,2
34,1,0,21,132,283,8,16,23,0.80952381,1255,0.785714286,3,0,0.196078431,0,0,35.5,10,2.5882,2
49,2,1,24,126,926,18,8,31,0.883333333,1512,0.7,1,0.441558442,0.163461538,1,5,29.44897959,12,1.9796,10
5,1,1,3,13,8,1,2,3,0.875,91,0.5,0,0,0.266666667,0,0,16.4,4,1.6,1
21,1,0,19,66,112,12,8,19,0.8,502,1,1,0,0.180952381,0,0,22.38095238,12,2,1
9.66,3.0,0.0,14.1,78.55,2174.73,1.68,9.04,32.59,0.94,1611.66,0.97,1.78,0.74,0.2,0.58,0.58,78.1,10.11,2.41,2
17.08,1.32,10.05,5.23,21.73,71.89,83.53,9.85,14.91,1.12,188.79,0.84,0.11,0.81,0.21,1.86,12.59,5.02,2.99,1.67,2
19.8,3.65,0.0,11.99,25.07,342.77,4.58,9.67,15.2,0.74,999.92,0.56,0.36,0.47,0.26,3.82,5.92,30.43,8.2,1.86,2
23.73,1.72,0.0,24.79,131.61,127.47,47.88,19.09,38.75,1.05,446.55,0.19,0.4,0.83,0.26,0.42,3.67,24.05,4.4,2.03,3
58.2,3.0,0.0,15.15,179.43,2647.75,2.6,28.17,34.71,0.94,1999.79,0.98,5.49,0.55,0.19,2.25,2.92,35.73,15.41,2.48,4
30.93,4.46,1.79,15.36,88.56,749.47,10.74,19.25,24.3,0.51,830.45,0.62,0.82,0.51,0.28,1.94,1.14,23.54,4.97,1.75,2
18.22,3.0,0.65,20.78,148.85,1245.62,4.24,34.37,54.99,0.89,1915.16,0.97,2.83,0.39,0.17,2.07,2.45,29.83,11.12,1.53,4
8.05,1.01,0.0,7.09,27.62,1.56,2.36,5.27,6.52,1.45,327.66,0.26,0.0,0.1,0.45,0.7,3.07,54.65,10.32,4.6,2
10.92,2.75,0.0,13.1,40.54,1.81,1.96,10.95,11.75,1.59,240.58,0.31,0.06,0.54,0.03,0.64,2.49,26.87,2.98,0.78,1
12.52,2.61,0.0,20.14,82.26,1088.11,2.24,13.43,17.56,1.41,401.89,0.73,2.49,0.05,0.4,1.36,2.76,29.98,1.7,0.88,2
6.84,1.5,0.0,14.66,149.11,272.97,1.72,6.69,6.48,1.25,1088.37,0.28,2.8,0.56,0.21,0.82,1.05,33.7,8.14,3.15,2
15.25,2.87,20.89,116.55,124.12,1607.85,8.76,8.81,11.41,1.21,1165.92,0.87,3.57,0.58,0.51,1.4,2.35,16.01,10.53,1.45,2
38.54,3.0,0.0,53.04,197.74,603.42,38.67,13.86,61.84,1.1,1493.93,0.76,1.56,0.34,0.17,2.46,2.96,29.74,10.14,1.7,4
17.08,1.32,10.05,5.23,21.73,71.89,83.53,9.85,14.91,1.12,188.79,0.84,0.11,0.81,0.21,1.86,12.59,5.02,2.99,1.67,2
17.08,1.32,10.05,5.23,21.73,71.89,83.53,9.85,14.91,1.12,188.79,0.84,0.11,0.81,0.21,1.86,12.59,5.02,2.99,1.67,2
23.73,1.72,0.0,24.79,131.61,127.47,47.88,19.09,38.75,1.05,446.55,0.19,0.4,0.83,0.26,0.42,3.67,24.05,4.4,2.03,3
12.52,2.61,0.0,20.14,82.26,1088.11,2.24,13.43,17.56,1.41,401.89,0.73,2.49,0.05,0.4,1.36,2.76,29.98,1.7,0.88,2
15.25,2.87,20.89,116.55,124.12,1607.85,8.76,8.81,11.41,1.21,1165.92,0.87,3.57,0.58,0.51,1.4,2.35,16.01,10.53,1.45,2
20.41,3.23,0.0,15.08,80.82,1208.07,3.12,19.37,30.92,1.63,1307.15,0.47,1.04,0.22,0.09,2.75,3.97,21.1,7.81,1.43,3
32.84,3.52,0.0,8.02,56.89,781.55,2.28,18.38,25.71,0.97,323.43,0.17,3.47,0.43,0.39,1.71,2.98,86.57,10.74,3.47,2
21.2,2.93,0.54,14.26,41.82,42.03,1.87,12.73,3.07,0.96,542.96,0.54,3.16,0.71,0.16,2.99,11.23,43.32,4.04,1.17,2
23.14,1.86,30.38,87.82,51.08,36.15,100.87,10.82,4.72,1.11,636.51,0.74,3.89,0.55,0.16,0.88,2.92,11.67,3.22,1.32,1
4.35,1.2,0.0,8.41,21.1,2.8,0.27,7.44,3.13,1.59,257.33,0.72,0.06,0.81,0.43,0.0,0.0,36.02,1.0,0.8,1
19.8,3.65,0.0,11.99,25.07,342.77,4.58,9.67,15.2,0.74,999.92,0.56,0.36,0.47,0.26,3.82,5.92,30.43,8.2,1.86,2
71.5,2.65,0.0,16.8,72.65,1742.47,1.42,27.38,43.51,1.07,1997.57,0.73,9.24,0.66,0.15,0.26,2.79,41.63,11.83,2.04,4
42.54,2.81,0.0,14.3,142.27,66.83,1.03,10.63,30.92,1.1,1392.5,0.44,4.71,0.75,0.83,0.78,0.59,43.88,12.08,1.11,2
20.69,1.4,0.0,31.33,48.03,137.96,9.46,6.23,17.23,0.67,442.01,0.87,0.83,0.5,0.3,2.72,7.98,17.93,6.21,1.86,2
63.34,1.2,2.85,32.71,75.6,721.05,2.5,28.14,55.86,1.52,728.22,0.13,5.83,0.45,0.29,1.93,0.93,26.79,7.37,1.31,2
63.34,1.2,2.85,32.71,75.6,721.05,2.5,28.14,55.86,1.52,728.22,0.13,5.83,0.45,0.29,1.93,0.93,26.79,7.37,1.31,2
16.77,2.79,0.0,13.7,24.35,1288.46,1.75,12.84,15.6,1.22,792.67,0.93,0.53,0.51,0.08,0.66,0.94,30.64,8.5,1.67,2
4.88,2.75,0.0,8.02,92.55,73.26,6.2,6.2,8.26,1.33,872.43,0.39,0.19,0.22,0.46,2.4,0.7,71.19,10.02,3.97,2
10.89,1.01,0.84,10.65,26.87,311.24,1.99,13.49,28.4,1.46,305.84,0.48,3.2,0.17,0.45,1.47,0.04,20.97,7.18,1.13,1
0.39,3.44,0.0,6.51,11.03,0.0,0.16,3.19,0.37,0.47,118.87,0.25,0.14,0.22,0.21,1.18,1.38,29.64,1.32,1.1,1
38.43,2.86,0.0,10.98,70.93,2394.53,1.69,15.44,5.34,0.99,906.61,0.83,0.92,0.53,0.2,1.59,0.44,35.55,14.41,1.71,2
7.26,2.48,0.17,24.31,67.49,330.99,1.31,14.17,25.4,1.04,639.3,0.94,4.89,0.53,0.48,1.68,2.32,39.93,2.83,1.0,1
20.41,3.23,0.0,15.08,80.82,1208.07,3.12,19.37,30.92,1.63,1307.15,0.47,1.04,0.22,0.09,2.75,3.97,21.1,7.81,1.43,3
8.05,1.01,0.0,7.09,27.62,1.56,2.36,5.27,6.52,1.45,327.66,0.26,0.0,0.1,0.45,0.7,3.07,54.65,10.32,4.6,2
10.15,2.63,0.0,8.99,36.92,0.0,0.66,16.21,29.84,1.04,799.56,0.63,0.0,0.2,0.06,1.13,0.93,13.75,0.49,0.52,2
38.43,2.86,0.0,10.98,70.93,2394.53,1.69,15.44,5.34,0.99,906.61,0.83,0.92,0.53,0.2,1.59,0.44,35.55,14.41,1.71,2
19.8,3.65,0.0,11.99,25.07,342.77,4.58,9.67,15.2,0.74,999.92,0.56,0.36,0.47,0.26,3.82,5.92,30.43,8.2,1.86,2
19.11,3.25,0.0,3.4,81.58,333.34,2.5,13.37,52.29,1.42,217.95,0.61,0.38,0.35,0.08,0.41,0.59,8.5,0.21,1.15,2
6.2,1.43,0.0,8.76,28.8,38.02,1.07,4.79,3.24,1.23,304.1,0.76,0.33,0.82,0.34,0.14,0.25,120.26,5.3,1.29,1
40.04,2.75,0.0,12.34,53.82,798.34,2.04,13.03,26.07,1.06,456.95,0.72,8.47,0.48,0.24,1.55,1.89,40.69,11.28,2.1,3
18.23,1.96,0.87,9.8,132.9,2318.29,4.53,20.04,9.46,0.13,1552.55,0.99,3.89,0.11,0.43,1.49,0.51,28.43,8.28,1.08,2
15.25,2.87,20.89,116.55,124.12,1607.85,8.76,8.81,11.41,1.21,1165.92,0.87,3.57,0.58,0.51,1.4,2.35,16.01,10.53,1.45,2
21.18,2.0,15.7,65.4,39.66,8.1,56.22,7.31,5.02,0.97,311.51,0.26,3.87,0.39,0.79,1.0,2.51,90.47,3.34,0.58,1
7.26,2.48,0.17,24.31,67.49,330.99,1.31,14.17,25.4,1.04,639.3,0.94,4.89,0.53,0.48,1.68,2.32,39.93,2.83,1.0,1
4.66,2.56,0.0,7.95,25.19,2.36,0.01,7.03,4.16,1.54,183.18,0.71,0.0,0.12,0.54,0.19,0.31,47.69,1.0,0.83,1
15.25,2.87,20.89,116.55,124.12,1607.85,8.76,8.81,11.41,1.21,1165.92,0.87,3.57,0.58,0.51,1.4,2.35,16.01,10.53,1.45,2
64.56,3.0,0.0,19.9,49.8,1291.37,5.86,11.5,12.8,0.45,1126.41,0.99,5.95,0.54,0.17,2.09,3.0,17.7,10.81,1.78,4
4.88,2.75,0.0,8.02,92.55,73.26,6.2,6.2,8.26,1.33,872.43,0.39,0.19,0.22,0.46,2.4,0.7,71.19,10.02,3.97,2
6.84,1.5,0.0,14.66,149.11,272.97,1.72,6.69,6.48,1.25,1088.37,0.28,2.8,0.56,0.21,0.82,1.05,33.7,8.14,3.15,2
29.55,1.94,22.2,118.78,102.76,361.9,12.55,17.52,27.67,1.51,1150.43,0.62,3.54,0.16,0.07,0.42,2.56,10.32,7.98,0.7,2
23.14,1.86,30.38,87.82,51.08,36.15,100.87,10.82,4.72,1.11,636.51,0.74,3.89,0.55,0.16,0.88,2.92,11.67,3.22,1.32,1
15.25,2.87,20.89,116.55,124.12,1607.85,8.76,8.81,11.41,1.21,1165.92,0.87,3.57,0.58,0.51,1.4,2.35,16.01,10.53,1.45,2
19.8,3.65,0.0,11.99,25.07,342.77,4.58,9.67,15.2,0.74,999.92,0.56,0.36,0.47,0.26,3.82,5.92,30.43,8.2,1.86,2
4.33,2.26,0.0,7.0,27.69,15.14,1.52,6.41,5.08,1.67,516.75,0.32,0.0,0.16,0.46,1.48,0.22,66.37,11.75,5.57,2
82.12,3.0,0.0,21.81,160.12,1878.71,1.06,19.77,77.65,0.82,1708.06,0.97,5.03,0.77,0.15,2.24,1.74,22.63,12.88,1.49,3
15.25,2.87,20.89,116.55,124.12,1607.85,8.76,8.81,11.41,1.21,1165.92,0.87,3.57,0.58,0.51,1.4,2.35,16.01,10.53,1.45,2
7.26,2.48,0.17,24.31,67.49,330.99,1.31,14.17,25.4,1.04,639.3,0.94,4.89,0.53,0.48,1.68,2.32,39.93,2.83,1.0,1
21.56,3.08,1.11,4.02,60.31,48.54,2.0,7.64,13.62,0.8,679.11,0.97,0.53,0.45,0.17,1.84,4.83,36.98,4.59,1.03,2
19.8,3.65,0.0,11.99,25.07,342.77,4.58,9.67,15.2,0.74,999.92,0.56,0.36,0.47,0.26,3.82,5.92,30.43,8.2,1.86,2
15.25,2.87,20.89,116.55,124.12,1607.85,8.76,8.81,11.41,1.21,1165.92,0.87,3.57,0.58,0.51,1.4,2.35,16.01,10.53,1.45,2
30.73,2.46,0.0,21.7,140.27,142.44,2.18,18.3,3.44,0.95,1158.03,0.37,0.63,0.75,0.62,0.3,0.63,53.12,6.74,2.2,3
20.41,3.23,0.0,15.08,80.82,1208.07,3.12,19.37,30.92,1.63,1307.15,0.47,1.04,0.22,0.09,2.75,3.97,21.1,7.81,1.43,3
63.34,1.2,2.85,32.71,75.6,721.05,2.5,28.14,55.86,1.52,728.22,0.13,5.83,0.45,0.29,1.93,0.93,26.79,7.37,1.31,2
17.08,1.32,10.05,5.23,21.73,71.89,83.53,9.85,14.91,1.12,188.79,0.84,0.11,0.81,0.21,1.86,12.59,5.02,2.99,1.67,2
7.26,2.48,0.17,24.31,67.49,330.99,1.31,14.17,25.4,1.04,639.3,0.94,4.89,0.53,0.48,1.68,2.32,39.93,2.83,1.0,1
71.5,2.65,0.0,16.8,72.65,1742.47,1.42,27.38,43.51,1.07,1997.57,0.73,9.24,0.66,0.15,0.26,2.79,41.63,11.83,2.04,4
10.89,1.01,0.84,10.65,26.87,311.24,1.99,13.49,28.4,1.46,305.84,0.48,3.2,0.17,0.45,1.47,0.04,20.97,7.18,1.13,1
29.55,1.94,22.2,118.78,102.76,361.9,12.55,17.52,27.67,1.51,1150.43,0.62,3.54,0.16,0.07,0.42,2.56,10.32,7.98,0.7,2
30.93,4.46,1.79,15.36,88.56,749.47,10.74,19.25,24.3,0.51,830.45,0.62,0.82,0.51,0.28,1.94,1.14,23.54,4.97,1.75,2
53.73,4.05,0.77,17.03,127.22,1483.1,6.7,15.91,52.89,0.86,2173.5,1.0,3.67,0.68,0.22,1.18,2.47,26.8,9.3,1.64,3
9.66,3.0,0.0,14.1,78.55,2174.73,1.68,9.04,32.59,0.94,1611.66,0.97,1.78,0.74,0.2,0.58,0.58,78.1,10.11,2.41,2
38.54,3.0,0.0,53.04,197.74,603.42,38.67,13.86,61.84,1.1,1493.93,0.76,1.56,0.34,0.17,2.46,2.96,29.74,10.14,1.7,4
45.46,1.37,0.04,15.16,44.34,664.96,1.05,23.79,16.27,1.51,660.13,0.57,4.02,0.52,0.27,1.93,6.86,27.85,3.97,0.84,2
40.04,2.75,0.0,12.34,53.82,798.34,2.04,13.03,26.07,1.06,456.95,0.72,8.47,0.48,0.24,1.55,1.89,40.69,11.28,2.1,3
16.77,2.79,0.0,13.7,24.35,1288.46,1.75,12.84,15.6,1.22,792.67,0.93,0.53,0.51,0.08,0.66,0.94,30.64,8.5,1.67,2
18.85,3.94,0.0,15.13,23.71,304.77,1.63,17.05,19.03,0.98,239.38,0.56,3.02,0.37,0.3,1.11,3.7,77.99,3.61,3.06,2
40.04,2.75,0.0,12.34,53.82,798.34,2.04,13.03,26.07,1.06,456.95,0.72,8.47,0.48,0.24,1.55,1.89,40.69,11.28,2.1,3
43.37,1.03,0.0,14.76,115.88,1500.21,2.31,8.8,22.82,0.82,1691.18,1.0,4.33,0.38,0.22,1.07,1.38,23.43,10.43,1.25,2
42.54,2.81,0.0,14.3,142.27,66.83,1.03,10.63,30.92,1.1,1392.5,0.44,4.71,0.75,0.83,0.78,0.59,43.88,12.08,1.11,2
30.73,4.4,0.44,13.19,84.89,258.96,2.0,11.1,24.0,0.76,798.21,1.0,6.0,0.11,0.16,2.45,9.93,27.29,6.48,1.44,3
32.84,3.52,0.0,8.02,56.89,781.55,2.28,18.38,25.71,0.97,323.43,0.17,3.47,0.43,0.39,1.71,2.98,86.57,10.74,3.47,2
4,2,0,6,13,6,1,5,3,2,83,0,0,0.625,0.5,0,0,19.75,1,0.75,0
1,6,1,3,2,0,2,1,1,2,4,0,0,1,1,0,0,3,0,0,0
8,3,0,6,28,8,0,6,7,0.714285714,221,1,1,0.840909091,0.5,2,2,26.125,6,1.75,0
10,3,2,7,26,29,2,5,6,0.555555556,162,1,0,0.804347826,0.5,0,0,15,4,1.2,0
2,4,0,1,5,1,0,1,2,2,10,0,0,0.985507246,0.75,1,1,4,1,0.5,0
9,1,0,3,19,8,2,1,9,0.53125,119,1,0,0,0.518518519,0,0,11.77777778,3,1.4444,0
23,4,2,22,77,149,2,20,16,0.826704545,1164,1,4,0.777777778,0.142857143,3,7,48.91304348,19,2.3043,0
4,5,0,6,15,0,5,2,4,0.333333333,83,1,0,0.953846154,0.4375,1,1,19.5,5,2,0
