$wmc,$dit,$noc,$cbo,$rfc,$lcom,$ca,$ce,$npm,$lcom3,$loc,$dam,$moa,$mfa,$cam,$ic,$cbm,$amc,$max_cc,$avg_cc,$<bug
12.43,3.27,0.04,16.64,16.15,2113.0,1.47,8.2,16.13,0.51,687.22,0.95,4.61,0.7,0.32,2.07,2.42,23.94,7.58,1.28,1
18.8,3.29,0.02,11.77,84.77,189.96,1.34,26.1,9.13,0.7,502.09,0.9,5.51,0.55,0.34,1.08,4.73,32.24,5.64,1.46,1
13.29,3.96,0.1,6.21,16.58,783.59,1.45,5.33,19.83,0.75,695.15,1.0,1.98,0.88,0.31,1.76,1.42,34.11,1.95,1.05,1
33.35,3.0,0.0,19.94,126.3,1160.04,2.18,23.08,21.21,0.84,739.06,0.96,7.34,0.61,0.23,1.33,3.0,32.39,7.83,1.35,1
20.25,3.06,0.02,14.24,98.3,383.69,3.37,8.83,9.52,0.75,571.1,0.96,1.77,0.19,0.38,1.63,0.5,26.36,5.33,1.48,1
18.8,3.29,0.02,11.77,84.77,189.96,1.34,26.1,9.13,0.7,502.09,0.9,5.51,0.55,0.34,1.08,4.73,32.24,5.64,1.46,1
12.81,2.71,0.0,18.09,80.03,471.29,6.22,6.72,12.73,0.86,137.45,0.91,0.21,0.78,0.49,0.41,0.06,37.6,23.86,1.77,1
18.8,3.29,0.02,11.77,84.77,189.96,1.34,26.1,9.13,0.7,502.09,0.9,5.51,0.55,0.34,1.08,4.73,32.24,5.64,1.46,1
21.2,4.69,0.0,4.05,35.9,178.79,1.0,0.27,7.46,0.32,637.96,1.0,3.91,0.78,0.44,1.13,2.39,20.35,2.88,0.96,1
16.42,3.57,0.0,14.23,72.99,945.79,4.09,15.01,18.2,0.78,674.09,0.91,7.29,0.72,0.41,2.08,3.06,48.1,9.56,1.63,1
21.23,3.04,3.5,18.5,53.75,246.98,3.28,20.21,8.31,0.81,490.05,0.97,7.39,0.19,0.32,1.68,1.16,37.7,10.63,3.07,1
29.99,3.24,0.02,17.75,103.73,729.31,1.37,30.55,8.96,0.61,634.84,0.95,8.44,0.53,0.34,1.7,5.89,26.25,12.47,1.67,1
9.85,3.83,0.0,3.21,45.15,1.04,1.0,0.77,2.28,0.7,196.77,1.0,2.32,0.75,0.61,0.0,0.0,10.38,2.51,1.33,1
24.26,3.26,0.11,10.78,73.28,377.19,1.57,17.19,12.32,0.58,660.22,0.98,1.18,0.65,0.35,2.54,5.67,22.54,15.21,1.32,1
28.42,3.21,0.04,15.31,103.11,691.66,2.12,22.53,8.69,0.61,556.0,0.96,3.39,0.54,0.46,1.49,2.61,15.61,2.94,1.16,1
5.59,2.01,0.03,2.09,56.98,214.26,2.53,4.28,7.95,0.65,248.22,0.91,0.42,0.62,0.37,0.77,0.06,22.88,11.41,1.65,1
18.8,3.29,0.02,11.77,84.77,189.96,1.34,26.1,9.13,0.7,502.09,0.9,5.51,0.55,0.34,1.08,4.73,32.24,5.64,1.46,1
21.89,2.04,3.96,20.05,54.01,312.75,7.39,15.42,6.31,0.72,784.66,0.99,7.57,0.05,0.32,1.67,1.19,39.9,12.34,3.07,1
6.72,3.42,0.0,5.06,39.09,168.0,1.6,8.31,10.82,0.65,159.78,0.93,2.16,0.84,0.53,1.21,1.59,33.22,2.45,1.25,1
12.81,2.71,0.0,18.09,80.03,471.29,6.22,6.72,12.73,0.86,137.45,0.91,0.21,0.78,0.49,0.41,0.06,37.6,23.86,1.77,1
8.63,3.41,0.02,11.69,58.23,158.21,0.97,8.49,9.3,0.61,363.25,0.98,3.3,0.6,0.42,0.87,1.37,20.35,5.42,1.58,1
22.58,2.99,0.08,23.18,103.55,207.07,17.8,7.07,19.43,0.85,1068.75,0.63,2.26,0.55,0.25,1.9,0.93,48.2,15.06,1.42,1
18.8,3.29,0.02,11.77,84.77,189.96,1.34,26.1,9.13,0.7,502.09,0.9,5.51,0.55,0.34,1.08,4.73,32.24,5.64,1.46,1
21.16,3.0,0.15,13.16,95.34,38.09,1.74,10.38,16.69,0.61,531.95,0.98,1.21,0.62,0.63,1.04,1.15,35.29,1.83,0.85,1
20.25,3.06,0.02,14.24,98.3,383.69,3.37,8.83,9.52,0.75,571.1,0.96,1.77,0.19,0.38,1.63,0.5,26.36,5.33,1.48,1
22.58,2.99,0.08,23.18,103.55,207.07,17.8,7.07,19.43,0.85,1068.75,0.63,2.26,0.55,0.25,1.9,0.93,48.2,15.06,1.42,1
13.29,3.96,0.1,6.21,16.58,783.59,1.45,5.33,19.83,0.75,695.15,1.0,1.98,0.88,0.31,1.76,1.42,34.11,1.95,1.05,1
21.6,3.17,1.28,18.1,81.58,254.64,0.95,14.69,10.34,0.84,1141.94,0.54,2.16,0.31,0.24,2.05,2.14,49.95,11.44,2.13,1
22.58,2.99,0.08,23.18,103.55,207.07,17.8,7.07,19.43,0.85,1068.75,0.63,2.26,0.55,0.25,1.9,0.93,48.2,15.06,1.42,1
21.16,3.0,0.15,13.16,95.34,38.09,1.74,10.38,16.69,0.61,531.95,0.98,1.21,0.62,0.63,1.04,1.15,35.29,1.83,0.85,1
28.42,3.21,0.04,15.31,103.11,691.66,2.12,22.53,8.69,0.61,556.0,0.96,3.39,0.54,0.46,1.49,2.61,15.61,2.94,1.16,1
6.72,3.42,0.0,5.06,39.09,168.0,1.6,8.31,10.82,0.65,159.78,0.93,2.16,0.84,0.53,1.21,1.59,33.22,2.45,1.25,1
21.89,2.04,3.96,20.05,54.01,312.75,7.39,15.42,6.31,0.72,784.66,0.99,7.57,0.05,0.32,1.67,1.19,39.9,12.34,3.07,1
18.32,2.27,0.66,12.61,59.57,785.09,1.67,12.05,10.74,0.82,384.3,0.99,3.95,0.12,0.3,0.5,1.38,37.7,10.1,1.53,1
12.81,2.71,0.0,18.09,80.03,471.29,6.22,6.72,12.73,0.86,137.45,0.91,0.21,0.78,0.49,0.41,0.06,37.6,23.86,1.77,1
16.42,3.57,0.0,14.23,72.99,945.79,4.09,15.01,18.2,0.78,674.09,0.91,7.29,0.72,0.41,2.08,3.06,48.1,9.56,1.63,1
12.81,2.71,0.0,18.09,80.03,471.29,6.22,6.72,12.73,0.86,137.45,0.91,0.21,0.78,0.49,0.41,0.06,37.6,23.86,1.77,1
12.81,2.71,0.0,18.09,80.03,471.29,6.22,6.72,12.73,0.86,137.45,0.91,0.21,0.78,0.49,0.41,0.06,37.6,23.86,1.77,1
18.8,3.29,0.02,11.77,84.77,189.96,1.34,26.1,9.13,0.7,502.09,0.9,5.51,0.55,0.34,1.08,4.73,32.24,5.64,1.46,1
13.29,3.96,0.1,6.21,16.58,783.59,1.45,5.33,19.83,0.75,695.15,1.0,1.98,0.88,0.31,1.76,1.42,34.11,1.95,1.05,1
21.6,3.17,1.28,18.1,81.58,254.64,0.95,14.69,10.34,0.84,1141.94,0.54,2.16,0.31,0.24,2.05,2.14,49.95,11.44,2.13,1
5.59,2.01,0.03,2.09,56.98,214.26,2.53,4.28,7.95,0.65,248.22,0.91,0.42,0.62,0.37,0.77,0.06,22.88,11.41,1.65,1
12.81,2.71,0.0,18.09,80.03,471.29,6.22,6.72,12.73,0.86,137.45,0.91,0.21,0.78,0.49,0.41,0.06,37.6,23.86,1.77,1
8.63,3.41,0.02,11.69,58.23,158.21,0.97,8.49,9.3,0.61,363.25,0.98,3.3,0.6,0.42,0.87,1.37,20.35,5.42,1.58,1
12.81,2.71,0.0,18.09,80.03,471.29,6.22,6.72,12.73,0.86,137.45,0.91,0.21,0.78,0.49,0.41,0.06,37.6,23.86,1.77,1
29.99,3.24,0.02,17.75,103.73,729.31,1.37,30.55,8.96,0.61,634.84,0.95,8.44,0.53,0.34,1.7,5.89,26.25,12.47,1.67,1
5.59,2.01,0.03,2.09,56.98,214.26,2.53,4.28,7.95,0.65,248.22,0.91,0.42,0.62,0.37,0.77,0.06,22.88,11.41,1.65,1
8.63,3.41,0.02,11.69,58.23,158.21,0.97,8.49,9.3,0.61,363.25,0.98,3.3,0.6,0.42,0.87,1.37,20.35,5.42,1.58,1
18.8,3.29,0.02,11.77,84.77,189.96,1.34,26.1,9.13,0.7,502.09,0.9,5.51,0.55,0.34,1.08,4.73,32.24,5.64,1.46,1
21.23,3.04,3.5,18.5,53.75,246.98,3.28,20.21,8.31,0.81,490.05,0.97,7.39,0.19,0.32,1.68,1.16,37.7,10.63,3.07,1
18.8,3.29,0.02,11.77,84.77,189.96,1.34,26.1,9.13,0.7,502.09,0.9,5.51,0.55,0.34,1.08,4.73,32.24,5.64,1.46,1
18.8,3.29,0.02,11.77,84.77,189.96,1.34,26.1,9.13,0.7,502.09,0.9,5.51,0.55,0.34,1.08,4.73,32.24,5.64,1.46,1
29.99,3.24,0.02,17.75,103.73,729.31,1.37,30.55,8.96,0.61,634.84,0.95,8.44,0.53,0.34,1.7,5.89,26.25,12.47,1.67,1
12.43,3.27,0.04,16.64,16.15,2113.0,1.47,8.2,16.13,0.51,687.22,0.95,4.61,0.7,0.32,2.07,2.42,23.94,7.58,1.28,1
27.87,3.68,0.0,13.97,54.93,1044.58,1.02,17.12,17.34,0.79,457.77,0.97,8.68,0.74,0.51,2.35,2.77,28.23,8.64,1.68,1
18.32,2.27,0.66,12.61,59.57,785.09,1.67,12.05,10.74,0.82,384.3,0.99,3.95,0.12,0.3,0.5,1.38,37.7,10.1,1.53,1
5.59,2.01,0.03,2.09,56.98,214.26,2.53,4.28,7.95,0.65,248.22,0.91,0.42,0.62,0.37,0.77,0.06,22.88,11.41,1.65,1
28.42,3.21,0.04,15.31,103.11,691.66,2.12,22.53,8.69,0.61,556.0,0.96,3.39,0.54,0.46,1.49,2.61,15.61,2.94,1.16,1
5.59,2.01,0.03,2.09,56.98,214.26,2.53,4.28,7.95,0.65,248.22,0.91,0.42,0.62,0.37,0.77,0.06,22.88,11.41,1.65,1
12.43,3.27,0.04,16.64,16.15,2113.0,1.47,8.2,16.13,0.51,687.22,0.95,4.61,0.7,0.32,2.07,2.42,23.94,7.58,1.28,1
20.25,3.06,0.02,14.24,98.3,383.69,3.37,8.83,9.52,0.75,571.1,0.96,1.77,0.19,0.38,1.63,0.5,26.36,5.33,1.48,1
5.59,2.01,0.03,2.09,56.98,214.26,2.53,4.28,7.95,0.65,248.22,0.91,0.42,0.62,0.37,0.77,0.06,22.88,11.41,1.65,1
28.42,3.21,0.04,15.31,103.11,691.66,2.12,22.53,8.69,0.61,556.0,0.96,3.39,0.54,0.46,1.49,2.61,15.61,2.94,1.16,1
12.43,3.27,0.04,16.64,16.15,2113.0,1.47,8.2,16.13,0.51,687.22,0.95,4.61,0.7,0.32,2.07,2.42,23.94,7.58,1.28,1
24.88,3.2,0.02,20.02,103.68,520.21,4.03,17.51,12.55,0.84,671.98,0.94,6.02,0.37,0.28,1.25,3.75,36.68,16.79,1.92,1
20.25,3.06,0.02,14.24,98.3,383.69,3.37,8.83,9.52,0.75,571.1,0.96,1.77,0.19,0.38,1.63,0.5,26.36,5.33,1.48,1
12.43,3.27,0.04,16.64,16.15,2113.0,1.47,8.2,16.13,0.51,687.22,0.95,4.61,0.7,0.32,2.07,2.42,23.94,7.58,1.28,1
18.8,3.29,0.02,11.77,84.77,189.96,1.34,26.1,9.13,0.7,502.09,0.9,5.51,0.55,0.34,1.08,4.73,32.24,5.64,1.46,1
18.32,2.27,0.66,12.61,59.57,785.09,1.67,12.05,10.74,0.82,384.3,0.99,3.95,0.12,0.3,0.5,1.38,37.7,10.1,1.53,1
18.32,2.27,0.66,12.61,59.57,785.09,1.67,12.05,10.74,0.82,384.3,0.99,3.95,0.12,0.3,0.5,1.38,37.7,10.1,1.53,1
8.63,3.41,0.02,11.69,58.23,158.21,0.97,8.49,9.3,0.61,363.25,0.98,3.3,0.6,0.42,0.87,1.37,20.35,5.42,1.58,1
7.19,3.76,0.0,4.45,24.75,89.82,1.79,8.34,14.92,0.23,118.78,0.97,0.02,0.68,0.59,1.25,7.08,32.8,2.02,1.89,1
24.26,3.26,0.11,10.78,73.28,377.19,1.57,17.19,12.32,0.58,660.22,0.98,1.18,0.65,0.35,2.54,5.67,22.54,15.21,1.32,1
18.8,3.29,0.02,11.77,84.77,189.96,1.34,26.1,9.13,0.7,502.09,0.9,5.51,0.55,0.34,1.08,4.73,32.24,5.64,1.46,1
8.63,3.41,0.02,11.69,58.23,158.21,0.97,8.49,9.3,0.61,363.25,0.98,3.3,0.6,0.42,0.87,1.37,20.35,5.42,1.58,1
12.81,2.71,0.0,18.09,80.03,471.29,6.22,6.72,12.73,0.86,137.45,0.91,0.21,0.78,0.49,0.41,0.06,37.6,23.86,1.77,1
5.59,2.01,0.03,2.09,56.98,214.26,2.53,4.28,7.95,0.65,248.22,0.91,0.42,0.62,0.37,0.77,0.06,22.88,11.41,1.65,1
12.81,2.71,0.0,18.09,80.03,471.29,6.22,6.72,12.73,0.86,137.45,0.91,0.21,0.78,0.49,0.41,0.06,37.6,23.86,1.77,1
16.42,3.57,0.0,14.23,72.99,945.79,4.09,15.01,18.2,0.78,674.09,0.91,7.29,0.72,0.41,2.08,3.06,48.1,9.56,1.63,1
18.8,3.29,0.02,11.77,84.77,189.96,1.34,26.1,9.13,0.7,502.09,0.9,5.51,0.55,0.34,1.08,4.73,32.24,5.64,1.46,1
12.81,2.71,0.0,18.09,80.03,471.29,6.22,6.72,12.73,0.86,137.45,0.91,0.21,0.78,0.49,0.41,0.06,37.6,23.86,1.77,1
20.25,3.06,0.02,14.24,98.3,383.69,3.37,8.83,9.52,0.75,571.1,0.96,1.77,0.19,0.38,1.63,0.5,26.36,5.33,1.48,1
5.59,2.01,0.03,2.09,56.98,214.26,2.53,4.28,7.95,0.65,248.22,0.91,0.42,0.62,0.37,0.77,0.06,22.88,11.41,1.65,1
16.42,3.57,0.0,14.23,72.99,945.79,4.09,15.01,18.2,0.78,674.09,0.91,7.29,0.72,0.41,2.08,3.06,48.1,9.56,1.63,1
8.63,3.41,0.02,11.69,58.23,158.21,0.97,8.49,9.3,0.61,363.25,0.98,3.3,0.6,0.42,0.87,1.37,20.35,5.42,1.58,1
18.8,3.29,0.02,11.77,84.77,189.96,1.34,26.1,9.13,0.7,502.09,0.9,5.51,0.55,0.34,1.08,4.73,32.24,5.64,1.46,1
21.23,3.04,3.5,18.5,53.75,246.98,3.28,20.21,8.31,0.81,490.05,0.97,7.39,0.19,0.32,1.68,1.16,37.7,10.63,3.07,1
7.19,3.76,0.0,4.45,24.75,89.82,1.79,8.34,14.92,0.23,118.78,0.97,0.02,0.68,0.59,1.25,7.08,32.8,2.02,1.89,1
16.42,3.57,0.0,14.23,72.99,945.79,4.09,15.01,18.2,0.78,674.09,0.91,7.29,0.72,0.41,2.08,3.06,48.1,9.56,1.63,1
24.88,3.2,0.02,20.02,103.68,520.21,4.03,17.51,12.55,0.84,671.98,0.94,6.02,0.37,0.28,1.25,3.75,36.68,16.79,1.92,1
6.72,3.42,0.0,5.06,39.09,168.0,1.6,8.31,10.82,0.65,159.78,0.93,2.16,0.84,0.53,1.21,1.59,33.22,2.45,1.25,1
28.42,3.21,0.04,15.31,103.11,691.66,2.12,22.53,8.69,0.61,556.0,0.96,3.39,0.54,0.46,1.49,2.61,15.61,2.94,1.16,1
9.81,4.37,0.0,2.96,76.16,114.99,1.0,6.45,5.24,0.04,694.58,1.0,0.54,0.78,0.69,0.98,1.64,21.6,3.02,1.79,1
18.8,3.29,0.02,11.77,84.77,189.96,1.34,26.1,9.13,0.7,502.09,0.9,5.51,0.55,0.34,1.08,4.73,32.24,5.64,1.46,1
24.26,3.26,0.11,10.78,73.28,377.19,1.57,17.19,12.32,0.58,660.22,0.98,1.18,0.65,0.35,2.54,5.67,22.54,15.21,1.32,1
5.59,2.01,0.03,2.09,56.98,214.26,2.53,4.28,7.95,0.65,248.22,0.91,0.42,0.62,0.37,0.77,0.06,22.88,11.41,1.65,1
12.81,2.71,0.0,18.09,80.03,471.29,6.22,6.72,12.73,0.86,137.45,0.91,0.21,0.78,0.49,0.41,0.06,37.6,23.86,1.77,1
18.8,3.29,0.02,11.77,84.77,189.96,1.34,26.1,9.13,0.7,502.09,0.9,5.51,0.55,0.34,1.08,4.73,32.24,5.64,1.46,1
12.81,2.71,0.0,18.09,80.03,471.29,6.22,6.72,12.73,0.86,137.45,0.91,0.21,0.78,0.49,0.41,0.06,37.6,23.86,1.77,1
28.42,3.21,0.04,15.31,103.11,691.66,2.12,22.53,8.69,0.61,556.0,0.96,3.39,0.54,0.46,1.49,2.61,15.61,2.94,1.16,1
22.58,2.99,0.08,23.18,103.55,207.07,17.8,7.07,19.43,0.85,1068.75,0.63,2.26,0.55,0.25,1.9,0.93,48.2,15.06,1.42,1
28.42,3.21,0.04,15.31,103.11,691.66,2.12,22.53,8.69,0.61,556.0,0.96,3.39,0.54,0.46,1.49,2.61,15.61,2.94,1.16,1
22.58,2.99,0.08,23.18,103.55,207.07,17.8,7.07,19.43,0.85,1068.75,0.63,2.26,0.55,0.25,1.9,0.93,48.2,15.06,1.42,1
9,3,0,9,34,10,0,9,7,0.729166667,214,1,0,0.840909091,0.3125,1,1,22.11111111,6,1.4444,0
16,1,3,15,56,86,4,12,6,0.8,375,1,2,0,0.226666667,0,0,22.25,14,2.0625,0
4,2,0,4,12,0,1,3,4,0.333333333,70,1,0,0.75,0.5,0,0,16,1,0.75,0
5,4,0,3,20,4,1,2,4,0.833333333,168,0.666666667,0,0.896551724,0.466666667,2,4,32,1,0.6,0
13,3,0,12,43,36,3,10,7,0.638888889,424,1,0,0.755102041,0.320512821,1,6,31.38461538,4,1.8462,0
2,3,0,3,8,1,0,3,2,2,28,0,0,0.967741935,0.75,0,0,13,2,1,0
3,2,0,5,12,3,1,4,1,2,40,0,0,0.857142857,0.666666667,0,0,12.33333333,1,0.6667,0
3,2,0,1,18,0,0,1,1,1.242424242,274,1,0,0.888888889,0.5,1,3,79.33333333,12,5.6667,0
3,4,2,30,8,3,26,4,2,2,27,0,0,0.988636364,0.666666667,3,4,8,2,0.6667,0
11,3,0,14,40,17,5,9,10,0.7,286,1,2,0.75,0.287878788,1,1,24.54545455,3,1.9091,0
21,5,2,15,83,142,2,13,8,0.78,799,1,5,0.862068966,0.186507937,3,7,36.57142857,9,1.5238,0
2,6,0,4,4,1,0,4,1,2,11,0,0,0.987179487,0.666666667,0,0,4.5,1,0.5,0
1,1,0,2,1,0,2,0,1,2,1,0,0,0,1,0,0,0,1,1,0
30,3,0,12,77,365,2,10,22,0.896551724,717,1,3,0.578125,0.204166667,0,0,22.56666667,7,1.4667,0
48,4,0,25,108,964,7,20,44,0.946301925,816,0.952380952,4,0.624,0.154166667,3,3,15.5625,7,1.375,0
6,1,0,1,8,0,0,1,6,0,43,1,1,0,0.666666667,0,0,6,1,0.8333,0
34,1,1,33,67,437,27,6,21,0.752525253,1171,1,2,0,0.257575758,0,0,32.91176471,23,2.5,0
3,4,0,4,20,3,0,4,1,1.5,124,1,0,0.960784314,1,2,3,40,8,3,0
2,2,0,7,13,1,1,6,2,2,66,1,0,0.958333333,1,0,0,31.5,1,0.5,0
8,5,0,9,29,0,1,8,5,0.571428571,179,1,0,0.823529412,0.375,2,5,21,4,1.125,0
3,2,0,7,19,3,1,6,2,1,93,0,0,0.866666667,0.5,0,0,29.66666667,1,0.6667,0
7,4,0,13,25,0,4,9,7,0.458333333,201,1,2,0.853658537,0.392857143,1,3,27.14285714,4,2.1429,0
28,1,0,31,57,266,29,4,24,0.641975309,602,1,0,0,0.197530864,0,0,20.39285714,16,2.25,0
5,3,0,5,13,4,0,5,5,0.75,71,1,0,0.902439024,0.533333333,0,0,12.6,1,0.8,0
4,1,0,2,7,6,1,1,4,2,20,0,0,0,0.875,0,0,4,1,0.75,0
5,1,0,6,13,0,5,1,5,0,69,1,0,0,0.533333333,0,0,12.6,3,1.2,0
8,1,0,4,39,22,1,3,6,0.785714286,377,0.5,0,0,0.166666667,0,0,45.875,3,1.25,0
8,2,0,4,25,14,1,3,4,0.571428571,163,1,1,0.416666667,0.3,1,1,18.875,2,1,0
17,5,0,15,57,22,0,15,15,0.583333333,298,1,1,0.869918699,0.264705882,4,7,16.35294118,4,1.2353,0
28,3,0,44,96,286,32,13,22,0.592592593,1047,0.5,1,0.545454545,0.126984127,2,5,36.32142857,15,2.5357,0
16,1,3,13,38,80,6,7,12,0.876190476,334,0.857142857,0,0,0.285714286,0,0,19.4375,8,1.6875,0
14,3,0,8,33,65,0,8,14,0.91025641,404,1,1,0.74,0.595238095,1,2,27,2,1,0
6,1,0,14,24,15,14,0,5,1,116,0,0,0,0.3,0,0,18.16666667,2,1,0
3,5,1,6,14,3,5,2,3,2,52,0,0,0.96875,0.555555556,1,1,16.33333333,3,1.6667,0
5,1,0,1,19,0,1,0,3,0.5,108,1,0,0,0.533333333,0,0,20.2,3,1.4,0
