$wmc,$dit,$noc,$cbo,$rfc,$lcom,$ca,$ce,$npm,$lcom3,$loc,$dam,$moa,$mfa,$cam,$ic,$cbm,$amc,$max_cc,$avg_cc,$<bug
9.04,3.05,0.0,26.87,125.49,356.67,12.29,17.81,48.28,1.41,1359.25,0.77,1.27,0.75,0.43,1.1,6.85,73.34,22.29,3.95,3
1.95,1.96,0.0,136.2,56.28,2447.24,21.87,8.09,10.77,1.24,938.43,0.61,0.07,0.28,0.6,0.01,0.09,18.97,0.25,0.52,2
44.09,1.15,0.0,31.67,128.98,19.02,184.93,4.42,47.44,1.53,343.71,0.58,1.14,0.11,0.84,0.11,3.47,14.2,3.08,1.47,3
60.1,2.0,0.0,27.71,121.89,1583.88,2.8,13.82,16.82,0.98,660.05,0.86,6.78,0.34,0.23,0.19,3.62,54.17,15.78,1.14,3
49,4,1,31,210,844,1,30,28,0.877403846,2937,1,2,0.624,0.127314815,0,0,58.40816327,13,1.449,8
107.3,1.25,0.67,53.53,261.82,4506.36,168.14,19.28,41.81,0.99,1263.17,0.33,1.77,0.55,0.21,0.35,1.03,19.53,17.77,2.02,5
8,1,2,5,22,6,4,1,6,0.678571429,185,1,0,0,0.625,0,0,21.125,4,1.875,3
11,6,0,6,34,39,0,6,7,0.9,195,1,1,0.944785276,0.3,4,10,16.18181818,5,1.2727,2
14,1,0,30,96,87,8,23,10,0.884615385,905,1,2,0,0.192307692,0,0,63.5,10,1.7143,1
6,2,0,4,34,11,0,4,5,0.6,236,0.333333333,1,0.827586207,0.666666667,1,2,37.83333333,6,1.6667,1
10.68,3.43,0.0,12.05,45.42,2613.68,25.51,7.03,7.8,1.11,1282.24,0.98,1.29,0.93,0.31,2.15,6.77,6.08,3.99,1.24,3
1,1,0,0,2,0,0,0,1,2,16,0,0,0,1,0,0,3,0,0,1
22,3,0,12,71,163,1,11,17,0.867346939,783,1,5,0.649122807,0.25170068,2,2,33.95454545,22,2.6818,1
31,3,0,29,119,277,19,15,19,0.744444444,900,1,0,0.552238806,0.207885305,1,5,27.83870968,16,2.5806,3
16.25,2.32,0.0,0.91,9.61,39.71,0.66,7.12,5.25,1.47,779.37,0.09,0.8,0.34,0.77,0.0,0.0,37.5,4.24,0.34,2
23.61,1.13,9.93,18.62,77.72,2045.54,43.99,15.41,8.65,0.95,1385.53,0.58,4.07,0.46,0.29,0.41,1.98,44.91,18.81,3.19,2
57.0,3.62,0.41,6.47,123.01,654.44,16.44,21.34,12.46,0.96,1297.79,0.62,2.26,0.2,0.36,3.59,14.68,37.75,6.67,1.23,4
16.15,4.0,0.11,24.04,116.27,1574.96,12.66,10.21,43.95,1.11,846.36,0.56,5.2,0.9,0.64,1.9,2.41,49.25,15.53,4.84,2
17,2,2,9,51,28,5,4,12,0.546875,344,1,2,0.792207792,0.294117647,2,4,18.76470588,5,2.1176,2
28.42,1.68,0.0,64.02,141.03,3973.07,66.61,16.82,37.47,1.15,3682.06,0.3,4.54,0.32,0.32,1.5,2.48,35.06,14.87,2.01,5
13,2,0,8,49,54,1,7,7,0.84375,450,1,0,0.727272727,0.346153846,2,6,33,6,1.3077,1
5,2,0,7,69,8,1,7,2,1,379,1,0,0.857142857,0.416666667,0,0,74.4,12,3.2,4
6.49,1.33,0.0,4.74,19.76,500.23,0.16,17.91,9.39,1.45,448.55,0.42,0.24,0.56,0.95,0.32,0.51,12.47,1.64,0.81,2
99.01,2.26,0.0,72.21,235.08,6337.16,185.37,25.43,90.54,0.93,1930.51,0.62,4.44,0.0,0.2,0.87,0.04,21.95,9.46,1.5,6
24.12,1.26,0.0,59.45,79.67,2725.2,119.66,19.13,23.64,1.24,842.51,0.11,7.9,0.58,0.46,0.01,0.55,58.33,9.02,1.31,3
26,4,0,12,109,233,1,12,20,0.892,881,1,1,0.709302326,0.157051282,2,2,32.11538462,4,1.0769,8
11.36,1.69,0.0,21.62,51.36,538.66,72.92,2.82,25.35,1.85,904.41,0.14,1.83,0.19,0.76,0.02,3.0,8.41,1.13,0.29,2
68.14,2.13,0.41,43.53,110.95,700.85,68.43,11.21,17.63,1.25,1311.45,0.26,1.61,0.36,0.63,2.41,1.79,78.62,20.62,3.63,3
61.79,1.74,0.0,23.55,86.8,1225.38,10.54,4.05,30.68,0.85,3385.38,0.51,1.7,0.22,0.48,0.73,0.31,65.55,35.65,4.22,4
24.61,1.37,0.0,63.06,71.65,4339.44,231.28,13.01,32.13,1.25,417.95,0.2,3.43,0.57,0.35,1.92,0.23,68.4,22.1,1.99,3
4.42,2.31,0.0,4.54,24.14,45.35,0.23,13.26,10.16,1.66,229.51,0.03,1.36,0.13,0.45,0.94,0.83,17.77,1.08,1.88,1
81.39,1.98,0.0,24.64,223.63,5582.11,131.01,21.14,40.01,1.39,211.94,0.61,4.21,0.13,0.19,0.75,0.03,17.72,8.77,1.45,4
13,3,2,9,36,62,2,7,8,0.638888889,202,1,1,0.755102041,0.307692308,0,0,14.30769231,5,1.5385,1
13.29,1.0,0.0,13.89,51.83,264.99,10.21,3.2,8.37,1.1,152.82,0.02,1.21,0.0,0.76,0.0,0.0,6.99,5.13,1.4,4
11,1,0,8,75,53,7,1,9,0.825,968,0.5,0,0,0.183333333,0,0,86.27272727,17,3.1818,4
18,1,0,10,47,145,8,2,15,0.794117647,1004,1,2,0,0.18487395,0,0,54.66666667,47,6.7778,1
9,4,0,10,64,22,1,9,1,2,791,0,0,0.909090909,0.703703704,4,9,86.88888889,23,4.8889,1
35,1,0,32,120,417,20,28,24,0.927893738,2098,0.387096774,0,0,0.290441176,0,0,58.05714286,19,2.5143,4
15,4,0,13,87,69,0,13,10,0.826530612,498,1,0,0.847826087,0.233333333,3,5,31.73333333,7,1.4667,2
12,1,0,4,41,0,3,1,3,0.76969697,381,1,0,0,0.818181818,0,0,29.5,3,1.6667,1
62.66,3.26,0.0,38.07,88.85,374.54,60.35,3.73,13.07,0.9,1744.97,0.45,0.21,0.11,0.7,0.0,0.84,34.57,27.09,2.43,2
41,2,0,6,60,402,3,3,8,0.889166667,4541,0.933333333,2,0.11627907,0.191666667,1,1,109.0243902,47,5.5854,6
13,1,0,27,23,68,25,2,12,0.929166667,400,0.4,0,0,0.708333333,0,0,28.23076923,50,4.5385,1
24.09,1.99,0.0,67.43,200.79,3112.5,295.83,21.51,21.22,1.05,573.83,0.49,1.85,0.65,0.4,0.13,0.0,36.22,16.31,1.21,3
40.22,4.43,0.99,27.7,89.55,3123.51,3.21,12.83,20.65,0.95,631.14,0.14,3.79,0.62,0.43,3.82,6.98,26.74,6.06,0.21,4
21.29,1.36,1.11,59.12,45.67,4909.69,260.8,10.35,28.43,1.26,621.23,0.25,0.21,0.4,0.37,0.0,0.0,19.21,5.62,1.24,4
2.0,2.39,0.93,10.55,18.5,0.0,0.26,2.24,1.71,0.22,25.89,0.73,0.46,0.82,0.69,1.6,0.78,8.05,0.17,0.06,1
16,3,1,18,80,86,1,17,11,0.878787879,631,0.909090909,3,0.725490196,0.188888889,2,2,37.75,4,1.1875,4
5.71,2.95,2.24,0.69,16.04,294.71,1.7,9.22,16.82,1.61,122.96,0.9,0.0,0.47,0.1,0.0,0.0,3.26,1.31,1.0,1
4,3,0,6,15,2,0,6,4,0.888888889,85,1,0,0.833333333,0.5,0,0,19.5,6,2,1
28,1,0,34,63,200,29,7,24,0.805555556,528,1,2,0,0.219387755,0,0,17.57142857,8,1.8571,1
77.98,1.91,0.0,71.25,141.79,5934.82,85.26,18.22,63.26,1.24,1636.88,0.46,5.75,0.36,0.23,1.98,6.42,22.89,12.9,3.27,4
14,4,0,25,59,67,3,25,8,0.8,304,1,5,0.866666667,0.261538462,1,2,20.35714286,4,1.2857,3
45,3,2,25,157,744,4,22,27,0.902097902,1828,0.846153846,2,0.4625,0.13986014,1,1,39.04444444,19,2.2444,5
63.87,1.0,0.0,21.08,245.98,6473.19,14.09,24.05,43.63,1.6,2321.78,0.53,1.22,0.0,0.19,0.13,0.21,15.01,6.63,1.52,7
120,1,0,365,288,6692,352,30,103,0.97547127,2384,0.594594595,5,0,0.090084034,0,0,18.55833333,6,1.4167,10
30,4,0,10,100,271,4,10,16,0.891246684,788,1,3,0.735849057,0.216748768,2,2,24.83333333,3,1.1667,3
10,1,0,3,13,31,1,2,10,0.703703704,76,1,1,0,0.375,0,0,6.3,2,1.1,1
34,3,0,112,112,461,101,13,28,0.803030303,1021,0.5,3,0.491803279,0.127705628,2,6,28.91176471,7,2.2353,1
1.34,2.54,0.41,16.54,58.83,162.96,68.27,20.02,31.93,1.52,125.52,0.24,2.06,0.33,0.48,1.15,5.53,15.37,4.26,0.05,3
15,3,0,3,39,41,1,2,14,0.704081633,469,0.785714286,1,0.454545455,0.311111111,1,2,29.33333333,1,0.8,1
9,2,1,6,50,24,2,4,5,0.85,404,1,0,0.6875,0.458333333,1,3,43.33333333,2,0.6667,1
94.47,3.0,0.0,96.81,181.07,5772.42,267.08,14.2,46.62,1.91,1129.99,0.16,2.29,0.14,0.44,0.33,0.12,16.49,4.0,2.33,5
48,4,0,25,112,962,8,19,44,0.965045593,837,0.678571429,4,0.629032258,0.155319149,3,3,15.85416667,7,1.375,2
55.47,2.14,0.0,56.11,112.24,288.95,116.75,6.67,75.63,1.04,1024.04,0.3,4.08,0.85,0.62,1.31,3.02,32.95,6.58,2.35,2
103.06,1.0,0.0,41.59,254.55,5833.55,108.28,24.31,42.64,0.88,2024.2,0.44,1.34,0.0,0.25,0.0,0.0,36.19,5.61,1.25,5
31,3,0,15,109,365,0,15,27,0.888095238,778,1,2,0.552238806,0.114919355,1,3,23.64516129,22,2.2903,1
79.97,2.12,0.0,42.04,174.11,1648.37,136.54,14.78,39.15,1.81,588.82,0.43,3.25,0.16,0.41,1.98,3.91,78.65,15.52,2.93,3
22.71,1.46,0.0,52.74,162.53,2368.26,81.4,19.41,18.52,1.35,603.36,0.41,0.57,0.3,0.55,0.0,0.0,37.31,4.21,1.17,3
31.18,2.13,0.0,68.95,68.36,2122.61,132.76,12.14,27.66,0.88,1180.91,0.3,0.08,0.32,0.33,2.48,8.04,42.07,11.21,4.2,3
26,3,1,8,60,225,1,7,20,0.872727273,526,1,2,0.606557377,0.24,0,0,18.80769231,10,1.3077,1
39.96,3.15,0.23,87.96,116.86,1359.36,114.53,12.8,7.72,1.63,997.18,0.53,2.23,0.55,0.32,2.92,6.16,35.71,21.18,3.22,4
16,1,0,12,75,50,0,12,12,0.937037037,682,1,1,0,0.288888889,0,0,40.5,9,2.875,1
15,1,4,12,53,71,5,8,5,0.976190476,390,0.333333333,2,0,0.228571429,0,0,24.4,18,2.3333,3
46,4,0,39,135,17,2,37,40,0.883760684,1100,1,3,0.639344262,0.074666667,3,5,22.63043478,16,1.6739,5
26.61,2.1,0.0,5.33,73.97,18.94,0.0,4.88,13.61,1.43,992.63,0.91,0.26,0.33,0.58,1.87,0.83,14.09,36.65,1.99,1
23,1,0,17,126,161,2,17,5,0.770833333,2117,0.791666667,0,0,0.148760331,0,0,90,53,4.5217,4
63,3,0,36,267,1715,4,35,36,0.922939068,2328,0.861111111,9,0.37755102,0.091642229,2,4,35.38095238,21,2.0794,5
42.72,1.73,0.0,37.4,135.96,2446.96,50.6,24.0,20.85,1.13,915.96,0.55,3.04,0.64,0.47,0.88,1.26,36.22,11.67,2.06,3
61.67,3.39,0.0,10.05,85.36,4563.21,257.03,9.5,15.53,1.06,367.58,0.15,0.69,0.61,0.53,0.94,0.52,23.84,3.52,0.63,3
72.9,1.05,0.0,12.82,51.52,197.55,41.09,7.98,4.43,1.01,367.94,0.16,0.06,0.27,0.7,0.79,0.12,20.74,4.14,1.1,2
31.09,3.37,1.53,23.37,155.28,1299.01,4.7,14.71,26.76,0.85,1172.47,0.7,7.62,0.63,0.25,3.1,14.49,41.06,4.79,1.47,4
1,1,0,0,2,0,0,0,0,2,26,0,0,0,1,0,0,3,0,0,2
10,3,0,6,38,9,0,6,10,0.796296296,260,0.833333333,1,0.804347826,0.34,3,3,24.4,16,2.7,3
38.29,3.22,0.0,10.86,38.89,1221.66,58.56,5.99,58.69,0.93,152.29,0.66,1.43,0.72,0.47,3.8,9.73,1.21,4.72,1.26,3
4,2,0,9,22,6,1,8,4,1.285714286,130,0,0,0.8125,1,0,0,29.75,1,0.75,2
54.9,2.57,0.0,53.9,161.49,3073.05,15.22,14.99,13.04,1.45,766.76,0.4,2.02,0.19,0.21,0.0,0.0,4.12,2.3,0.32,3
5.12,2.69,0.24,11.45,47.52,113.81,0.58,11.87,14.14,0.98,130.56,0.24,0.66,0.64,0.39,0.0,0.0,6.13,5.65,0.64,1
37.39,4.53,0.0,12.11,20.11,497.68,0.17,12.38,30.41,1.24,576.97,0.26,5.56,0.49,0.18,0.55,3.29,9.59,10.99,2.21,2
50.67,1.62,0.0,252.64,91.4,6511.61,147.26,19.54,51.15,0.9,2763.99,0.61,3.98,0.24,0.12,0.01,0.7,103.43,24.43,2.55,7
73.47,1.0,0.0,140.75,186.09,4595.13,4.63,8.85,17.38,1.13,1228.6,0.41,3.55,0.0,0.11,0.0,0.0,18.93,5.34,1.34,5
11,3,0,9,54,15,1,8,10,0.7375,493,1,1,0.804347826,0.271428571,1,1,43.09090909,1,0.8182,3
11.65,1.89,0.0,31.72,244.09,1365.72,4.86,14.24,74.29,0.93,1452.98,0.93,1.33,0.29,0.17,1.42,1.99,40.5,14.08,2.0,4
24.97,1.65,3.73,21.45,22.47,141.85,3.86,7.18,17.36,1.46,995.14,0.14,4.06,0.68,0.5,2.03,7.31,14.31,3.9,0.31,1
35,1,0,8,73,353,6,2,34,0.807189542,776,0.777777778,0,0,0.16,1,1,20.65714286,4,1.2,1
7,1,0,3,22,0,3,1,6,0.708333333,112,0.75,0,0,0.476190476,0,0,14.42857143,4,1.4286,1
31,1,0,81,71,311,78,5,27,0.75,644,1,0,0,0.176190476,0,0,19.64516129,16,2.1935,2
20,3,0,9,46,160,0,9,17,0.859649123,206,1,0,0.672727273,0.263157895,1,1,9,2,1.05,2
27,3,2,25,41,321,2,23,27,0,191,1,0,0.535714286,0.084656085,0,0,6.037037037,4,1.1852,1
39,1,0,25,150,625,8,21,24,0.878718535,1561,0.913043478,1,0,0.111111111,0,0,38.43589744,27,2.2308,6
31,5,2,24,152,349,2,22,13,0.857407407,1413,1,8,0.811688312,0.115789474,4,16,44,7,1.4839,6
9.66,1.31,0.0,6.74,63.99,17.96,1.69,4.24,1.99,1.59,528.01,0.88,0.0,0.47,0.61,2.58,2.55,68.57,22.63,4.39,1
15,3,3,10,47,39,4,6,11,0.547619048,310,1,0,0.681818182,0.222222222,2,5,19.46666667,7,1.8667,1
42,3,4,19,107,739,4,15,33,0.928861789,898,0.958333333,2,0.474358974,0.193121693,0,0,19.80952381,10,1.619,1
18,3,0,12,80,61,1,12,12,0.647058824,549,1,2,0.685185185,0.181818182,0,0,29.38888889,8,1.9444,4
80.28,1.86,0.02,12.09,76.35,4908.91,20.46,7.48,14.82,1.18,1096.37,0.06,0.68,0.23,0.24,0.06,1.23,4.93,0.24,0.57,2
34.38,3.93,1.6,59.89,167.04,2072.87,144.45,13.99,23.47,0.89,758.28,0.8,4.08,0.41,0.12,2.77,4.52,41.6,12.17,2.06,5
27,2,0,6,46,53,3,3,4,0.74009324,2106,1,2,0.257142857,0.209876543,1,2,75.77777778,9,1.4815,1
108.22,1.47,0.0,178.74,102.85,5547.57,94.4,21.82,10.22,1.43,941.58,0.55,4.23,0.1,0.24,1.28,3.31,52.24,24.44,1.6,4
7,2,0,11,74,15,0,11,2,0.722222222,487,0.333333333,0,0.727272727,0.367346939,2,4,68.14285714,13,3.1429,4
37.75,1.06,0.14,153.88,57.42,182.1,10.66,10.23,23.49,0.73,1091.25,0.82,2.2,0.42,0.32,0.41,1.85,47.62,9.53,2.61,2
20,3,0,18,70,136,1,18,13,0.824561404,515,1,5,0.672727273,0.167464115,0,0,24.15,7,1.45,2
11,3,0,6,53,23,0,6,9,0.833333333,380,0.888888889,1,0.804347826,0.36,1,1,32.72727273,1,0.8182,1
35.95,1.01,0.0,40.07,116.33,934.21,291.18,24.87,30.0,1.01,1125.6,0.46,2.18,0.63,0.32,0.0,0.0,49.28,25.36,1.95,4
10,1,0,8,11,15,8,0,10,0.333333333,121,1,0,0,0.4,1,1,11,4,1,1
40.8,2.54,1.6,140.46,112.84,484.14,42.47,7.69,16.66,1.01,1350.27,0.78,6.92,0.69,0.38,2.47,8.44,25.67,5.89,1.44,5
25.84,1.48,0.0,72.12,276.49,6159.06,298.63,26.82,30.05,1.62,856.5,0.06,1.38,0.63,0.61,0.0,0.0,65.89,4.39,1.01,6
57.73,1.61,0.25,139.48,130.75,1554.97,326.7,15.17,77.2,0.97,1322.76,0.7,4.35,0.12,0.11,2.32,3.73,34.43,6.7,1.64,7
54.72,1.94,0.0,10.04,239.47,4545.27,100.39,19.09,37.48,0.75,1742.02,0.46,0.82,0.18,0.37,0.0,0.0,34.59,5.44,1.21,3
82.12,2.02,0.0,6.73,75.22,447.52,34.05,4.73,22.34,0.93,3497.65,0.92,1.67,0.36,0.92,0.48,0.57,89.66,13.23,5.25,4
8,3,1,10,45,2,1,9,8,0.714285714,336,1,1,0.840909091,0.35,2,2,40.25,2,1.125,1
60.78,1.17,0.0,305.48,143.37,5531.41,171.7,23.56,51.61,0.98,3865.41,0.53,2.32,0.14,0.15,0.4,0.08,49.58,12.89,2.23,7
34.21,1.97,0.0,15.12,54.14,1326.37,56.65,22.87,28.3,0.69,694.88,0.55,1.65,0.32,0.25,1.81,4.25,35.77,1.22,1.11,3
18,5,0,11,60,39,0,11,16,0.607843137,305,1,1,0.862903226,0.268518519,4,7,15.77777778,4,1.2222,1
34.86,1.79,0.0,49.16,271.43,2300.41,24.29,18.18,24.85,0.95,1052.58,0.73,2.6,0.35,0.24,0.22,0.02,18.69,16.65,1.35,4
8.03,1.01,0.0,291.74,52.22,2890.32,57.78,6.03,63.71,0.82,1025.61,0.99,2.77,0.23,0.29,0.14,0.01,34.59,10.8,1.75,3
16,1,3,14,26,82,12,2,9,0.733333333,183,1,1,0,0.546875,0,0,10.0625,2,1,1
33.87,1.87,0.0,297.93,180.15,3192.57,84.01,11.13,9.31,0.91,1012.78,0.72,2.25,0.22,0.21,0.65,0.01,21.85,4.66,1.42,3
3,2,1,8,43,3,2,6,1,2,250,0,0,0.9,0.555555556,1,1,82.33333333,9,3.3333,1
57.67,1.0,3.15,313.04,267.4,1728.68,19.4,16.68,81.45,0.89,1455.85,0.72,7.44,0.0,0.17,0.0,0.0,18.81,15.67,1.66,6
35,3,0,13,93,519,4,9,25,0.909090909,807,1,3,0.536231884,0.171428571,0,0,21.74285714,7,1.4,1
70.48,2.48,0.4,22.45,155.61,555.13,146.53,12.06,39.4,0.77,180.24,0.58,3.92,0.96,0.18,0.99,1.29,44.0,9.32,3.73,3
14.81,1.59,0.24,16.0,130.51,386.0,5.25,11.02,19.17,1.34,199.13,0.79,0.3,0.22,0.55,0.42,3.95,5.88,6.19,2.57,1
6,4,0,9,32,9,0,9,3,0.2,182,1,1,0.910714286,0.357142857,1,1,29.16666667,3,1.5,2
25,1,0,20,71,182,12,9,22,0.819444444,515,1,1,0,0.179166667,0,0,19.12,11,1.84,1
4,4,0,9,36,0,0,9,3,0.866666667,179,0.6,1,0.952380952,0.5,0,0,42.5,6,2,1
25.89,2.07,0.18,12.02,47.08,1437.62,10.0,18.09,26.58,1.77,1024.09,0.17,0.17,0.29,0.61,0.17,0.04,24.12,1.85,1.47,1
78.6,3.97,0.0,20.05,66.21,198.59,39.29,22.72,19.17,1.89,1409.14,0.31,0.78,0.52,0.51,1.03,5.95,81.74,22.37,2.75,2
18,1,2,24,68,151,18,8,17,1.044117647,386,0.125,0,0,0.152777778,0,0,20,4,1.5,1
23.52,1.74,0.0,32.52,174.52,1373.72,2.17,31.7,8.23,0.84,616.67,0.66,3.77,0.06,0.89,0.45,3.53,35.47,14.33,2.58,3
6,3,0,6,33,3,0,6,6,0.75,292,1,1,0.880952381,0.333333333,0,0,47,14,3.1667,2
27.13,2.42,1.11,14.54,82.88,1312.51,76.87,12.24,13.01,0.86,1326.35,0.75,3.36,0.5,0.15,3.92,15.85,42.66,8.9,5.54,4
26.26,1.39,0.0,153.14,174.91,2426.74,20.46,2.4,9.78,1.94,160.47,0.51,0.65,0.2,0.83,0.0,0.0,21.05,5.4,1.23,3
1.34,2.54,0.41,16.54,58.83,162.96,68.27,20.02,31.93,1.52,125.52,0.24,2.06,0.33,0.48,1.15,5.53,15.37,4.26,0.05,3
94.47,3.0,0.0,96.81,181.07,5772.42,267.08,14.2,46.62,1.91,1129.99,0.16,2.29,0.14,0.44,0.33,0.12,16.49,4.0,2.33,5
94.0,2.65,0.0,67.93,71.57,4003.55,25.95,11.29,37.56,1.22,1445.13,0.62,3.67,0.84,0.36,3.01,0.09,10.13,10.59,2.41,4
94.47,3.0,0.0,96.81,181.07,5772.42,267.08,14.2,46.62,1.91,1129.99,0.16,2.29,0.14,0.44,0.33,0.12,16.49,4.0,2.33,5
8.03,1.01,0.0,291.74,52.22,2890.32,57.78,6.03,63.71,0.82,1025.61,0.99,2.77,0.23,0.29,0.14,0.01,34.59,10.8,1.75,3
78.6,3.97,0.0,20.05,66.21,198.59,39.29,22.72,19.17,1.89,1409.14,0.31,0.78,0.52,0.51,1.03,5.95,81.74,22.37,2.75,2
42.72,1.73,0.0,37.4,135.96,2446.96,50.6,24.0,20.85,1.13,915.96,0.55,3.04,0.64,0.47,0.88,1.26,36.22,11.67,2.06,3
6.22,2.13,0.0,15.87,48.86,278.44,1.91,11.62,7.93,1.54,1336.67,0.6,2.65,0.66,0.63,0.73,0.03,63.27,13.15,1.35,2
103.06,1.0,0.0,41.59,254.55,5833.55,108.28,24.31,42.64,0.88,2024.2,0.44,1.34,0.0,0.25,0.0,0.0,36.19,5.61,1.25,5
13.29,1.0,0.0,13.89,51.83,264.99,10.21,3.2,8.37,1.1,152.82,0.02,1.21,0.0,0.76,0.0,0.0,6.99,5.13,1.4,4
40.8,2.54,1.6,140.46,112.84,484.14,42.47,7.69,16.66,1.01,1350.27,0.78,6.92,0.69,0.38,2.47,8.44,25.67,5.89,1.44,5
14.81,1.59,0.24,16.0,130.51,386.0,5.25,11.02,19.17,1.34,199.13,0.79,0.3,0.22,0.55,0.42,3.95,5.88,6.19,2.57,1
55.47,2.14,0.0,56.11,112.24,288.95,116.75,6.67,75.63,1.04,1024.04,0.3,4.08,0.85,0.62,1.31,3.02,32.95,6.58,2.35,2
11.36,1.69,0.0,21.62,51.36,538.66,72.92,2.82,25.35,1.85,904.41,0.14,1.83,0.19,0.76,0.02,3.0,8.41,1.13,0.29,2
4.42,2.31,0.0,4.54,24.14,45.35,0.23,13.26,10.16,1.66,229.51,0.03,1.36,0.13,0.45,0.94,0.83,17.77,1.08,1.88,1
40.22,4.43,0.99,27.7,89.55,3123.51,3.21,12.83,20.65,0.95,631.14,0.14,3.79,0.62,0.43,3.82,6.98,26.74,6.06,0.21,4
57.0,3.62,0.41,6.47,123.01,654.44,16.44,21.34,12.46,0.96,1297.79,0.62,2.26,0.2,0.36,3.59,14.68,37.75,6.67,1.23,4
25.89,2.07,0.18,12.02,47.08,1437.62,10.0,18.09,26.58,1.77,1024.09,0.17,0.17,0.29,0.61,0.17,0.04,24.12,1.85,1.47,1
10.68,3.43,0.0,12.05,45.42,2613.68,25.51,7.03,7.8,1.11,1282.24,0.98,1.29,0.93,0.31,2.15,6.77,6.08,3.99,1.24,3
68.14,2.13,0.41,43.53,110.95,700.85,68.43,11.21,17.63,1.25,1311.45,0.26,1.61,0.36,0.63,2.41,1.79,78.62,20.62,3.63,3
55.47,2.14,0.0,56.11,112.24,288.95,116.75,6.67,75.63,1.04,1024.04,0.3,4.08,0.85,0.62,1.31,3.02,32.95,6.58,2.35,2
11.65,1.89,0.0,31.72,244.09,1365.72,4.86,14.24,74.29,0.93,1452.98,0.93,1.33,0.29,0.17,1.42,1.99,40.5,14.08,2.0,4
108.22,1.47,0.0,178.74,102.85,5547.57,94.4,21.82,10.22,1.43,941.58,0.55,4.23,0.1,0.24,1.28,3.31,52.24,24.44,1.6,4
80.28,1.86,0.02,12.09,76.35,4908.91,20.46,7.48,14.82,1.18,1096.37,0.06,0.68,0.23,0.24,0.06,1.23,4.93,0.24,0.57,2
